"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.13836493153337,0.109369659814952,0.554188873151841,-0.449466574975495,0.449466574975495,1.08980882931709,0.793328828021918,-0.185216946644159,0.301511344577763,0.449466574975495,0.20806259464412,0,0.109369659814952,0.943879807448539,1.16189500386223,-0.301511344577763,0.301511344577763,1.4070529413629,0.449466574975494,-0.833476259898716,-0.301511344577763
-2.17233581389119,1.31243591777942,0.554188873151841,0.786566506207116,0.449466574975495,1.08980882931709,-1.38832544903836,-0.185216946644159,0.301511344577763,-0.786566506207116,-2.0806259464412,-1.58113883008419,-2.29676285611399,0.943879807448539,1.16189500386223,-0.301511344577763,-1.35680105059994,-1.9095718489925,-2.02259958738973,-0.833476259898716,-0.301511344577763
0.641995049661725,-1.09369659814952,-1.88424216871626,-1.68549965615811,-2.02259958738973,-0.242179739848241,0.793328828021918,0.833476259898716,-1.35680105059994,0.449466574975495,0.20806259464412,0,-1.09369659814952,-0.539359889970594,-0.774596669241483,-0.301511344577763,0.301511344577763,-0.804030252207369,0.449466574975494,-0.833476259898716,-0.301511344577763
1.44300700837331,-1.09369659814952,-1.88424216871626,-1.68549965615811,-2.02259958738973,-1.57416830901357,0.793328828021918,-1.20391015318703,0.301511344577763,1.68549965615811,1.35240686518678,1.58113883008419,1.31243591777942,0.943879807448539,1.16189500386223,3.01511344577764,1.95982373975546,1.4070529413629,0.449466574975494,-0.833476259898716,-0.301511344577763
-0.493033981540051,1.31243591777942,0.554188873151841,-0.449466574975495,0.449466574975495,1.08980882931709,0.793328828021918,0.833476259898716,0.301511344577763,0.449466574975495,0.20806259464412,0,0.109369659814952,-0.539359889970594,-0.774596669241483,-0.301511344577763,0.301511344577763,0.301511344577764,0.449466574975494,1.20391015318703,-0.301511344577763
-0.435951259006143,-1.09369659814952,0.554188873151841,-0.449466574975495,0.449466574975495,-0.242179739848241,-1.38832544903836,0.833476259898716,0.301511344577763,-0.786566506207116,0.20806259464412,-1.58113883008419,0.109369659814952,-2.02259958738973,-0.774596669241483,-0.301511344577763,-1.35680105059994,0.301511344577764,-2.02259958738973,1.20391015318703,-0.301511344577763
-0.446276033930115,0.109369659814952,0.554188873151841,0.786566506207116,0.449466574975495,-1.57416830901357,0.793328828021918,0.833476259898716,0.301511344577763,-0.786566506207116,0.20806259464412,0,0.109369659814952,-0.539359889970594,NA,-0.301511344577763,0.301511344577763,-0.804030252207369,0.449466574975494,1.20391015318703,3.01511344577764
0.06309214791602,0.109369659814952,0.554188873151841,0.786566506207116,0.449466574975495,-0.242179739848241,0.0661107356684931,-0.185216946644159,0.301511344577763,-0.786566506207116,0.20806259464412,0,0.109369659814952,-0.539359889970594,-0.774596669241483,-0.301511344577763,0.301511344577763,0.301511344577764,0.449466574975494,1.20391015318703,-0.301511344577763
-0.297323464882374,1.31243591777942,0.554188873151841,0.786566506207116,0.449466574975495,1.08980882931709,-1.38832544903836,0.833476259898716,1.95982373975546,1.68549965615811,1.35240686518678,1.58113883008419,1.31243591777942,-0.539359889970594,-0.774596669241483,-0.301511344577763,0.301511344577763,0.301511344577764,0.449466574975494,0.185216946644159,-0.301511344577763
0.831514955506037,-1.09369659814952,-0.665026647782209,0.786566506207116,0.449466574975495,-0.242179739848241,-0.661107356684931,-2.22260335972991,-1.35680105059994,-0.786566506207116,-0.936281675898539,0,0.109369659814952,0.943879807448539,1.16189500386223,-0.301511344577763,-1.35680105059994,0.301511344577764,0.449466574975494,-0.833476259898716,-0.301511344577763
-0.2730535397406,0.109369659814952,0.554188873151841,0.786566506207116,0.449466574975495,-0.242179739848241,0.793328828021918,-0.185216946644159,-1.35680105059994,-0.786566506207116,-0.936281675898539,0,0.109369659814952,0.943879807448539,-0.774596669241483,-0.301511344577763,0.301511344577763,-0.804030252207369,0.449466574975494,-0.833476259898716,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
