"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
1.07640439947445,-0.877557454470395,-0.456435464587639,-0.823754471047914,2.23606797749979,-0.287417284887625,-1.69733684958301,1.10974190404619,-0.441769205836719
-1.60069944505612,1.24883176213095,0.912870929175277,0.823754471047914,0,-0.287417284887625,1.54303349962092,-0.443896761618475,1.4136614586775
0.124812986652108,-0.877557454470395,-0.456435464587639,-0.823754471047914,0,-0.287417284887625,-0.617213399848368,-0.443896761618475,-0.441769205836719
-1.468127110867,1.24883176213095,0.912870929175277,-0.823754471047914,-2.23606797749979,-3.16159013376387,-1.69733684958301,-0.443896761618475,1.4136614586775
1.72475782151385,-0.877557454470395,-1.82574185835055,-2.47126341314374,0,1.1496691395505,0.462910049886276,-0.443896761618475,-0.441769205836719
1.73450774009819,1.24883176213095,-0.456435464587639,0.823754471047914,0,-0.287417284887625,-0.617213399848368,1.10974190404619,-0.441769205836719
-0.782874271482281,-0.877557454470395,0.912870929175277,0.823754471047914,-2.23606797749979,-0.287417284887625,0.462910049886276,-0.443896761618475,3.26909212319172
-1.13143304661776,-0.877557454470395,-0.456435464587639,-0.823754471047914,0,-0.287417284887625,0.462910049886276,-0.443896761618475,-0.441769205836719
-0.337200759921155,1.24883176213095,0.912870929175277,0.823754471047914,0,-0.287417284887625,-0.617213399848368,-0.443896761618475,-0.441769205836719
-0.373810649139342,1.24883176213095,-0.456435464587639,0.823754471047914,0,-0.287417284887625,0.462910049886276,-0.443896761618475,1.4136614586775
0.200999631461494,1.24883176213095,-0.456435464587639,0.823754471047914,0,1.1496691395505,-0.617213399848368,1.10974190404619,-0.441769205836719
1.62811755294469,-0.877557454470395,-1.82574185835055,-0.823754471047914,0,1.1496691395505,-1.69733684958301,1.10974190404619,-0.441769205836719
0.0461803731598793,-0.877557454470395,0.912870929175277,0.823754471047914,0,-0.287417284887625,-0.617213399848368,1.10974190404619,-0.441769205836719
0.857769621603687,-0.877557454470395,0.912870929175277,-0.823754471047914,0,-0.287417284887625,1.54303349962092,1.10974190404619,-0.441769205836719
-0.3912828365671,-0.168761048936614,-0.456435464587639,-0.823754471047914,0,-0.287417284887625,1.54303349962092,-1.99753542728314,-0.441769205836719
-1.05530740160108,-0.877557454470395,0.912870929175277,0.823754471047914,0,1.1496691395505,0.462910049886276,1.10974190404619,-0.441769205836719
-0.754278136910462,1.24883176213095,0.912870929175277,0.823754471047914,0,-0.287417284887625,0.462910049886276,-0.443896761618475,-0.441769205836719
-0.416292353108921,0.540035356597166,0.912870929175277,0.823754471047914,2.23606797749979,1.1496691395505,0.462910049886276,-0.443896761618475,-0.441769205836719
0.479821662617597,-0.877557454470395,-1.82574185835055,0.823754471047914,0,1.1496691395505,0.462910049886276,1.10974190404619,-0.441769205836719
0.546197389049948,-0.877557454470395,-0.456435464587639,-0.823754471047914,0,-0.287417284887625,-0.617213399848368,-0.443896761618475,-0.441769205836719
-0.10826316730468,0.540035356597166,0.912870929175277,NA,0,NA,0.462910049886276,-1.99753542728314,-0.441769205836719
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
