"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
0.88368421996984,1.10681767787238,0.56939862337373,0.218217890235992,-0.456435464587639,-0.823754471047914,-1.19522860933439,2.23606797749979,1.93849528633816,-0.287417284887625,0.462910049886276,1.10974190404619,-0.441769205836719
-1.67995336447449,-0.295151380765969,-0.925272762982311,0.218217890235992,0.912870929175277,0.823754471047914,-1.19522860933439,0,-0.528680532637681,-0.287417284887625,-0.617213399848368,-0.443896761618475,1.4136614586775
0.184639430521058,-1.69712043940432,0.56939862337373,0.218217890235992,-0.456435464587639,-0.823754471047914,-1.19522860933439,0,-0.528680532637681,-0.287417284887625,-0.617213399848368,-0.443896761618475,-0.441769205836719
-0.897337211941284,NA,0.56939862337373,0.218217890235992,0.912870929175277,-0.823754471047914,1.19522860933439,-2.23606797749979,-1.7622684421256,-3.16159013376387,-1.69733684958301,-0.443896761618475,1.4136614586775
1.50352452530744,1.10681767787238,0.56939862337373,0.218217890235992,-1.82574185835055,-2.47126341314374,-1.19522860933439,0,-0.528680532637681,1.1496691395505,0.462910049886276,-0.443896761618475,-0.441769205836719
0.687175061051299,-0.295151380765969,0.56939862337373,0.218217890235992,-0.456435464587639,0.823754471047914,0,0,0.704907376850242,-0.287417284887625,0.462910049886276,1.10974190404619,-0.441769205836719
-1.12305957317311,-1.69712043940432,-2.41994414933835,0.218217890235992,0.912870929175277,0.823754471047914,1.19522860933439,-2.23606797749979,-0.528680532637681,-0.287417284887625,-0.617213399848368,-0.443896761618475,3.26909212319172
0.801451796895307,1.10681767787238,0.56939862337373,0.218217890235992,-0.456435464587639,-0.823754471047914,0,0,0.704907376850242,-0.287417284887625,0.462910049886276,-0.443896761618475,-0.441769205836719
-2.16553284553241,-0.295151380765969,0.56939862337373,-4.36435780471985,0.912870929175277,0.823754471047914,1.19522860933439,0,-0.528680532637681,-0.287417284887625,-0.617213399848368,-0.443896761618475,-0.441769205836719
0.672467613554383,-0.295151380765969,-0.925272762982311,0.218217890235992,-0.456435464587639,0.823754471047914,0,0,0.704907376850242,-0.287417284887625,0.462910049886276,-0.443896761618475,1.4136614586775
1.31713643684454,NA,0.56939862337373,0.218217890235992,-0.456435464587639,0.823754471047914,0,0,-0.528680532637681,1.1496691395505,1.54303349962092,1.10974190404619,-0.441769205836719
0.387121363592078,-0.295151380765969,0.56939862337373,0.218217890235992,-1.82574185835055,-0.823754471047914,1.19522860933439,0,0.704907376850242,1.1496691395505,-0.617213399848368,1.10974190404619,-0.441769205836719
-0.921364774640928,-0.295151380765969,0.56939862337373,0.218217890235992,0.912870929175277,0.823754471047914,1.19522860933439,0,-0.528680532637681,-0.287417284887625,-1.69733684958301,1.10974190404619,-0.441769205836719
1.04338074027432,-0.295151380765969,0.56939862337373,0.218217890235992,0.912870929175277,-0.823754471047914,-1.19522860933439,0,0.704907376850242,-0.287417284887625,-1.69733684958301,1.10974190404619,-0.441769205836719
-0.480293323741264,-0.295151380765969,0.56939862337373,0.218217890235992,-0.456435464587639,-0.823754471047914,-1.19522860933439,0,-1.7622684421256,-0.287417284887625,0.462910049886276,-1.99753542728314,-0.441769205836719
-0.317258383029258,1.10681767787238,0.56939862337373,0.218217890235992,0.912870929175277,0.823754471047914,1.19522860933439,0,0.704907376850242,1.1496691395505,0.462910049886276,1.10974190404619,-0.441769205836719
0.142474029346965,1.10681767787238,0.56939862337373,0.218217890235992,0.912870929175277,0.823754471047914,0,0,0.704907376850242,-0.287417284887625,-0.617213399848368,-0.443896761618475,-0.441769205836719
-0.387334626526581,1.10681767787238,-0.925272762982311,0.218217890235992,0.912870929175277,0.823754471047914,0,2.23606797749979,1.93849528633816,1.1496691395505,1.54303349962092,-0.443896761618475,-0.441769205836719
0.708306214908005,1.10681767787238,0.56939862337373,0.218217890235992,-1.82574185835055,0.823754471047914,0,0,-0.528680532637681,1.1496691395505,1.54303349962092,1.10974190404619,-0.441769205836719
-0.846425273147427,-1.69712043940432,-2.41994414933835,0.218217890235992,-0.456435464587639,-0.823754471047914,-1.19522860933439,0,-0.528680532637681,-0.287417284887625,0.462910049886276,-0.443896761618475,-0.441769205836719
0.487197943941522,-0.295151380765969,-0.925272762982311,0.218217890235992,0.912870929175277,NA,1.19522860933439,0,-0.528680532637681,NA,0.462910049886276,-1.99753542728314,-0.441769205836719
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
