"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",203,53,26.11
"TX_RESP_Q21c_num",203,52,25.62
"TX_RESP_Q21d_num",203,51,25.12
"TX_RESP_Q21e_num",203,50,24.63
"TX_RESP_Q21a_num",203,49,24.14
"TX_RESP_Q19_num",203,49,24.14
"TX_RESP_Q20_num",203,48,23.65
"TX_RESP_Q23c_num",203,46,22.66
"TX_RESP_Q10d_num",203,45,22.17
"TX_RESP_Q10a_num",203,44,21.67
"TX_RESP_Q10b_num",203,44,21.67
"TX_RESP_Q10e_num",203,44,21.67
"TX_RESP_Q10f_num",203,44,21.67
"TX_RESP_Q22d_num",203,44,21.67
"TX_RESP_Q22e_num",203,44,21.67
"TX_RESP_Q22f_num",203,44,21.67
"TX_RESP_Q23b_num",203,44,21.67
"TX_RESP_Q23e_num",203,44,21.67
"TX_RESP_Q23g_num",203,44,21.67
"TX_RESP_Q22b_num",203,43,21.18
"TX_RESP_Q22c_num",203,43,21.18
"TX_RESP_Q22g_num",203,43,21.18
"TX_RESP_Q23f_num",203,43,21.18
"TX_RESP_Q23h_num",203,43,21.18
"TX_RESP_Q23i_num",203,43,21.18
"TX_RESP_Q10c_num",203,42,20.69
"TX_RESP_Q22a_num",203,42,20.69
"TX_RESP_Q22h_num",203,42,20.69
"TX_RESP_Q23a_num",203,42,20.69
"TX_RESP_Q23d_num",203,42,20.69
"TX_RESP_Q01",203,0,0
"TX_RESP_Q02",203,0,0
"TX_RESP_Q03",203,0,0
"TX_RESP_Q04",203,0,0
"TX_RESP_Q05a",203,0,0
"TX_RESP_Q05b",203,0,0
"TX_RESP_Q05c",203,0,0
"TX_RESP_Q06",203,0,0
"TX_RESP_Q07a",203,0,0
"TX_RESP_Q07b",203,0,0
"TX_RESP_Q07c",203,0,0
"TX_RESP_Q07d",203,0,0
"TX_RESP_Q07e",203,0,0
"TX_RESP_Q08",203,0,0
"TX_RESP_Q09",203,0,0
"TX_RESP_Q10a",203,0,0
"TX_RESP_Q10b",203,0,0
"TX_RESP_Q10c",203,0,0
"TX_RESP_Q10d",203,0,0
"TX_RESP_Q10e",203,0,0
"TX_RESP_Q10f",203,0,0
"TX_RESP_Q11a",203,0,0
"TX_RESP_Q11b",203,0,0
"TX_RESP_Q11c",203,0,0
"TX_RESP_Q12a",203,0,0
"TX_RESP_Q12b",203,0,0
"TX_RESP_Q12c",203,0,0
"TX_RESP_Q12d",203,0,0
"TX_RESP_Q12e",203,0,0
"TX_RESP_Q12f",203,0,0
"TX_RESP_Q12g",203,0,0
"TX_RESP_Q13a",203,0,0
"TX_RESP_Q13b",203,0,0
"TX_RESP_Q13c",203,0,0
"TX_RESP_Q13d",203,0,0
"TX_RESP_Q13e",203,0,0
"TX_RESP_Q13f",203,0,0
"TX_RESP_Q13g",203,0,0
"TX_RESP_Q13h",203,0,0
"TX_RESP_Q13i",203,0,0
"TX_RESP_Q14",203,0,0
"TX_RESP_Q15a",203,0,0
"TX_RESP_Q15b",203,0,0
"TX_RESP_Q16",203,0,0
"TX_RESP_Q17",203,0,0
"TX_RESP_Q18",203,0,0
"TX_RESP_Q19",203,0,0
"TX_RESP_Q20",203,0,0
"TX_RESP_Q21a",203,0,0
"TX_RESP_Q21b",203,0,0
"TX_RESP_Q21c",203,0,0
"TX_RESP_Q21d",203,0,0
"TX_RESP_Q21e",203,0,0
"TX_RESP_Q22a",203,0,0
"TX_RESP_Q22b",203,0,0
"TX_RESP_Q22c",203,0,0
"TX_RESP_Q22d",203,0,0
"TX_RESP_Q22e",203,0,0
"TX_RESP_Q22f",203,0,0
"TX_RESP_Q22g",203,0,0
"TX_RESP_Q22h",203,0,0
"TX_RESP_Q23a",203,0,0
"TX_RESP_Q23b",203,0,0
"TX_RESP_Q23c",203,0,0
"TX_RESP_Q23d",203,0,0
"TX_RESP_Q23e",203,0,0
"TX_RESP_Q23f",203,0,0
"TX_RESP_Q23g",203,0,0
"TX_RESP_Q23h",203,0,0
"TX_RESP_Q23i",203,0,0
"TX_RESP_Q24",203,0,0
"TX_RESP_Q25",203,0,0
