"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q23a_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num"
-0.782383539210528,-0.421463615211762,0.613319648072744,-0.923380516876639,NA,NA,-0.421463615211762,-1.25193348916798,-0.953820966476532
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.916524979336812,-0.421463615211762,-1.97625219934551,0.538638634844706,1.31357915485837,0.750848869254839,-0.421463615211762,0.333848930444795,-0.953820966476532
-1.86042004764491,0.913171166292151,0.613319648072744,0.538638634844706,1.31357915485837,-0.409553928684458,2.24780594779607,0.333848930444795,0.693687975619296
0.302140181509086,0.913171166292151,0.613319648072744,-0.923380516876639,-0.716497720831839,0.750848869254839,-0.421463615211762,0.333848930444795,-0.953820966476532
-0.21922068317834,-1.75609839671568,-1.97625219934551,0.538638634844706,0.298540717013266,0.750848869254839,-0.421463615211762,0.333848930444795,-0.953820966476532
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.65498786499987,0.913171166292151,0.613319648072744,-0.923380516876639,NA,NA,2.24780594779607,1.91963135005757,2.34119691771512
-0.164959019494279,-0.421463615211762,0.613319648072744,0.538638634844706,1.31357915485837,-0.409553928684458,-0.421463615211762,0.333848930444795,-0.953820966476532
0.685976440478026,-0.421463615211762,-1.97625219934551,0.538638634844706,-1.73153615867694,-0.409553928684458,-0.421463615211762,0.333848930444795,0.693687975619296
0.340015956730351,0.913171166292151,0.613319648072744,2.00065778656605,0.298540717013266,0.750848869254839,-0.421463615211762,0.333848930444795,0.693687975619296
2.08176441059141,-1.75609839671568,-0.681466275636382,-0.923380516876639,-0.716497720831839,0.750848869254839,-0.421463615211762,0.333848930444795,-0.953820966476532
-0.455011943521478,0.913171166292151,-0.681466275636382,-0.923380516876639,-0.716497720831839,0.750848869254839,-0.421463615211762,-1.25193348916798,0.693687975619296
-1.40729932258373,-0.421463615211762,0.613319648072744,-0.923380516876639,0.298540717013266,-2.73035952456305,-0.421463615211762,-1.25193348916798,0.693687975619296
-0.219587138475265,0.913171166292151,0.613319648072744,-0.923380516876639,0.298540717013266,-1.56995672662375,-0.421463615211762,0.333848930444795,0.693687975619296
-0.301034721487105,-0.421463615211762,0.613319648072744,-0.923380516876639,-0.716497720831839,0.750848869254839,-0.421463615211762,-1.25193348916798,0.693687975619296
1.23751104053233,-1.75609839671568,-0.681466275636382,0.538638634844706,-1.73153615867694,0.750848869254839,-0.421463615211762,0.333848930444795,-0.953820966476532
0.288384112519483,0.913171166292151,0.613319648072744,0.538638634844706,0.298540717013266,-0.409553928684458,-0.421463615211762,-1.25193348916798,-0.953820966476532
0.671695045843488,0.913171166292151,0.613319648072744,2.00065778656605,-0.716497720831839,-0.409553928684458,2.24780594779607,1.91963135005757,-0.953820966476532
-0.330724425195923,-0.421463615211762,0.613319648072744,-0.923380516876639,1.31357915485837,0.750848869254839,-0.421463615211762,-1.25193348916798,0.693687975619296
0.871616538250438,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.913171166292151,0.613319648072744,0.538638634844706,0.298540717013266,-0.409553928684458,-0.421463615211762,0.333848930444795,0.693687975619296
