"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q22h_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.94746881998047,-1.0196296219512,0.613319648072744,-0.923380516876639,0.206474160483506,-1.25193348916798,-0.953820966476532,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.594650216378705,-1.0196296219512,-1.97625219934551,0.538638634844706,0.206474160483506,0.333848930444795,-0.953820966476532,-0.354245954216038
0.426071408704408,0.470598287054402,0.613319648072744,0.538638634844706,0.206474160483506,0.333848930444795,0.693687975619296,-0.354245954216038
-0.898791777339686,0.470598287054402,0.613319648072744,-0.923380516876639,-1.1011955225787,0.333848930444795,-0.953820966476532,-0.354245954216038
0.151706479095288,-1.0196296219512,-1.97625219934551,0.538638634844706,0.206474160483506,0.333848930444795,-0.953820966476532,-0.354245954216038
NA,NA,NA,NA,NA,NA,NA,NA
-0.30978978037498,-1.0196296219512,0.613319648072744,-0.923380516876639,1.51414384354571,1.91963135005757,2.34119691771512,NA
-0.0503157008321426,0.470598287054402,0.613319648072744,0.538638634844706,-1.1011955225787,0.333848930444795,-0.953820966476532,-0.354245954216038
-0.0368491832475402,-1.0196296219512,-1.97625219934551,0.538638634844706,-1.1011955225787,0.333848930444795,0.693687975619296,-0.354245954216038
-0.682748806360897,1.96082619606001,0.613319648072744,2.00065778656605,1.51414384354571,0.333848930444795,0.693687975619296,2.65684465662029
1.94093081043693,-1.0196296219512,-0.681466275636382,-0.923380516876639,0.206474160483506,0.333848930444795,-0.953820966476532,-0.354245954216038
0.194011437815198,0.470598287054402,-0.681466275636382,-0.923380516876639,-1.1011955225787,-1.25193348916798,0.693687975619296,-0.354245954216038
-1.60715479538097,0.470598287054402,0.613319648072744,-0.923380516876639,1.51414384354571,-1.25193348916798,0.693687975619296,2.65684465662029
-1.50352616957996,1.96082619606001,0.613319648072744,-0.923380516876639,0.206474160483506,0.333848930444795,0.693687975619296,-0.354245954216038
-0.971089792351815,0.470598287054402,0.613319648072744,-0.923380516876639,1.51414384354571,-1.25193348916798,0.693687975619296,-0.354245954216038
0.925877517822361,-1.0196296219512,-0.681466275636382,0.538638634844706,0.206474160483506,0.333848930444795,-0.953820966476532,-0.354245954216038
0.367150466184193,0.470598287054402,0.613319648072744,0.538638634844706,-1.1011955225787,-1.25193348916798,-0.953820966476532,-0.354245954216038
0.508854502868665,0.470598287054402,0.613319648072744,2.00065778656605,-1.1011955225787,1.91963135005757,-0.953820966476532,-0.354245954216038
-0.17454863050434,-1.0196296219512,0.613319648072744,-0.923380516876639,-1.1011955225787,-1.25193348916798,0.693687975619296,-0.354245954216038
2.07303061664705,NA,NA,NA,NA,NA,NA,NA
NA,0.470598287054402,0.613319648072744,0.538638634844706,0.206474160483506,0.333848930444795,0.693687975619296,-0.354245954216038
