"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num"
1.26393130106528,-0.35839560597487,-1.69993033475005,-1.71749804041962,-0.105709190222659
-0.405124452973058,-0.35839560597487,0.632532217581414,0.546476649224424,-0.105709190222659
1.11877480599762,1.05129377752628,-0.533699058584319,-0.585510695597597,-1.31079395876098
NA,NA,NA,NA,NA
-0.368657702284588,-0.35839560597487,0.632532217581414,0.546476649224424,-0.105709190222659
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.1809789656286,-1.76808498947602,-0.533699058584319,-0.585510695597597,1.09937557831566
-0.139225938866677,1.05129377752628,-0.533699058584319,-0.585510695597597,-0.105709190222659
-1.12430157605469,-1.76808498947602,1.79876349374715,1.67846399404645,NA
-0.243737249221,-0.35839560597487,-0.533699058584319,0.546476649224424,1.09937557831566
-0.700342129122319,-0.35839560597487,1.79876349374715,1.67846399404645,1.09937557831566
0.35849374776626,-0.35839560597487,-0.533699058584319,1.67846399404645,1.09937557831566
-0.837558168045595,1.05129377752628,-0.533699058584319,0.546476649224424,-2.5158787272993
-0.502676998033295,-0.35839560597487,0.632532217581414,0.546476649224424,-1.31079395876098
0.685777024746244,-0.35839560597487,-0.533699058584319,-0.585510695597597,-2.5158787272993
2.12892338624089,1.05129377752628,0.632532217581414,0.546476649224424,-0.105709190222659
NA,NA,NA,NA,NA
1.51213568761415,-0.35839560597487,-0.533699058584319,-0.585510695597597,-0.105709190222659
-0.997745837835441,-0.35839560597487,-0.533699058584319,-0.585510695597597,1.09937557831566
-0.0134848113099943,-0.35839560597487,-0.533699058584319,-0.585510695597597,-0.105709190222659
1.36714986771948,1.05129377752628,-0.533699058584319,-0.585510695597597,-0.105709190222659
0.425602658380793,-0.35839560597487,-0.533699058584319,0.546476649224424,-0.105709190222659
0.862533115268129,-0.35839560597487,-0.533699058584319,0.546476649224424,-0.105709190222659
1.0248269483111,-0.35839560597487,-0.533699058584319,-0.585510695597597,-1.31079395876098
0.150391053462622,2.46098316102744,-1.69993033475005,-1.71749804041962,-1.31079395876098
0.385002259387253,-0.35839560597487,0.632532217581414,0.546476649224424,-0.105709190222659
-0.308766634123684,1.05129377752628,0.632532217581414,1.67846399404645,1.09937557831566
NA,NA,NA,NA,NA
-1.12364553456057,-0.35839560597487,-1.69993033475005,-1.71749804041962,-0.105709190222659
NA,NA,NA,NA,NA
-1.36336356862129,-1.76808498947602,0.632532217581414,-0.585510695597597,-0.105709190222659
-0.856543826537124,-1.76808498947602,-0.533699058584319,-1.71749804041962,-1.31079395876098
-1.83679709421068,2.46098316102744,1.79876349374715,1.67846399404645,1.09937557831566
0.0578715094017231,-0.35839560597487,-0.533699058584319,-0.585510695597597,-1.31079395876098
-0.136582346975989,1.05129377752628,-0.533699058584319,-0.585510695597597,-1.31079395876098
1.48481618197238,-0.35839560597487,-0.533699058584319,-0.585510695597597,-1.31079395876098
-0.0633716419175159,-1.76808498947602,-0.533699058584319,-0.585510695597597,-0.105709190222659
-1.71139852976607,-1.76808498947602,1.79876349374715,1.67846399404645,NA
-0.100803126387328,-0.35839560597487,0.632532217581414,-0.585510695597597,1.09937557831566
-0.155751999411133,1.05129377752628,1.79876349374715,NA,1.09937557831566
0.531434562742622,-0.35839560597487,-0.533699058584319,-0.585510695597597,-0.105709190222659
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.22725991775284,-0.35839560597487,0.632532217581414,0.546476649224424,1.09937557831566
1.96530049148421,-0.35839560597487,-0.533699058584319,-1.71749804041962,-1.31079395876098
-0.628251088715318,-0.35839560597487,-0.533699058584319,0.546476649224424,-0.105709190222659
0.311534946014525,-0.35839560597487,-1.69993033475005,-0.585510695597597,-1.31079395876098
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.624938179872956,-0.35839560597487,-0.533699058584319,-0.585510695597597,-0.105709190222659
-0.441176047835361,1.05129377752628,1.79876349374715,0.546476649224424,1.09937557831566
0.666097793980911,-0.35839560597487,-0.533699058584319,-0.585510695597597,1.09937557831566
-1.66695017551174,-0.35839560597487,-0.533699058584319,-0.585510695597597,1.09937557831566
0.798331681455181,1.05129377752628,-0.533699058584319,-0.585510695597597,-0.105709190222659
-0.574448496227718,-0.35839560597487,-0.533699058584319,-0.585510695597597,1.09937557831566
1.91789747083282,1.05129377752628,-0.533699058584319,-0.585510695597597,-1.31079395876098
NA,NA,NA,NA,NA
0.319121945808418,1.05129377752628,0.632532217581414,1.67846399404645,1.09937557831566
0.271894451394436,-0.35839560597487,-0.533699058584319,0.546476649224424,1.09937557831566
