"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23i_num"
0.0956041334023469,0.316227766016838,-1.57416830901357,-0.774596669241483,0.301511344577764,-0.20806259464412,-0.242179739848241,0.583874208121143,0.301511344577763,-0.301511344577763,1.26131244777378
0.536295443872493,0.316227766016838,1.08980882931709,-0.774596669241483,0.301511344577764,-1.35240686518678,-1.57416830901357,0.583874208121143,-1.35680105059994,-0.301511344577763,-0.720749970156447
0.237773745479455,NA,1.08980882931709,NA,0.301511344577764,0.936281675898539,1.08980882931709,-1.55699788832305,0.301511344577763,-1.95982373975546,1.26131244777378
-1.07233359827017,0.316227766016838,-0.242179739848241,1.16189500386223,0.301511344577764,0.936281675898539,-0.242179739848241,-1.55699788832305,1.95982373975546,1.35680105059994,-0.720749970156447
-0.548073399057862,0.316227766016838,-0.242179739848241,-0.774596669241483,0.301511344577764,-1.35240686518678,1.08980882931709,0.583874208121143,-1.35680105059994,-0.301511344577763,1.26131244777378
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.38492491788064,-2.84604989415154,-0.242179739848241,1.16189500386223,0.301511344577764,-0.20806259464412,-0.242179739848241,-1.55699788832305,0.301511344577763,-0.301511344577763,-0.720749970156447
-1.36836779127069,0.316227766016838,-1.57416830901357,1.16189500386223,0.301511344577764,-1.35240686518678,1.08980882931709,0.583874208121143,0.301511344577763,1.35680105059994,1.26131244777378
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.10580698990202,0.316227766016838,-0.242179739848241,-0.774596669241483,0.301511344577764,0.936281675898539,1.08980882931709,0.583874208121143,0.301511344577763,-0.301511344577763,-0.720749970156447
0.179598143929232,0.316227766016838,1.08980882931709,-0.774596669241483,0.301511344577764,-0.20806259464412,-0.242179739848241,0.583874208121143,0.301511344577763,-0.301511344577763,-0.720749970156447
0.522039504436166,0.316227766016838,-0.242179739848241,-0.774596669241483,0.301511344577764,0.936281675898539,-0.242179739848241,0.583874208121143,0.301511344577763,1.35680105059994,-0.720749970156447
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.69658174545765,0.316227766016838,1.08980882931709,1.16189500386223,-3.01511344577764,0.936281675898539,-1.57416830901357,0.583874208121143,-1.35680105059994,-0.301511344577763,-0.720749970156447
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
