"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-0.20732615882873,0.332649571929558,-1.87332331540344,0.306991392055198,0.333775127209573,0.384862471874114,-0.606478434863123,-0.312688179919223
0.441953357214507,-0.997948715788673,1.16146045555013,-0.964830089316338,-0.741722504910162,-2.09536234687018,0.859177782722757,-0.312688179919223
0.342120598188691,0.332649571929558,0.149865865232275,0.306991392055198,-0.741722504910162,0.384862471874114,-0.606478434863123,-0.312688179919223
1.10762721012897,-0.997948715788673,-1.87332331540344,1.57881287342673,1.40927275932931,0.384862471874114,0.859177782722757,-0.312688179919223
-1.37467553921129,0.332649571929558,-0.86172872508558,-0.964830089316338,-0.741722504910162,-0.855249937498031,0.859177782722757,-0.312688179919223
-1.21302012903378,0.332649571929558,1.16146045555013,1.57881287342673,1.40927275932931,1.62497488124626,-0.606478434863123,-0.312688179919223
0.453908338648053,0.332649571929558,0.149865865232275,-0.964830089316338,-0.741722504910162,0.384862471874114,0.859177782722757,-0.312688179919223
-0.396205077246199,-0.997948715788673,-0.86172872508558,0.306991392055198,1.40927275932931,0.384862471874114,-0.606478434863123,-0.312688179919223
1.51640291075528,-0.997948715788673,1.16146045555013,-2.23665157068787,-1.8172201370299,-0.855249937498031,0.859177782722757,-0.312688179919223
-0.265871766331387,-0.997948715788673,-0.86172872508558,0.306991392055198,0.333775127209573,0.384862471874114,0.859177782722757,-0.312688179919223
-1.85894804645293,1.66324785964779,-1.87332331540344,0.306991392055198,-0.741722504910162,0.384862471874114,-3.53779087003488,-0.312688179919223
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.676818462101559,1.66324785964779,0.149865865232275,0.306991392055198,0.333775127209573,1.62497488124626,-0.606478434863123,1.95430112449514
-0.0806776166345545,-0.997948715788673,1.16146045555013,-0.964830089316338,-0.741722504910162,-2.09536234687018,0.859177782722757,-0.312688179919223
-1.60784479460314,NA,NA,0.306991392055198,0.333775127209573,0.384862471874114,-0.606478434863123,4.2212904289095
1.5683883609491,-0.997948715788673,0.149865865232275,-0.964830089316338,-0.741722504910162,-0.855249937498031,-0.606478434863123,-0.312688179919223
1.1301466505792,0.332649571929558,0.149865865232275,-0.964830089316338,-0.741722504910162,-0.855249937498031,-0.606478434863123,-0.312688179919223
0.417052975463981,0.332649571929558,0.149865865232275,0.306991392055198,-0.741722504910162,0.384862471874114,-0.606478434863123,-0.312688179919223
-0.00378266606419721,-0.997948715788673,0.149865865232275,-0.964830089316338,-0.741722504910162,-0.855249937498031,-0.606478434863123,-0.312688179919223
0.853064351571509,-0.997948715788673,-0.86172872508558,0.306991392055198,0.333775127209573,0.384862471874114,0.859177782722757,-0.312688179919223
-2.11343482572773,-0.997948715788673,NA,0.306991392055198,0.333775127209573,-0.855249937498031,-0.606478434863123,-0.312688179919223
-0.280758454076154,1.66324785964779,-0.86172872508558,-0.964830089316338,-1.8172201370299,-0.855249937498031,-0.606478434863123,-0.312688179919223
0.843481220032031,1.66324785964779,1.16146045555013,1.57881287342673,1.40927275932931,0.384862471874114,0.859177782722757,-0.312688179919223
-0.644871070072676,1.66324785964779,0.149865865232275,1.57881287342673,1.40927275932931,1.62497488124626,-0.606478434863123,-0.312688179919223
-0.498149492297379,0.332649571929558,-0.86172872508558,1.57881287342673,1.40927275932931,1.62497488124626,0.859177782722757,1.95430112449514
1.28263424860721,0.332649571929558,1.16146045555013,0.306991392055198,-0.741722504910162,0.384862471874114,0.859177782722757,-0.312688179919223
0.517285838023231,-0.997948715788673,0.149865865232275,0.306991392055198,0.333775127209573,0.384862471874114,0.859177782722757,-0.312688179919223
0.30096279505596,-0.997948715788673,0.149865865232275,-0.964830089316338,1.40927275932931,-0.855249937498031,-0.606478434863123,-0.312688179919223
0.983616754488541,0.332649571929558,1.16146045555013,-0.964830089316338,-0.741722504910162,-0.855249937498031,0.859177782722757,-0.312688179919223
-0.536261511024556,0.332649571929558,1.16146045555013,0.306991392055198,0.333775127209573,0.384862471874114,0.859177782722757,-0.312688179919223
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
