"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
1.33009467868553,-0.848570567012974,-0.243815462277274,0.452053767180826,0.367041325628783,-0.0919462140612286,1.38183941854523,-0.391292790435615
-1.75734201979623,0.0848570567012973,1.04492340975975,0.452053767180826,-0.764669428393299,-0.0919462140612286,0.316671533416616,-0.391292790435615
1.16726741040197,1.01828468041557,-1.53255433431429,-1.51570968995924,-1.89638018241538,-2.29865535153071,-1.81366423684062,-0.391292790435615
0.00917616676433175,1.01828468041557,1.04492340975975,-1.51570968995924,0.367041325628783,-0.0919462140612286,0.316671533416616,-0.391292790435615
1.14215635845124,1.01828468041557,-1.53255433431429,-0.531827961389206,-0.764669428393299,-1.19530078279597,-1.81366423684062,-0.391292790435615
NA,NA,NA,NA,NA,NA,NA,NA
-0.621333230574109,-1.78199819072725,-0.243815462277274,1.43593549575086,1.49875207965087,1.01140835467351,0.316671533416616,-0.391292790435615
-0.688697854770578,-0.848570567012974,1.04492340975975,0.452053767180826,1.49875207965087,1.01140835467351,0.316671533416616,-0.391292790435615
-0.83896839622506,-0.848570567012974,1.04492340975975,1.43593549575086,1.49875207965087,1.01140835467351,1.38183941854523,-0.391292790435615
0.810340441635267,-0.848570567012974,-1.53255433431429,-0.531827961389206,-0.764669428393299,-1.19530078279597,0.316671533416616,-0.391292790435615
-0.263174986469056,0.0848570567012973,1.04492340975975,1.43593549575086,1.49875207965087,1.01140835467351,1.38183941854523,-0.391292790435615
NA,NA,NA,NA,NA,NA,NA,NA
-1.43163724751553,-1.78199819072725,-1.53255433431429,1.43593549575086,-0.764669428393299,1.01140835467351,0.316671533416616,1.76081755696027
-1.91263083995685,-0.848570567012974,1.04492340975975,0.452053767180826,-0.764669428393299,NA,-1.81366423684062,1.76081755696027
-1.01740796360534,-1.78199819072725,1.04492340975975,-0.531827961389206,-0.764669428393299,-0.0919462140612286,1.38183941854523,3.91292790435615
-0.960958365786817,NA,1.04492340975975,1.43593549575086,1.49875207965087,-0.0919462140612286,0.316671533416616,NA
-0.102091135393553,1.01828468041557,1.04492340975975,-0.531827961389206,0.367041325628783,1.01140835467351,0.316671533416616,1.76081755696027
0.128033398088501,1.01828468041557,-0.243815462277274,-1.51570968995924,-0.764669428393299,-0.0919462140612286,-1.81366423684062,-0.391292790435615
0.0255015505850666,1.01828468041557,1.04492340975975,-0.531827961389206,0.367041325628783,-1.19530078279597,1.38183941854523,1.76081755696027
0.902863907312558,NA,-1.53255433431429,-0.531827961389206,-0.764669428393299,-1.19530078279597,0.316671533416616,NA
0.177176112408025,NA,-1.53255433431429,-1.51570968995924,-0.764669428393299,-1.19530078279597,-0.748496351712001,NA
1.17801947648373,-0.848570567012974,-1.53255433431429,-0.531827961389206,-1.89638018241538,-1.19530078279597,0.316671533416616,-0.391292790435615
-1.19894477732463,NA,1.04492340975975,1.43593549575086,0.367041325628783,1.01140835467351,0.316671533416616,NA
-0.850994634808286,1.01828468041557,-0.243815462277274,1.43593549575086,0.367041325628783,1.01140835467351,1.38183941854523,-0.391292790435615
1.175763939644,1.01828468041557,-0.243815462277274,-0.531827961389206,-0.764669428393299,-0.0919462140612286,0.316671533416616,-0.391292790435615
0.49080563348366,0.0848570567012973,1.04492340975975,1.43593549575086,1.49875207965087,1.01140835467351,0.316671533416616,-0.391292790435615
-0.445065874128843,-0.848570567012974,-0.243815462277274,0.452053767180826,0.367041325628783,-0.0919462140612286,0.316671533416616,-0.391292790435615
-0.879035058196844,0.0848570567012973,-0.243815462277274,-0.531827961389206,1.49875207965087,1.01140835467351,1.38183941854523,-0.391292790435615
1.74137986958093,-0.848570567012974,-0.243815462277274,-0.531827961389206,-0.764669428393299,-0.0919462140612286,-0.748496351712001,-0.391292790435615
-0.268107515325022,1.01828468041557,1.04492340975975,0.452053767180826,1.49875207965087,1.01140835467351,-0.748496351712001,-0.391292790435615
1.72338216353943,1.01828468041557,-0.243815462277274,-0.531827961389206,-0.764669428393299,-0.0919462140612286,-1.81366423684062,-0.391292790435615
NA,NA,NA,NA,NA,NA,NA,NA
0.809616371323598,1.01828468041557,-0.243815462277274,0.452053767180826,-0.764669428393299,1.01140835467351,-0.748496351712001,-0.391292790435615
-1.32063090865947,-0.848570567012974,-0.243815462277274,0.452053767180826,0.367041325628783,-0.0919462140612286,0.316671533416616,-0.391292790435615
0.79214670734447,1.01828468041557,-0.243815462277274,-0.531827961389206,-0.764669428393299,-1.19530078279597,-0.748496351712001,-0.391292790435615
-0.52918956823997,1.01828468041557,1.04492340975975,-1.51570968995924,-0.764669428393299,-0.0919462140612286,0.316671533416616,-0.391292790435615
-0.0196066955500681,1.01828468041557,1.04492340975975,0.452053767180826,0.367041325628783,1.01140835467351,-0.748496351712001,-0.391292790435615
0.620618297689349,0.0848570567012973,-1.53255433431429,-1.51570968995924,0.367041325628783,1.01140835467351,-0.748496351712001,-0.391292790435615
NA,NA,NA,NA,NA,NA,NA,NA
-0.379648033940191,-0.848570567012974,-0.243815462277274,0.452053767180826,-0.764669428393299,-2.29865535153071,-0.748496351712001,-0.391292790435615
1.26112262284476,-0.848570567012974,-0.243815462277274,-0.531827961389206,0.367041325628783,-0.0919462140612286,0.316671533416616,-0.391292790435615
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
