"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q19_num"
-0.514841753686024,0.525172782627682,0.83005735663929,-1.00456623379337,0.468292905790847,0.788582492944231,0,-0.845085818414811,-0.774278101813146,-1.20841834273122,-0.502624689950035
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.22253731093757,-1.22540315946459,-0.484200124706252,0.813220284499398,0.468292905790847,0.788582492944231,1.13389341902768,1.44871854585396,-0.774278101813146,0.878849703804527,-0.502624689950035
-0.324202902894841,0.525172782627682,0.83005735663929,0.813220284499398,-1.31122013621437,-2.02074263816959,-2.26778683805536,-0.845085818414811,-0.774278101813146,-0.164784319463349,-0.502624689950035
0.722874209427561,0.525172782627682,-0.484200124706252,-0.0956729746469879,1.35804942679346,0.788582492944231,-1.13389341902768,-0.845085818414811,-0.774278101813146,-0.164784319463349,-0.502624689950035
0.0634794999451765,0.525172782627682,-0.484200124706252,-0.0956729746469879,0.468292905790847,-0.147859217427043,0,0.301816363719575,0.860309002014606,0.878849703804527,-0.502624689950035
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.951425731539039,0.525172782627682,0.83005735663929,-0.0956729746469879,1.35804942679346,-0.147859217427043,1.13389341902768,0.301816363719575,0.860309002014606,0.878849703804527,1.88484258731263
-0.71180165536715,0.525172782627682,-0.484200124706252,-1.00456623379337,-1.31122013621437,0.788582492944231,-1.13389341902768,1.44871854585396,0.860309002014606,0.878849703804527,1.88484258731263
1.78445935995077,0.525172782627682,2.14431483798483,1.72211354364578,-0.421463615211762,-1.08430092779832,0,-1.9919880005492,-2.4088652056409,-1.20841834273122,-0.502624689950035
-0.28353185806489,-1.22540315946459,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.05131488704279,0.525172782627682,0.83005735663929,1.72211354364578,0.468292905790847,-0.147859217427043,1.13389341902768,0.301816363719575,0.860309002014606,0.878849703804527,-0.502624689950035
-1.18742044819449,0.525172782627682,-0.484200124706252,0.813220284499398,-1.31122013621437,0.788582492944231,1.13389341902768,0.301816363719575,0.860309002014606,0.878849703804527,1.88484258731263
-0.627031649933451,-1.22540315946459,-0.484200124706252,-1.00456623379337,-0.421463615211762,0.788582492944231,1.13389341902768,0.301816363719575,-0.774278101813146,0.878849703804527,-0.502624689950035
-0.948360616830931,-2.97597910155687,-1.79845760605179,-1.00456623379337,-1.31122013621437,-1.08430092779832,0,-0.845085818414811,0.860309002014606,-0.164784319463349,1.88484258731263
-0.431983609125561,0.525172782627682,-0.484200124706252,-1.00456623379337,0.468292905790847,-0.147859217427043,1.13389341902768,0.301816363719575,0.860309002014606,-0.164784319463349,-0.502624689950035
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.26493242799341,0.525172782627682,-1.79845760605179,-0.0956729746469879,1.35804942679346,0.788582492944231,-1.13389341902768,-0.845085818414811,0.860309002014606,-2.2520523659991,-0.502624689950035
-0.397220168659143,0.525172782627682,-0.484200124706252,-1.00456623379337,-0.421463615211762,0.788582492944231,0,-0.845085818414811,0.860309002014606,0.878849703804527,-0.502624689950035
0.795336651324413,0.525172782627682,0.83005735663929,-0.0956729746469879,0.468292905790847,-1.08430092779832,-1.13389341902768,-0.845085818414811,-0.774278101813146,-1.20841834273122,-0.502624689950035
1.43246514617478,0.525172782627682,0.83005735663929,1.72211354364578,1.35804942679346,-2.02074263816959,0,1.44871854585396,-0.774278101813146,-1.20841834273122,-0.502624689950035
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.618056591433536,0.525172782627682,0.83005735663929,-1.00456623379337,-1.31122013621437,0.788582492944231,0,1.44871854585396,0.860309002014606,0.878849703804527,-0.502624689950035
0.103552114807706,-1.22540315946459,-0.484200124706252,-0.0956729746469879,-0.421463615211762,0.788582492944231,0,0.301816363719575,-0.774278101813146,-0.164784319463349,-0.502624689950035
