"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",127,55,43.31
"TX_RESP_Q21c_num",127,54,42.52
"TX_RESP_Q19_num",127,54,42.52
"TX_RESP_Q21a_num",127,53,41.73
"TX_RESP_Q21e_num",127,53,41.73
"TX_RESP_Q21d_num",127,52,40.94
"TX_RESP_Q20_num",127,52,40.94
"TX_RESP_Q22e_num",127,50,39.37
"TX_RESP_Q23g_num",127,50,39.37
"TX_RESP_Q22c_num",127,49,38.58
"TX_RESP_Q22f_num",127,49,38.58
"TX_RESP_Q23c_num",127,49,38.58
"TX_RESP_Q10c_num",127,48,37.8
"TX_RESP_Q22a_num",127,48,37.8
"TX_RESP_Q22b_num",127,48,37.8
"TX_RESP_Q22d_num",127,48,37.8
"TX_RESP_Q22g_num",127,48,37.8
"TX_RESP_Q22h_num",127,48,37.8
"TX_RESP_Q23b_num",127,48,37.8
"TX_RESP_Q23d_num",127,48,37.8
"TX_RESP_Q23e_num",127,48,37.8
"TX_RESP_Q23f_num",127,48,37.8
"TX_RESP_Q23h_num",127,48,37.8
"TX_RESP_Q23i_num",127,48,37.8
"TX_RESP_Q10a_num",127,47,37.01
"TX_RESP_Q10b_num",127,47,37.01
"TX_RESP_Q10d_num",127,47,37.01
"TX_RESP_Q10e_num",127,47,37.01
"TX_RESP_Q23a_num",127,47,37.01
"TX_RESP_Q10f_num",127,46,36.22
"TX_RESP_Q01",127,0,0
"TX_RESP_Q02",127,0,0
"TX_RESP_Q03",127,0,0
"TX_RESP_Q04",127,0,0
"TX_RESP_Q05a",127,0,0
"TX_RESP_Q05b",127,0,0
"TX_RESP_Q05c",127,0,0
"TX_RESP_Q06",127,0,0
"TX_RESP_Q07a",127,0,0
"TX_RESP_Q07b",127,0,0
"TX_RESP_Q07c",127,0,0
"TX_RESP_Q07d",127,0,0
"TX_RESP_Q07e",127,0,0
"TX_RESP_Q08",127,0,0
"TX_RESP_Q09",127,0,0
"TX_RESP_Q10a",127,0,0
"TX_RESP_Q10b",127,0,0
"TX_RESP_Q10c",127,0,0
"TX_RESP_Q10d",127,0,0
"TX_RESP_Q10e",127,0,0
"TX_RESP_Q10f",127,0,0
"TX_RESP_Q11a",127,0,0
"TX_RESP_Q11b",127,0,0
"TX_RESP_Q11c",127,0,0
"TX_RESP_Q12a",127,0,0
"TX_RESP_Q12b",127,0,0
"TX_RESP_Q12c",127,0,0
"TX_RESP_Q12d",127,0,0
"TX_RESP_Q12e",127,0,0
"TX_RESP_Q12f",127,0,0
"TX_RESP_Q12g",127,0,0
"TX_RESP_Q13a",127,0,0
"TX_RESP_Q13b",127,0,0
"TX_RESP_Q13c",127,0,0
"TX_RESP_Q13d",127,0,0
"TX_RESP_Q13e",127,0,0
"TX_RESP_Q13f",127,0,0
"TX_RESP_Q13g",127,0,0
"TX_RESP_Q13h",127,0,0
"TX_RESP_Q13i",127,0,0
"TX_RESP_Q14",127,0,0
"TX_RESP_Q15a",127,0,0
"TX_RESP_Q15b",127,0,0
"TX_RESP_Q16",127,0,0
"TX_RESP_Q17",127,0,0
"TX_RESP_Q18",127,0,0
"TX_RESP_Q19",127,0,0
"TX_RESP_Q20",127,0,0
"TX_RESP_Q21a",127,0,0
"TX_RESP_Q21b",127,0,0
"TX_RESP_Q21c",127,0,0
"TX_RESP_Q21d",127,0,0
"TX_RESP_Q21e",127,0,0
"TX_RESP_Q22a",127,0,0
"TX_RESP_Q22b",127,0,0
"TX_RESP_Q22c",127,0,0
"TX_RESP_Q22d",127,0,0
"TX_RESP_Q22e",127,0,0
"TX_RESP_Q22f",127,0,0
"TX_RESP_Q22g",127,0,0
"TX_RESP_Q22h",127,0,0
"TX_RESP_Q23a",127,0,0
"TX_RESP_Q23b",127,0,0
"TX_RESP_Q23c",127,0,0
"TX_RESP_Q23d",127,0,0
"TX_RESP_Q23e",127,0,0
"TX_RESP_Q23f",127,0,0
"TX_RESP_Q23g",127,0,0
"TX_RESP_Q23h",127,0,0
"TX_RESP_Q23i",127,0,0
"TX_RESP_Q24",127,0,0
"TX_RESP_Q25",127,0,0
