"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23i_num"
-0.701561026585222,-0.92176480169854,0.815572419249648,1.17873791697861,1.28388147753274,1.47920052326728,0.671131174083496,1.73205080756888,-0.400320384512718,-0.75955452531275,0.591312395989083
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0487941955230557,0.409673245199351,-0.699062073642556,-1.52542553961938,0.171184197004365,-0.924500327042048,-0.298280521814887,0,0.640512615220349,-0.75955452531275,0.591312395989083
1.14376631491272,-0.92176480169854,0.815572419249648,-0.624037720753383,0.171184197004365,-0.924500327042048,-0.298280521814887,0,0.640512615220349,-0.75955452531275,-0.946099833582532
-0.477748681340253,1.74111129209724,0.815572419249648,0.277350098112614,0.171184197004365,0.277350098112615,-0.298280521814887,0,-0.400320384512718,1.2152872405004,0.591312395989083
0.743618589150257,-0.92176480169854,0.815572419249648,0.277350098112614,-0.941513083524009,-0.924500327042048,-1.26769221771327,0,-2.48198638397885,-0.75955452531275,-2.48351206315415
1.25111070959477,-0.92176480169854,-2.21369656653476,-0.624037720753383,-0.941513083524009,-0.924500327042048,-1.26769221771327,-1.73205080756888,-1.44115338424578,-0.75955452531275,-0.946099833582532
0.454720071743166,0.409673245199351,-0.699062073642556,-1.52542553961938,-2.05421036405238,-0.924500327042048,-0.298280521814887,-1.73205080756888,0.640512615220349,1.2152872405004,0.591312395989083
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.486648697421292,0.409673245199351,-0.699062073642556,-0.624037720753383,0.171184197004365,-0.924500327042048,-1.26769221771327,0,0.640512615220349,-0.75955452531275,0.591312395989083
-1.52388626554947,0.409673245199351,0.815572419249648,1.17873791697861,1.28388147753274,1.47920052326728,1.64054286998188,1.73205080756888,0.640512615220349,1.2152872405004,0.591312395989083
-2.01200050321099,0.409673245199351,-0.699062073642556,1.17873791697861,1.28388147753274,1.47920052326728,1.64054286998188,0,0.640512615220349,-0.75955452531275,-0.946099833582532
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.910941646250993,-0.92176480169854,-0.699062073642556,-0.624037720753383,0.171184197004365,0.277350098112615,0.671131174083496,0,-0.400320384512718,-0.75955452531275,0.591312395989083
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.115586895357846,1.74111129209724,0.815572419249648,0.277350098112614,-0.941513083524009,0.277350098112615,-0.298280521814887,0,0.640512615220349,1.2152872405004,0.591312395989083
-0.439990643268173,-0.92176480169854,0.815572419249648,1.17873791697861,0.171184197004365,0.277350098112615,0.671131174083496,0,0.640512615220349,1.2152872405004,0.591312395989083
