"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
0.482523770553478,-2.17306746840088,0.608033510325768,-1.68014935324739,1.02449600549224,-0.872999877234401,-0.83005735663929,-0.229415733870562,-0.229415733870562,-0.393284115206677
-1.19398248336994,0.434613493680177,0.608033510325768,-1.68014935324739,-1.13832889499138,1.2003748311973,-1.81575046764845,-0.229415733870562,-1.31914046975573,-0.393284115206677
-0.649967626541966,0.434613493680177,0.608033510325768,-0.160014224118799,1.02449600549224,-0.872999877234401,-0.83005735663929,-0.229415733870562,0.860309002014606,-0.393284115206677
-0.898288416721748,0.434613493680177,-0.836046076697931,1.3601209050098,-1.13832889499138,1.2003748311973,-0.83005735663929,-0.229415733870562,0.860309002014606,3.34291497925676
0.201821489551819,0.434613493680177,0.608033510325768,-0.160014224118799,-1.13832889499138,1.2003748311973,1.14132886537902,1.223550580643,-0.229415733870562,1.47481543202504
-2.06932260408037,0.434613493680177,0.608033510325768,-0.160014224118799,-0.417387261496839,1.2003748311973,1.14132886537902,-0.229415733870562,-0.229415733870562,1.47481543202504
1.82816770090934,-2.17306746840088,-2.28012566372163,1.3601209050098,-1.13832889499138,-0.872999877234401,-0.83005735663929,-0.229415733870562,-0.229415733870562,-0.393284115206677
0.357752134412495,0.434613493680177,0.608033510325768,-0.160014224118799,1.02449600549224,-0.872999877234401,0.155635754369867,-1.68238204838412,-0.229415733870562,-0.393284115206677
0.30843119543388,0.434613493680177,0.608033510325768,1.3601209050098,-1.13832889499138,-0.872999877234401,0.155635754369867,1.223550580643,1.95003373789977,-0.393284115206677
-0.7601417593035,0.434613493680177,0.608033510325768,-0.160014224118799,0.303554371997701,1.2003748311973,1.14132886537902,1.223550580643,0.860309002014606,-0.393284115206677
1.34527730509942,-2.17306746840088,-2.28012566372163,1.3601209050098,1.02449600549224,-0.872999877234401,-0.83005735663929,-0.229415733870562,-1.31914046975573,-0.393284115206677
1.30737650964532,0.434613493680177,0.608033510325768,-0.160014224118799,0.303554371997701,1.2003748311973,-0.83005735663929,-1.68238204838412,-1.31914046975573,-0.393284115206677
0.717183777025101,0.434613493680177,-0.836046076697931,1.3601209050098,1.02449600549224,-0.872999877234401,-0.83005735663929,-1.68238204838412,-1.31914046975573,-0.393284115206677
0.478237819420273,0.434613493680177,-0.836046076697931,-0.160014224118799,1.02449600549224,1.2003748311973,0.155635754369867,-0.229415733870562,-0.229415733870562,-0.393284115206677
0.327370721764098,0.434613493680177,-0.836046076697931,-0.160014224118799,1.02449600549224,-0.872999877234401,1.14132886537902,-0.229415733870562,0.860309002014606,-0.393284115206677
0.477742297270234,NA,0.608033510325768,-0.160014224118799,1.02449600549224,-0.181874974423833,1.14132886537902,1.223550580643,0.860309002014606,-0.393284115206677
-0.802740777731202,0.434613493680177,0.608033510325768,-0.160014224118799,-0.417387261496839,0.509249928386734,1.14132886537902,1.223550580643,0.860309002014606,-0.393284115206677
-1.14242456036198,0.434613493680177,0.608033510325768,-0.160014224118799,-1.13832889499138,-0.872999877234401,1.14132886537902,1.223550580643,0.860309002014606,-0.393284115206677
-0.315016492974754,0.434613493680177,0.608033510325768,-1.68014935324739,-1.13832889499138,-0.872999877234401,-0.83005735663929,-0.229415733870562,-1.31914046975573,-0.393284115206677
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
