"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
-0.75793359162374,1.63049044641202,0.505825099057969,-1.10535884753241,1.10782341881399,1.6431676725155,1.30248125506724,-2.06538599899871,4.27567296578501
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.45778238525309,NA,-0.643777398801052,-2.09228638997207,1.10782341881399,1.6431676725155,1.30248125506724,-0.927316162815749,2.0013788350483
0.679602338678879,-1.13640243234777,1.65542759691699,0.868496237346895,0,-1.6431676725155,-0.907789965652922,0.210753673367216,-0.272915295688405
0.0495391800661045,0.247044007032124,0.505825099057969,0.868496237346895,1.10782341881399,1.6431676725155,1.30248125506724,1.34882350955018,-0.272915295688405
-1.21620038154348,1.63049044641202,0.505825099057969,0.868496237346895,NA,NA,NA,NA,-0.272915295688405
-0.182902713301128,0.247044007032124,-0.643777398801052,-0.118431305092759,1.10782341881399,0,1.30248125506724,0.210753673367216,-0.272915295688405
-0.0854125797988786,0.247044007032124,1.65542759691699,-0.118431305092759,0,0,0.197345644707157,-2.06538599899871,-0.272915295688405
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.48380982389438,0.247044007032124,0.505825099057969,-1.10535884753241,0,0,0.197345644707157,-0.927316162815749,-0.272915295688405
1.59282927154979,0.247044007032124,-0.643777398801052,0.868496237346895,-1.10782341881399,0,0.197345644707157,0.210753673367216,-0.272915295688405
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.50452057068643,-1.13640243234777,0.505825099057969,0.868496237346895,0,-1.6431676725155,-2.012925576013,0.210753673367216,-0.272915295688405
0.332495206989655,0.247044007032124,NA,NA,0,0,0.197345644707157,0.210753673367216,NA
0.190758730400571,0.247044007032124,-0.643777398801052,-1.10535884753241,1.10782341881399,0,0.197345644707157,-0.927316162815749,-0.272915295688405
1.55772306152237,-1.13640243234777,0.505825099057969,0.868496237346895,0,0,-0.907789965652922,1.34882350955018,-0.272915295688405
-0.933681157873008,1.63049044641202,0.505825099057969,-1.10535884753241,1.10782341881399,-1.6431676725155,0.197345644707157,0.210753673367216,-0.272915295688405
-0.589397527136831,0.247044007032124,-0.643777398801052,-0.118431305092759,0,0,-0.907789965652922,0.210753673367216,-0.272915295688405
1.56248148639267,-1.13640243234777,NA,NA,-1.10782341881399,0,-0.907789965652922,0.210753673367216,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.35929227034886,1.63049044641202,NA,NA,1.10782341881399,1.6431676725155,-2.012925576013,-2.06538599899871,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.58666408376835,-1.13640243234777,-0.643777398801052,0.868496237346895,1.10782341881399,0,0.197345644707157,NA,-0.272915295688405
0.224002620171894,0.247044007032124,-0.643777398801052,0.868496237346895,-2.21564683762799,-1.6431676725155,-0.907789965652922,0.210753673367216,-0.272915295688405
1.43764105849889,0.247044007032124,0.505825099057969,0.868496237346895,0,0,0.197345644707157,0.210753673367216,-0.272915295688405
-0.492624547883408,-1.13640243234777,-1.79337989666007,-2.09228638997207,-2.21564683762799,0,1.30248125506724,0.210753673367216,-0.272915295688405
-1.29900097248584,0.247044007032124,-1.79337989666007,-0.118431305092759,0,0,-0.907789965652922,0.210753673367216,-0.272915295688405
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.951149153494805,-1.13640243234777,NA,NA,1.10782341881399,0,1.30248125506724,0.210753673367216,NA
-0.261198924036132,0.247044007032124,0.505825099057969,0.868496237346895,0,0,0.197345644707157,1.34882350955018,-0.272915295688405
-0.87835603221487,-1.13640243234777,-0.643777398801052,-1.10535884753241,-1.10782341881399,1.6431676725155,0.197345644707157,0.210753673367216,-0.272915295688405
0.528530498785057,1.63049044641202,0.505825099057969,0.868496237346895,0,-1.6431676725155,-0.907789965652922,1.34882350955018,-0.272915295688405
0.415577375647943,-1.13640243234777,-1.79337989666007,-0.118431305092759,-1.10782341881399,0,0.197345644707157,-0.927316162815749,-0.272915295688405
1.14954239340051,-1.13640243234777,0.505825099057969,0.868496237346895,0,0,-0.907789965652922,1.34882350955018,-0.272915295688405
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.342542704077287,0.247044007032124,1.65542759691699,-0.118431305092759,-1.10782341881399,0,1.30248125506724,0.210753673367216,-0.272915295688405
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
