"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q22h_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-1.12127968363952,-1.74197668142277,-2.52675340281174,0.998625428903524,1.70472421701713,-2.06538599899871,NA
NA,NA,NA,NA,NA,NA,NA
-0.0697961282826993,0.554265307725427,0.659153061603062,0.998625428903524,-0.655663160391202,-0.927316162815749,1.50425958125481
-1.020465721791,0.554265307725427,-0.933800170604338,-0.272352389700961,NA,0.210753673367216,1.50425958125481
0.880534005629859,0.554265307725427,0.659153061603062,0.998625428903524,0.524530528312962,1.34882350955018,1.50425958125481
-0.264793639553176,0.554265307725427,0.659153061603062,NA,NA,NA,0.33967151834786
-0.899885381364695,-1.74197668142277,-0.933800170604338,0.998625428903524,0.524530528312962,0.210753673367216,0.33967151834786
-0.15886704740646,0.554265307725427,0.659153061603062,-0.272352389700961,0.524530528312962,-2.06538599899871,0.33967151834786
NA,NA,NA,NA,NA,NA,NA
-0.0686072330374241,0.554265307725427,0.659153061603062,0.998625428903524,0.524530528312962,-0.927316162815749,-0.824916544559088
-0.94222859210328,0.554265307725427,0.659153061603062,0.998625428903524,0.524530528312962,0.210753673367216,0.33967151834786
NA,NA,NA,NA,NA,NA,NA
0.63929771100189,-1.74197668142277,0.659153061603062,-0.272352389700961,-0.655663160391202,0.210753673367216,0.33967151834786
1.04938095052861,0.554265307725427,0.659153061603062,-0.272352389700961,0.524530528312962,0.210753673367216,NA
1.6256519403882,0.554265307725427,0.659153061603062,0.998625428903524,-0.655663160391202,-0.927316162815749,1.50425958125481
1.49108264245718,0.554265307725427,0.659153061603062,0.998625428903524,0.524530528312962,1.34882350955018,-0.824916544559088
1.55381306397822,0.554265307725427,0.659153061603062,-1.54333020830545,-0.655663160391202,0.210753673367216,-0.824916544559088
0.399301318664495,0.554265307725427,-0.933800170604338,-0.272352389700961,-1.83585684909537,0.210753673367216,-0.824916544559088
-0.489381813576947,0.554265307725427,-0.933800170604338,-0.272352389700961,-1.83585684909537,0.210753673367216,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.65309172450518,0.554265307725427,0.659153061603062,0.998625428903524,-1.83585684909537,-2.06538599899871,NA
NA,NA,NA,NA,NA,NA,NA
0.132070971571849,0.554265307725427,-0.933800170604338,-1.54333020830545,-0.655663160391202,NA,-0.824916544559088
0.272880246754793,0.554265307725427,-0.933800170604338,-1.54333020830545,-0.655663160391202,0.210753673367216,-0.824916544559088
0.947810725060875,0.554265307725427,0.659153061603062,-1.54333020830545,-0.655663160391202,0.210753673367216,-0.824916544559088
-1.95511853667962,-1.74197668142277,-2.52675340281174,0.998625428903524,1.70472421701713,0.210753673367216,1.50425958125481
-1.67186263183983,0.554265307725427,-0.933800170604338,-0.272352389700961,0.524530528312962,0.210753673367216,1.50425958125481
NA,NA,NA,NA,NA,NA,NA
-0.763305883506479,-1.74197668142277,0.659153061603062,0.998625428903524,0.524530528312962,0.210753673367216,NA
-0.405629283584955,0.554265307725427,0.659153061603062,0.998625428903524,1.70472421701713,1.34882350955018,-0.824916544559088
0.70686989999205,-1.74197668142277,0.659153061603062,-1.54333020830545,0.524530528312962,0.210753673367216,-0.824916544559088
1.06408218161595,0.554265307725427,0.659153061603062,-0.272352389700961,-0.655663160391202,1.34882350955018,-0.824916544559088
-0.535175630476946,-1.74197668142277,0.659153061603062,-0.272352389700961,0.524530528312962,-0.927316162815749,-0.824916544559088
0.891524308972949,0.554265307725427,0.659153061603062,-0.272352389700961,0.524530528312962,1.34882350955018,-0.824916544559088
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.365188964731291,0.554265307725427,-0.933800170604338,-1.54333020830545,-0.655663160391202,0.210753673367216,-0.824916544559088
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
