"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22c_num"
0.280628685271601,-0.505385484975773,-1.1295094866618,-0.511478158987012
0.00643695422878784,1.68461828325258,-1.1295094866618,-0.511478158987012
0.793422106732492,0.589616399138402,-0.271082276798833,-0.511478158987012
0.68387013042068,0.589616399138402,0.587344933064137,0.983611844205792
0.863628674317175,0.589616399138402,0.587344933064137,-0.511478158987012
-0.182062670264458,-0.505385484975773,1.44577214292711,0.983611844205792
1.66514486757077,0.589616399138402,-0.271082276798833,-0.511478158987012
0.968999124715953,-1.60038736908995,-1.1295094866618,-0.511478158987012
0.850549078371224,0.589616399138402,-0.271082276798833,-0.511478158987012
-0.751004948530497,0.589616399138402,0.587344933064137,2.4787018473986
1.39979399733826,1.68461828325258,1.44577214292711,-0.511478158987012
-0.677961719665755,0.589616399138402,NA,NA
0.0169827313097982,0.589616399138402,-0.271082276798833,-0.511478158987012
1.56149503035041,0.589616399138402,1.44577214292711,-0.511478158987012
0.107434054765945,0.589616399138402,-0.271082276798833,0.983611844205792
NA,NA,NA,NA
0.117070184848132,-0.505385484975773,-1.1295094866618,-0.511478158987012
0.714830031174927,-0.505385484975773,0.587344933064137,0.983611844205792
1.82983287349665,0.589616399138402,1.44577214292711,-0.511478158987012
0.81651584117216,0.589616399138402,0.587344933064137,0.983611844205792
NA,NA,NA,NA
0.964857971005218,0.589616399138402,0.587344933064137,-2.00656816217982
-1.68473949353485,-0.505385484975773,-1.1295094866618,0.983611844205792
NA,NA,NA,NA
0.896817312014309,1.68461828325258,1.44577214292711,-2.00656816217982
NA,NA,NA,NA
-0.356153490368171,1.68461828325258,0.587344933064137,-0.511478158987012
0.70169546551329,0.589616399138402,-1.1295094866618,-0.511478158987012
NA,NA,NA,NA
-0.308413656358726,-0.505385484975773,-1.1295094866618,-0.511478158987012
-0.0772440750928522,-0.505385484975773,0.587344933064137,-0.511478158987012
NA,NA,NA,NA
-0.713490112772306,-0.505385484975773,-1.1295094866618,-0.511478158987012
-0.0695674728607723,0.589616399138402,-1.1295094866618,-0.511478158987012
-1.19138886051188,-1.60038736908995,-1.1295094866618,2.4787018473986
-0.595381041538058,-1.60038736908995,-0.271082276798833,0.983611844205792
-1.00723903033913,0.589616399138402,-0.271082276798833,-0.511478158987012
-0.861338716354279,-0.505385484975773,-0.271082276798833,-0.511478158987012
-1.6414402760317,-1.60038736908995,-1.1295094866618,0.983611844205792
-2.35868883166068,0.589616399138402,1.44577214292711,0.983611844205792
0.129467830573121,NA,NA,NA
NA,-0.505385484975773,1.44577214292711,0.983611844205792
-0.566066608324968,-0.505385484975773,0.587344933064137,0.983611844205792
-0.36117851638882,-1.60038736908995,-1.1295094866618,-0.511478158987012
-1.88880878101713,-1.60038736908995,-1.1295094866618,-0.511478158987012
-0.0773046435758757,-1.60038736908995,1.44577214292711,-0.511478158987012
