"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q23d_num"
-0.25383869419107,0.238459105714249,0.182574185835055
1.42713355875566,-1.19229552857124,-1.18673220792786
0.509584666545934,-1.19229552857124,0.182574185835055
2.09547650847792,0.238459105714249,0.182574185835055
NA,NA,NA
0.118515608732877,0.238459105714249,0.182574185835055
NA,NA,NA
-1.1950226662826,0.238459105714249,0.182574185835055
0.368133714258114,0.238459105714249,1.55188057959797
0.3670365199268,-1.19229552857124,-1.18673220792786
NA,NA,NA
1.62287418189509,-1.19229552857124,0.182574185835055
1.40711124339227,-1.19229552857124,0.182574185835055
NA,NA,NA
NA,NA,NA
-1.48414248853504,-1.19229552857124,0.182574185835055
-1.04628787847111,1.66921373999974,1.55188057959797
0.179395489138384,-1.19229552857124,-1.18673220792786
1.02852343540537,0.238459105714249,-1.18673220792786
-1.76220088621516,1.66921373999974,1.55188057959797
-0.735848148171154,0.238459105714249,1.55188057959797
NA,NA,NA
-0.102987683500039,1.66921373999974,0.182574185835055
NA,NA,NA
-0.755287754658411,0.238459105714249,-1.18673220792786
1.09104057620172,0.238459105714249,-1.18673220792786
-1.36450744356763,0.238459105714249,0.182574185835055
0.171094074464548,-1.19229552857124,0.182574185835055
NA,NA,NA
0.405776463547384,1.66921373999974,-1.18673220792786
-1.0126274139214,-1.19229552857124,-2.55603860169078
-1.10561296160696,0.238459105714249,0.182574185835055
-0.215401471340707,0.238459105714249,0.182574185835055
-0.335055002490381,0.238459105714249,1.55188057959797
-0.816066762044558,0.238459105714249,0.182574185835055
0.128894849951688,-1.19229552857124,0.182574185835055
0.338594829229927,0.238459105714249,0.182574185835055
0.925701535072536,NA,NA
NA,1.66921373999974,0.182574185835055
