"PROFICIENCIA_MT_SAEB","TX_RESP_Q23h_num"
-1.58979175564146,1.30603439314961
-0.72946060169797,-0.443118811961475
-1.23805580627451,-0.443118811961475
-1.8680703996189,-0.443118811961475
-0.275178725244804,1.30603439314961
-1.03987881249704,-0.443118811961475
1.15463235738662,-0.443118811961475
1.08694156744926,NA
1.10126971255125,1.30603439314961
-1.705304069031,-0.443118811961475
-0.637091331882491,-0.443118811961475
-0.499280591805214,1.30603439314961
0.885685730070399,1.30603439314961
-1.20767177955356,-0.443118811961475
-2.59006710024795,-0.443118811961475
0.588698002424552,1.30603439314961
1.09747355072409,-0.443118811961475
1.51755531114594,1.30603439314961
0.901079948077404,-0.443118811961475
0.403128083449688,-0.443118811961475
NA,NA
NA,NA
NA,NA
0.678309332287796,-0.443118811961475
1.61175439838343,1.30603439314961
0.917487170203805,1.30603439314961
-1.17646567298088,-0.443118811961475
-1.18450487044605,-0.443118811961475
2.43983064333465,-0.443118811961475
-0.121106636962817,-0.443118811961475
0.543798868107427,-0.443118811961475
-1.34239039104064,-0.443118811961475
-0.0795143973138054,-0.443118811961475
-0.738377581075082,-2.19227201707256
-0.00567121044597363,-0.443118811961475
1.69688401355091,1.30603439314961
0.319911815071317,-0.443118811961475
0.702640409708728,-0.443118811961475
-0.535093031013275,-0.443118811961475
1.14584267667007,1.30603439314961
-0.28318212440979,-0.443118811961475
0.531112249434371,1.30603439314961
-1.77531925754493,1.30603439314961
-0.973474175538142,-0.443118811961475
0.154521438239752,-0.443118811961475
-0.336751611776184,1.30603439314961
-0.18163731612263,1.30603439314961
-0.687205393661318,NA
-0.202646909110958,1.30603439314961
-0.210544241874272,-0.443118811961475
1.66013016682382,1.30603439314961
0.3778370232486,-2.19227201707256
0.29118124754603,1.30603439314961
-0.769876716543644,-0.443118811961475
0.78276324472121,-0.443118811961475
0.161103438495633,-0.443118811961475
0.0186863895061751,-2.19227201707256
-0.257575498278251,-0.443118811961475
0.816211525279064,1.30603439314961
-0.255892859553619,-0.443118811961475
0.482987092818466,-2.19227201707256
0.692812507117253,-0.443118811961475
-0.692967947340019,-0.443118811961475
-0.636481384834091,-0.443118811961475
-0.373921824286265,-0.443118811961475
NA,NA
NA,NA
0.572174085905436,-0.443118811961475
-1.14599282662051,-2.19227201707256
-1.32372640516458,-0.443118811961475
0.0905287147211647,1.30603439314961
0.976844405281237,1.30603439314961
-1.56190051473016,-0.443118811961475
-0.855234382777836,-0.443118811961475
0.3886408268836,-0.443118811961475
1.46230985127251,-0.443118811961475
0.721240746254503,1.30603439314961
1.64522521597586,1.30603439314961
0.102261993108465,-0.443118811961475
0.438355793364879,-0.443118811961475
0.211714738426787,1.30603439314961
NA,NA
-0.284260130081543,-0.443118811961475
