"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q22b_num","TX_RESP_Q22g_num"
-0.65733134980353,-1.15470053837925,-2.39045721866879,1.15470053837925,0.995020145918923
1.66316044695165,-1.15470053837925,0.398409536444798,-1.44337567297406,-0.234122387275041
NA,NA,NA,NA,NA
0.443836884230726,-1.15470053837925,0.398409536444798,0.288675134594813,-0.234122387275041
-0.360794307451987,0.577350269189626,-2.39045721866879,1.15470053837925,0.995020145918923
-0.0665048310759521,0.577350269189626,0.398409536444798,-1.44337567297406,-2.69240745366297
-2.12868530629939,0.577350269189626,0.398409536444798,-0.577350269189626,-0.234122387275041
-0.843379604375715,-1.15470053837925,-2.39045721866879,1.15470053837925,0.995020145918923
-0.974518579823545,0.577350269189626,0.398409536444798,1.15470053837925,0.995020145918923
-0.0126926873686046,0.577350269189626,0.398409536444798,0.288675134594813,0.995020145918923
NA,NA,NA,NA,NA
0.0585783212501811,0.577350269189626,0.398409536444798,-0.577350269189626,0.995020145918923
1.20825487909313,0.577350269189626,0.398409536444798,-0.577350269189626,-0.234122387275041
NA,NA,NA,NA,NA
0.841220470202274,0.577350269189626,0.398409536444798,-1.44337567297406,-0.234122387275041
0.114604710120552,0.577350269189626,0.398409536444798,1.15470053837925,-0.234122387275041
0.0755636432434385,0.577350269189626,0.398409536444798,0.288675134594813,-0.234122387275041
1.30656198942102,0.577350269189626,0.398409536444798,0.288675134594813,-0.234122387275041
NA,NA,NA,NA,NA
-0.881018412828145,0.577350269189626,0.398409536444798,-0.577350269189626,-1.46326492046901
0.939134086248694,-2.88675134594813,0.398409536444798,-0.577350269189626,-0.234122387275041
-1.73783943926894,0.577350269189626,0.398409536444798,1.15470053837925,0.995020145918923
NA,NA,NA,NA,NA
-0.35235082567451,0.577350269189626,0.398409536444798,1.15470053837925,0.995020145918923
0.112910675171667,0.577350269189626,0.398409536444798,-1.44337567297406,-0.234122387275041
NA,NA,NA,NA,NA
1.25128923803698,-1.15470053837925,0.398409536444798,-0.577350269189626,-1.46326492046901
