"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
-2.18767316484442,-2.2248595461287,1.44337567297406,1.6583123951777,1.31243591777942,1.4070529413629,1.35240686518678,0.552770798392567,1.71269767715535,-0.552770798392567,0.647905804468655,2.14087209644419
-0.454952241929174,-0.741619848709566,1.44337567297406,0.552770798392567,1.31243591777942,1.4070529413629,1.35240686518678,0.552770798392567,0.428174419288838,-0.552770798392567,0.647905804468655,2.14087209644419
-0.722432591010377,0.741619848709566,0.288675134594813,0.552770798392567,NA,NA,NA,0.552770798392567,-0.856348838577675,1.6583123951777,-0.462789860334753,-0.428174419288838
-0.063814614856517,0.741619848709566,-0.866025403784439,-0.552770798392567,0.109369659814952,0.301511344577764,0.20806259464412,0.552770798392567,0.428174419288838,-0.552770798392567,-0.462789860334753,-0.428174419288838
1.0177897754297,0.741619848709566,-0.866025403784439,-0.552770798392567,-1.09369659814952,-0.804030252207369,-0.936281675898539,0.552770798392567,0.428174419288838,1.6583123951777,1.75860146927206,-0.428174419288838
-0.865369461838361,-0.741619848709566,-0.866025403784439,0.552770798392567,0.109369659814952,0.301511344577764,0.20806259464412,0.552770798392567,0.428174419288838,-0.552770798392567,0.647905804468655,-0.428174419288838
1.06674809257585,0.741619848709566,-0.866025403784439,-1.6583123951777,0.109369659814952,0.301511344577764,0.20806259464412,-1.6583123951777,-0.856348838577675,-0.552770798392567,-1.57348552513816,-0.428174419288838
0.309801382895233,0.741619848709566,0.288675134594813,0.552770798392567,-2.29676285611399,-1.9095718489925,-2.0806259464412,-1.6583123951777,-2.14087209644419,-0.552770798392567,-1.57348552513816,-0.428174419288838
1.33536821765044,-0.741619848709566,0.288675134594813,0.552770798392567,0.109369659814952,0.301511344577764,0.20806259464412,0.552770798392567,0.428174419288838,1.6583123951777,-0.462789860334753,-0.428174419288838
-0.313861194122037,-0.741619848709566,1.44337567297406,0.552770798392567,0.109369659814952,-0.804030252207369,0.20806259464412,0.552770798392567,0.428174419288838,-0.552770798392567,0.647905804468655,-0.428174419288838
0.751390139511349,0.741619848709566,-0.866025403784439,-0.552770798392567,0.109369659814952,-0.804030252207369,-0.936281675898539,0.552770798392567,0.428174419288838,-0.552770798392567,0.647905804468655,-0.428174419288838
0.127005660538302,0.741619848709566,-0.866025403784439,-1.6583123951777,0.109369659814952,0.301511344577764,0.20806259464412,-1.6583123951777,-0.856348838577675,-0.552770798392567,-0.462789860334753,-0.428174419288838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
