"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23e_num"
-0.874934857374583,-1.41567679459313,-1.08112495523467,-1.12687233963802,1.49533435883768,0,0.585305968187602,-0.656709103303119
-0.19024066725035,-0.0643489452087785,0.180187492539112,-1.12687233963802,-0.249222393139613,0,-0.643836565006362,0.492531827477339
-1.70635938370892,1.28697890417557,-1.08112495523467,0.845154254728517,-0.249222393139613,-1.41421356237309,0.585305968187602,-0.656709103303119
-0.765041888157301,1.28697890417557,-1.08112495523467,-1.12687233963802,3.23989111081497,-1.41421356237309,0.585305968187602,0.492531827477339
0.0315063955378695,-0.0643489452087785,1.44149994031289,0.845154254728517,-0.249222393139613,-1.41421356237309,0.585305968187602,-0.656709103303119
-0.611681646641602,-0.0643489452087785,-1.08112495523467,0.845154254728517,-0.249222393139613,0,0.585305968187602,-1.80595003408358
-0.589146064802188,1.28697890417557,0.180187492539112,-1.12687233963802,-0.249222393139613,0,0.585305968187602,-1.80595003408358
NA,NA,NA,NA,NA,NA,NA,NA
-0.0326861539362734,-0.0643489452087785,-1.08112495523467,0.845154254728517,-0.249222393139613,0,-0.643836565006362,0.492531827477339
1.69773991987315,-0.0643489452087785,1.44149994031289,0.845154254728517,-0.249222393139613,1.41421356237309,0.585305968187602,0.492531827477339
NA,NA,NA,NA,NA,NA,NA,NA
0.646751757418404,-0.0643489452087785,-1.08112495523467,0.845154254728517,-0.249222393139613,0,-1.87297909820033,0.492531827477339
NA,NA,NA,NA,NA,NA,NA,NA
-0.0042174422294385,-1.41567679459313,0.180187492539112,0.845154254728517,-1.99377914511691,1.41421356237309,-1.87297909820033,0.492531827477339
0.793847397220612,-1.41567679459313,1.44149994031289,-1.12687233963802,-0.249222393139613,1.41421356237309,-1.87297909820033,1.6417727582578
-0.419693513691507,-0.0643489452087785,-1.08112495523467,-1.12687233963802,-0.249222393139613,0,-0.643836565006362,0.492531827477339
NA,NA,NA,NA,NA,NA,NA,NA
-0.666010782951706,1.28697890417557,-1.08112495523467,-1.12687233963802,-0.249222393139613,0,-0.643836565006362,-1.80595003408358
0.870086822556152,1.28697890417557,0.180187492539112,0.845154254728517,-0.249222393139613,0,0.585305968187602,0.492531827477339
-0.722533326114554,1.28697890417557,0.180187492539112,0.845154254728517,-0.249222393139613,0,0.585305968187602,-0.656709103303119
0.385765417787529,-0.0643489452087785,0.180187492539112,0.845154254728517,-0.249222393139613,0,0.585305968187602,0.492531827477339
-0.567186127058936,-1.41567679459313,0.180187492539112,-1.12687233963802,-0.249222393139613,1.41421356237309,0.585305968187602,-0.656709103303119
1.00977846220354,-0.0643489452087785,1.44149994031289,0.845154254728517,-0.249222393139613,-1.41421356237309,0.585305968187602,0.492531827477339
2.61623201189733,-1.41567679459313,0.180187492539112,0.845154254728517,-0.249222393139613,1.41421356237309,-0.643836565006362,1.6417727582578
-0.901976330577232,-0.0643489452087785,1.44149994031289,-1.12687233963802,1.49533435883768,-1.41421356237309,1.81444850138157,0.492531827477339
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
