"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23h_num"
-0.546701181597023,-1.08112495523467,-1.26592420885458,-1.12687233963802,0.509647191437625,-0.585305968187602,0.856951594648645,-0.0807660647059684
-1.13396024399651,0.180187492539112,-1.26592420885458,-1.12687233963802,-1.27411797859406,-0.585305968187602,-0.267797373327701,-1.77685342353131
-0.198359268764564,-1.08112495523467,-0.506369683541833,0.845154254728517,0.509647191437625,-0.585305968187602,-0.267797373327701,-1.77685342353131
-0.488916815853929,-1.08112495523467,1.01273936708367,-1.12687233963802,0.509647191437625,1.87297909820033,0.856951594648645,1.61532129411937
1.22684969522538,1.44149994031289,0.253184841770917,0.845154254728517,0.509647191437625,-0.585305968187602,0.856951594648645,-0.0807660647059684
0.225998777532304,-1.08112495523467,-1.26592420885458,0.845154254728517,0.509647191437625,-0.585305968187602,-0.267797373327701,-0.0807660647059684
-0.888643575242083,0.180187492539112,0.253184841770917,-1.12687233963802,-1.27411797859406,-0.585305968187602,-1.39254634130405,-0.0807660647059684
NA,NA,NA,NA,NA,NA,NA,NA
-0.550493358766031,-1.08112495523467,1.01273936708367,0.845154254728517,0.509647191437625,-0.585305968187602,-0.267797373327701,-0.0807660647059684
1.94285734967612,1.44149994031289,-1.26592420885458,0.845154254728517,0.509647191437625,0.643836565006362,0.856951594648645,1.61532129411937
NA,NA,NA,NA,NA,NA,NA,NA
1.85004983460765,-1.08112495523467,-1.26592420885458,0.845154254728517,0.509647191437625,-0.585305968187602,-1.39254634130405,-0.0807660647059684
NA,NA,NA,NA,NA,NA,NA,NA
-0.0622151027896938,0.180187492539112,-1.26592420885458,0.845154254728517,0.509647191437625,1.87297909820033,1.98170056262499,-0.0807660647059684
0.473146438678671,1.44149994031289,1.01273936708367,-1.12687233963802,0.509647191437625,1.87297909820033,1.98170056262499,1.61532129411937
-0.907677725243013,-1.08112495523467,0.253184841770917,-1.12687233963802,0.509647191437625,-0.585305968187602,-0.267797373327701,-0.0807660647059684
NA,NA,NA,NA,NA,NA,NA,NA
-0.513792209844844,-1.08112495523467,1.01273936708367,-1.12687233963802,-3.05788314862575,-0.585305968187602,-1.39254634130405,-1.77685342353131
-0.903558421870804,0.180187492539112,1.01273936708367,0.845154254728517,-1.27411797859406,-0.585305968187602,-1.39254634130405,-0.0807660647059684
-0.826276035696214,0.180187492539112,1.01273936708367,0.845154254728517,0.509647191437625,-0.585305968187602,-0.267797373327701,-0.0807660647059684
-0.806463934507398,0.180187492539112,1.01273936708367,0.845154254728517,0.509647191437625,-0.585305968187602,-0.267797373327701,-0.0807660647059684
-0.604588076391342,0.180187492539112,1.01273936708367,-1.12687233963802,0.509647191437625,1.87297909820033,-0.267797373327701,-0.0807660647059684
1.09700249026738,1.44149994031289,0.253184841770917,0.845154254728517,-1.27411797859406,-0.585305968187602,-0.267797373327701,-0.0807660647059684
-0.179837793139061,0.180187492539112,0.253184841770917,0.845154254728517,0.509647191437625,-0.585305968187602,-0.267797373327701,-0.0807660647059684
1.79557915771499,1.44149994031289,-1.26592420885458,-1.12687233963802,0.509647191437625,0.643836565006362,0.856951594648645,1.61532129411937
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
