"PROFICIENCIA_LP_SAEB","TX_RESP_Q19_num"
-0.387527098613092,-0.637261205254614
-0.229466772618678,2.30732505350809
-0.784021132019775,-0.637261205254614
NA,NA
0.286794550337811,0.835031924126736
NA,NA
-0.99841109182888,-0.637261205254614
0.631005130598005,-0.637261205254614
0.865049255127985,-0.637261205254614
0.408093847967018,-0.637261205254614
0.29205819322114,-0.637261205254614
0.464686645478006,-0.637261205254614
-0.817862561906918,-0.637261205254614
-0.571515204455251,-0.637261205254614
0.434917067924245,-0.637261205254614
-0.405935973965887,-0.637261205254614
NA,NA
NA,NA
1.06602973131803,-0.637261205254614
-0.717588960042405,-0.637261205254614
NA,NA
NA,NA
0.909796695809007,2.30732505350809
-1.37251642328409,2.30732505350809
-2.04560989083743,2.30732505350809
-1.28752773475094,-0.637261205254614
NA,NA
1.52292414400069,-0.637261205254614
NA,NA
-1.34807255112646,0.835031924126736
NA,NA
1.2064632550636,2.30732505350809
-1.73051092063383,0.835031924126736
-1.99060368767727,0.835031924126736
NA,NA
-1.67884585945226,0.835031924126736
-1.0787427228079,0.835031924126736
-0.854137867608643,0.835031924126736
NA,NA
-0.265563425279823,0.835031924126736
NA,NA
-0.912404974229617,0.835031924126736
NA,NA
-1.62094141850367,0.835031924126736
1.10457525111412,-0.637261205254614
NA,NA
0.345061656958785,-0.637261205254614
0.743558429787991,-0.637261205254614
1.01175208302488,-0.637261205254614
-0.522828580742287,-0.637261205254614
-1.38278054535446,-0.637261205254614
-1.68100907591037,-0.637261205254614
0.387526028294045,-0.637261205254614
-1.61676794754405,-0.637261205254614
0.122610405907292,-0.637261205254614
NA,NA
0.804648875852013,-0.637261205254614
-0.580000155848329,NA
0.755890577315921,-0.637261205254614
0.651721659508452,-0.637261205254614
NA,NA
0.740099629247122,2.30732505350809
1.50920656156187,-0.637261205254614
0.465345661590851,2.30732505350809
-0.797924882578166,0.835031924126736
0.426741302804223,0.835031924126736
0.251530226657682,0.835031924126736
0.696520462938641,-0.637261205254614
NA,NA
1.01744260958115,-0.637261205254614
-0.501589957739553,0.835031924126736
NA,NA
-0.194644304513045,0.835031924126736
1.03285267713495,-0.637261205254614
1.91540302799557,-0.637261205254614
NA,NA
0.580714804563703,-0.637261205254614
1.32219935526557,-0.637261205254614
NA,NA
-0.122903535110069,-0.637261205254614
-0.502832062422996,-0.637261205254614
NA,NA
1.07640403570929,-0.637261205254614
0.940480976930539,-0.637261205254614
NA,NA
0.165990587682422,-0.637261205254614
0.542293390374391,-0.637261205254614
NA,NA
1.22122180216474,-0.637261205254614
NA,NA
-0.231668515993359,-0.637261205254614
1.31314523858777,-0.637261205254614
NA,NA
NA,NA
