"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
0.499750587729218,-0.466393551049126,-1.03365965771622,-1.47864420642439,0,0.48541959571905,-0.28495013808837
NA,NA,NA,NA,NA,NA,NA
-1.28118193744452,-0.466393551049126,-0.120192983455374,-1.47864420642439,0,0.48541959571905,-0.28495013808837
-0.78119210850937,-0.466393551049126,-1.03365965771622,0.875115958904233,0,0.48541959571905,3.41940165706044
-1.00736802366404,-0.466393551049126,-0.120192983455374,-0.30176412376008,0,-0.9708391914381,-0.28495013808837
1.36807203608772,1.18718358448869,0.793273690805468,0.875115958904233,-1.09812674721144,0.48541959571905,-0.28495013808837
0.100665239100025,-2.11997068658694,0.793273690805468,0.875115958904233,1.09812674721144,0.48541959571905,-0.28495013808837
-2.01924963673433,-2.11997068658694,-1.03365965771622,-1.47864420642439,1.09812674721144,0.48541959571905,3.41940165706044
-0.510344092218314,-0.466393551049126,-1.03365965771622,0.875115958904233,1.09812674721144,-0.9708391914381,-0.28495013808837
1.3541524136296,1.18718358448869,1.70674036506631,0.875115958904233,1.09812674721144,0.48541959571905,-0.28495013808837
1.00228566499078,-0.466393551049126,-1.03365965771622,0.875115958904233,1.09812674721144,0.48541959571905,-0.28495013808837
-0.546222601408467,-0.466393551049126,-0.120192983455374,-0.30176412376008,0,-0.9708391914381,-0.28495013808837
1.17415458873677,1.18718358448869,0.793273690805468,0.875115958904233,0,1.9416783828762,-0.28495013808837
NA,NA,NA,NA,NA,NA,NA
0.460668793163769,1.18718358448869,1.70674036506631,-1.47864420642439,0,0.48541959571905,-0.28495013808837
1.28424431206912,1.18718358448869,0.793273690805468,0.875115958904233,-2.19625349442288,0.48541959571905,-0.28495013808837
0.284838292433699,1.18718358448869,1.70674036506631,0.875115958904233,0,-0.9708391914381,-0.28495013808837
2.06293414916591,NA,NA,NA,-2.19625349442288,0.48541959571905,NA
-0.052743514530546,-0.466393551049126,-1.03365965771622,-0.30176412376008,0,0.48541959571905,-0.28495013808837
-0.34832904263972,1.18718358448869,1.70674036506631,-1.47864420642439,1.09812674721144,0.48541959571905,-0.28495013808837
0.205613076174618,-0.466393551049126,-0.120192983455374,-1.47864420642439,0,0.48541959571905,-0.28495013808837
0.749569449149346,-0.466393551049126,-0.120192983455374,0.875115958904233,0,-0.9708391914381,-0.28495013808837
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.03791079122716,1.18718358448869,-0.120192983455374,-1.47864420642439,1.09812674721144,-0.9708391914381,-0.28495013808837
-0.461401840519542,NA,NA,NA,0,-0.9708391914381,NA
-0.864781123329941,-0.466393551049126,-1.03365965771622,-0.30176412376008,0,0.48541959571905,-0.28495013808837
0.130600037907046,-0.466393551049126,-1.03365965771622,0.875115958904233,0,0.48541959571905,-0.28495013808837
-0.346212418539002,-0.466393551049126,-1.03365965771622,0.875115958904233,0,-0.9708391914381,-0.28495013808837
1.03572444206818,-0.466393551049126,-1.03365965771622,0.875115958904233,-2.19625349442288,1.9416783828762,-0.28495013808837
-0.952482061582132,1.18718358448869,-1.03365965771622,0.875115958904233,1.09812674721144,-0.9708391914381,-0.28495013808837
-1.16913910239084,-0.466393551049126,-1.03365965771622,-1.47864420642439,1.09812674721144,-0.9708391914381,3.41940165706044
1.23488270892462,-0.466393551049126,-1.03365965771622,0.875115958904233,0,0.48541959571905,-0.28495013808837
-1.42695237425615,-2.11997068658694,0.793273690805468,-0.30176412376008,0,0.48541959571905,-0.28495013808837
-0.664268487918033,-0.466393551049126,-0.120192983455374,-0.30176412376008,1.09812674721144,-0.9708391914381,-0.28495013808837
0.20206691029466,1.18718358448869,1.70674036506631,0.875115958904233,0,1.9416783828762,-0.28495013808837
1.65568294983921,1.18718358448869,-0.120192983455374,-0.30176412376008,0,-0.9708391914381,-0.28495013808837
-0.37092222999155,1.18718358448869,-0.120192983455374,-0.30176412376008,0,0.48541959571905,-0.28495013808837
0.556043676473419,-0.466393551049126,1.70674036506631,0.875115958904233,0,0.48541959571905,-0.28495013808837
-0.786918203499267,-0.466393551049126,NA,-0.30176412376008,0,0.48541959571905,-0.28495013808837
-0.553561570239346,-0.466393551049126,-0.120192983455374,0.875115958904233,1.09812674721144,-2.42709797859525,-0.28495013808837
0.360506772315569,1.18718358448869,-0.120192983455374,0.875115958904233,-2.19625349442288,0.48541959571905,-0.28495013808837
NA,NA,NA,NA,NA,NA,NA
0.86984802287568,-0.466393551049126,0.793273690805468,-1.47864420642439,0,0.48541959571905,-0.28495013808837
1.08324769889011,NA,NA,NA,-2.19625349442288,0.48541959571905,NA
-1.94455968288393,-0.466393551049126,-1.03365965771622,-1.47864420642439,-1.09812674721144,-0.9708391914381,-0.28495013808837
-0.549810978492859,1.18718358448869,0.793273690805468,0.875115958904233,1.09812674721144,-2.42709797859525,-0.28495013808837
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
