"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.040899093235403,0.433012701892219,0.25,0.25,1.58113883008419,-1.30410542318245,-0.490418669306327,-0.659153061603062,-0.787322709681569,-0.875811312181713,-0.25,-0.25
0.976854850001152,0.433012701892219,0.25,0.25,1.58113883008419,0.892282657966937,0.630538289108135,NA,0.357873958946168,0.291937104060571,-0.25,-0.25
-1.295336491518,0.433012701892219,-3.75,0.25,0,-0.205911382607755,0.630538289108135,1.53802381040714,0.357873958946168,0.291937104060571,3.75,-0.25
-0.164777839206161,0.433012701892219,0.25,0.25,0,0.892282657966937,0.630538289108135,0.439435374402041,1.5030706275739,1.45968552030286,-0.25,-0.25
1.65142395563916,0.433012701892219,0.25,0.25,0,0.892282657966937,0.630538289108135,0.439435374402041,0.357873958946168,0.291937104060571,-0.25,-0.25
-0.451513716483147,-1.29903810567666,0.25,0.25,0,0.892282657966937,0.630538289108135,-0.659153061603062,-0.787322709681569,0.291937104060571,-0.25,-0.25
0.0524047655054206,-1.29903810567666,0.25,0.25,0,0.892282657966937,-0.490418669306327,0.439435374402041,0.357873958946168,0.291937104060571,-0.25,-0.25
0.492433112658654,2.1650635094611,0.25,0.25,0,-0.205911382607755,0.630538289108135,0.439435374402041,0.357873958946168,0.291937104060571,-0.25,-0.25
0.822676795581522,-1.29903810567666,0.25,0.25,0,0.892282657966937,0.630538289108135,0.439435374402041,0.357873958946168,0.291937104060571,-0.25,-0.25
0.190592805936877,0.433012701892219,0.25,0.25,-1.58113883008419,-0.205911382607755,0.630538289108135,0.439435374402041,0.357873958946168,0.291937104060571,-0.25,-0.25
-1.31341712203233,0.433012701892219,0.25,0.25,0,-0.205911382607755,-0.490418669306327,-0.659153061603062,-0.787322709681569,-0.875811312181713,-0.25,3.75
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.24178404769722,0.433012701892219,0.25,0.25,0,-1.30410542318245,0.630538289108135,-0.659153061603062,0.357873958946168,0.291937104060571,-0.25,-0.25
-0.804652559185468,-1.29903810567666,0.25,0.25,-1.58113883008419,-0.205911382607755,0.630538289108135,-1.75774149760816,-1.93251937830931,-2.043559728424,-0.25,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.363185992500983,0.433012701892219,0.25,0.25,1.58113883008419,0.892282657966937,-2.73233258613525,1.53802381040714,1.5030706275739,1.45968552030286,-0.25,-0.25
0.348470906729985,0.433012701892219,0.25,0.25,0,-0.205911382607755,-0.490418669306327,0.439435374402041,0.357873958946168,0.291937104060571,-0.25,-0.25
-2.06923041059048,-1.29903810567666,0.25,-3.75,-1.58113883008419,-2.40229946375714,-1.61137562772079,-1.75774149760816,-1.93251937830931,-2.043559728424,-0.25,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
