"PROFICIENCIA_LP_SAEB","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
-1.37630357205808,-0.914695653347702,0.401614658465773
-1.00671034668221,0.384172174406035,0.401614658465773
NA,NA,NA
0.812123244040132,0.384172174406035,0.401614658465773
1.91993030546742,-0.914695653347702,0.401614658465773
-1.74548191767363,0.384172174406035,0.401614658465773
-1.65876623074766,0.384172174406035,0.401614658465773
-0.376670664390334,1.68304000215977,0.401614658465773
1.42862205451563,-0.914695653347702,-0.762248229332997
0.957543774473262,-0.914695653347702,-0.762248229332997
-0.678999279330885,1.68304000215977,1.56547754626454
-1.03136364244667,0.384172174406035,0.401614658465773
-0.223223233082814,-0.914695653347702,1.56547754626454
0.617716599275674,-0.914695653347702,-0.762248229332997
-2.22622925675913,1.68304000215977,0.401614658465773
-1.1881127509642,0.384172174406035,0.401614658465773
1.38274509208192,-2.21356348110144,-1.92611111713177
-0.959729097475992,-0.914695653347702,-0.762248229332997
0.779451750384129,0.384172174406035,0.401614658465773
1.44314672413982,-0.914695653347702,-1.92611111713177
-0.361057851350432,0.384172174406035,0.401614658465773
-1.46408133854437,0.384172174406035,1.56547754626454
0.698918315259655,-0.914695653347702,-1.92611111713177
1.12538167811497,0.384172174406035,0.401614658465773
1.06923571448595,0.384172174406035,-1.92611111713177
NA,NA,NA
-1.38766815704304,1.68304000215977,0.401614658465773
-0.776560348420193,0.384172174406035,0.401614658465773
-0.272488834915304,1.68304000215977,1.56547754626454
1.34250509222611,-0.914695653347702,-0.762248229332997
0.348440808428942,-2.21356348110144,0.401614658465773
0.198400640001642,0.384172174406035,-0.762248229332997
-0.423345099631091,-2.21356348110144,0.401614658465773
NA,NA,NA
NA,NA,NA
1.14971077649486,0.384172174406035,0.401614658465773
0.169076796047973,0.384172174406035,0.401614658465773
0.198895041576787,NA,0.401614658465773
-1.24003161269096,1.68304000215977,1.56547754626454
0.176268954605846,1.68304000215977,1.56547754626454
NA,NA,NA
-1.43704804752859,1.68304000215977,-1.92611111713177
0.790524424698101,-0.914695653347702,-1.92611111713177
-1.25809023447167,1.68304000215977,1.56547754626454
0.248130814273746,1.68304000215977,0.401614658465773
-0.555675667455313,0.384172174406035,-0.762248229332997
1.0868831992399,NA,NA
1.13345576899742,-0.914695653347702,-0.762248229332997
NA,NA,NA
0.0203694916993057,0.384172174406035,0.401614658465773
-1.67906447272465,0.384172174406035,0.401614658465773
1.08384236350303,0.384172174406035,-0.762248229332997
-0.010852369100352,-0.914695653347702,-1.92611111713177
-0.0528947657237025,-0.914695653347702,1.56547754626454
-0.296446523355967,-0.914695653347702,-0.762248229332997
-2.21355417391054,0.384172174406035,0.401614658465773
-1.73594953604516,1.68304000215977,1.56547754626454
1.32914682522354,0.384172174406035,-0.762248229332997
2.19945645148143,-0.914695653347702,1.56547754626454
