"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-1.88507713113005,-0.18490006540841,-2.14121351612524,-0.100560228473099,0.0908673799223075,0.621059003408119,-1.3703203194063,-0.850265146687862,0.850265146687862,1.44913767461894,0,1.89736659610103,1.44913767461894,2.84604989415154,2.84604989415154
1.20075065270205,NA,NA,-0.100560228473099,1.90821497836846,-1.44913767461894,-0.316227766016838,-0.850265146687862,-1.57906384384889,-0.621059003408118,NA,-0.474341649025257,-0.621059003408118,-0.316227766016838,-0.316227766016838
-0.321807690400675,-0.18490006540841,-0.764719112901872,-1.10616251320409,-0.817806419300766,0.621059003408119,0.737864787372622,-0.850265146687862,-0.364399348580512,1.44913767461894,2,1.89736659610103,1.44913767461894,-0.316227766016838,-0.316227766016838
0.288810099960551,1.47920052326728,0.611775290321498,0.905042056257888,0.999541179145382,-1.44913767461894,-1.3703203194063,1.57906384384889,0.850265146687862,-0.621059003408118,0,-0.474341649025257,-0.621059003408118,-0.316227766016838,-0.316227766016838
-0.0898317387495186,-1.8490006540841,-0.764719112901872,-1.10616251320409,-0.817806419300766,0.621059003408119,0.737864787372622,0.364399348580512,-0.364399348580512,-0.621059003408118,0,-0.474341649025257,-0.621059003408118,-0.316227766016838,-0.316227766016838
0.797377178634463,-0.18490006540841,0.611775290321498,-0.100560228473099,-0.817806419300766,0.621059003408119,0.737864787372622,1.57906384384889,0.850265146687862,-0.621059003408118,0,-0.474341649025257,-0.621059003408118,-0.316227766016838,-0.316227766016838
0.033150103241135,-0.18490006540841,0.611775290321498,1.91064434098887,-0.817806419300766,-1.44913767461894,0.737864787372622,-0.850265146687862,-1.57906384384889,1.44913767461894,0,-0.474341649025257,-0.621059003408118,-0.316227766016838,-0.316227766016838
0.866312481368975,-0.18490006540841,0.611775290321498,-0.100560228473099,0.0908673799223075,0.621059003408119,0.737864787372622,0.364399348580512,-0.364399348580512,-0.621059003408118,0,-0.474341649025257,-0.621059003408118,-0.316227766016838,-0.316227766016838
-1.4514366069521,-0.18490006540841,0.611775290321498,-1.10616251320409,-0.817806419300766,0.621059003408119,-1.3703203194063,-0.850265146687862,0.850265146687862,-0.621059003408118,0,-0.474341649025257,-0.621059003408118,-0.316227766016838,-0.316227766016838
0.561752651325169,1.47920052326728,0.611775290321498,0.905042056257888,0.999541179145382,0.621059003408119,0.737864787372622,0.364399348580512,0.850265146687862,-0.621059003408118,-2,-0.474341649025257,1.44913767461894,-0.316227766016838,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
