"PROFICIENCIA_MT_SAEB","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
-0.117277397287863,-2.19037903724334,0,-2.20421353758048,-0.372422649871066
NA,NA,NA,NA,NA
-0.116634359190972,-0.352474787602377,0,0.309967528722255,-0.372422649871066
-0.118851314144734,-0.352474787602377,1.34164078649987,0.309967528722255,1.13795809682826
-0.118633537464481,-0.352474787602377,0,-0.947123004429111,-0.372422649871066
-0.116445903618098,1.48542946203859,0,0.309967528722255,-0.372422649871066
-0.117423107545758,-0.352474787602377,-2.68328157299975,-2.20421353758048,-0.372422649871066
-0.116625370649426,-0.352474787602377,0,0.309967528722255,-0.372422649871066
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.11900289909943,-0.352474787602377,-1.34164078649987,0.309967528722255,-1.88280339657039
-0.117796032130386,-0.352474787602377,-1.34164078649987,-2.20421353758048,1.13795809682826
-0.117278863125943,1.48542946203859,1.34164078649987,1.56705806187362,1.13795809682826
-0.119135483138114,-0.352474787602377,-1.34164078649987,-0.947123004429111,-1.88280339657039
-0.117168177797592,-0.352474787602377,0,0.309967528722255,-0.372422649871066
NA,NA,NA,NA,NA
-0.117457228681624,-0.352474787602377,0,1.56705806187362,1.13795809682826
-0.118065700832951,-0.352474787602377,-2.68328157299975,-2.20421353758048,-0.372422649871066
-0.117717983706099,-0.352474787602377,-1.34164078649987,0.309967528722255,-0.372422649871066
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.116697444146292,-0.352474787602377,0,-0.947123004429111,-0.372422649871066
-0.116373936036726,-0.352474787602377,1.34164078649987,0.309967528722255,-0.372422649871066
-0.117930830464842,-2.19037903724334,0,-0.947123004429111,-0.372422649871066
-0.116353467867731,-0.352474787602377,0,0.309967528722255,1.13795809682826
-0.118118032030621,-0.352474787602377,0,-0.947123004429111,-0.372422649871066
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.119239635739346,-0.352474787602377,0,0.309967528722255,-0.372422649871066
