"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10e_num"
0.0920916590364162,-0.519604303347843,0.371521057497792
NA,NA,NA
NA,NA,NA
-0.969452977673749,0.987248176360903,0.371521057497792
-2.1588069681688,0.987248176360903,0.371521057497792
-1.0729607490834,-0.519604303347843,0.371521057497792
-0.793574953203311,0.987248176360903,0.371521057497792
0.0803464929421575,0.987248176360903,0.371521057497792
-0.27360471486295,0.987248176360903,0.371521057497792
-0.0341238390391879,-0.519604303347843,0.371521057497792
-0.314906670622462,0.987248176360903,0.371521057497792
NA,NA,NA
0.724970561542688,0.987248176360903,-1.7833010759894
-0.872764429292838,0.987248176360903,0.371521057497792
0.752464615217349,-2.02645678305659,0.371521057497792
-2.17547566537102,-2.02645678305659,0.371521057497792
-0.0836491826795275,0.987248176360903,-3.93812320947659
1.19963868721185,-0.519604303347843,0.371521057497792
-0.526492616886681,0.987248176360903,0.371521057497792
0.34668795273654,-0.519604303347843,-1.7833010759894
0.0343297791448149,-0.519604303347843,0.371521057497792
-0.77585280685448,-0.519604303347843,0.371521057497792
1.25143551856815,-0.519604303347843,0.371521057497792
2.32484103130133,0.987248176360903,0.371521057497792
NA,NA,NA
0.972158260778397,-2.02645678305659,0.371521057497792
1.64851278373792,0.987248176360903,-1.7833010759894
NA,NA,NA
-0.112617817560265,-0.519604303347843,0.371521057497792
0.108046950418895,-0.519604303347843,0.371521057497792
-1.11146987143245,0.987248176360903,0.371521057497792
-0.245354288372319,-0.519604303347843,0.371521057497792
1.32989370193141,-0.519604303347843,0.371521057497792
-1.18236197871271,0.987248176360903,0.371521057497792
1.12844711298814,0.987248176360903,-1.7833010759894
0.121308426719549,-2.02645678305659,-3.93812320947659
-1.95707642992056,0.987248176360903,0.371521057497792
2.14197913034515,-2.02645678305659,0.371521057497792
-0.24671072634732,-0.519604303347843,0.371521057497792
-0.0414620384943723,-0.519604303347843,0.371521057497792
0.615337869366347,-0.519604303347843,0.371521057497792
-0.0310888280135945,0.987248176360903,0.371521057497792
-0.0167775098302937,-0.519604303347843,0.371521057497792
1.28985038246943,-0.519604303347843,0.371521057497792
NA,NA,NA
0.24713856654875,0.987248176360903,0.371521057497792
NA,NA,NA
-2.12889466022771,0.987248176360903,0.371521057497792
NA,NA,NA
-0.391093366269762,0.987248176360903,0.371521057497792
-1.45928424809636,-2.02645678305659,0.371521057497792
-0.369901949810201,0.987248176360903,0.371521057497792
-0.525828111905678,0.987248176360903,0.371521057497792
-0.0284940312603971,-0.519604303347843,0.371521057497792
1.34145513235573,-0.519604303347843,-1.7833010759894
-0.375915899184234,0.987248176360903,0.371521057497792
-1.25757996389946,0.987248176360903,0.371521057497792
0.127043208014225,0.987248176360903,-1.7833010759894
0.736652483121378,-0.519604303347843,0.371521057497792
-0.101327188070479,-0.519604303347843,0.371521057497792
0.646410969237992,0.987248176360903,0.371521057497792
1.05122011656465,-0.519604303347843,0.371521057497792
0.571394606627708,-0.519604303347843,0.371521057497792
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.390414075260231,-0.519604303347843,0.371521057497792
0.0942247473467241,-0.519604303347843,0.371521057497792
0.266609659612645,-0.519604303347843,0.371521057497792
