"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num"
0.5460016840653,1.46915997907288,0.218277342052988,0.756993591099474
-2.68385438780524,0.343845952548973,0.218277342052988,-1.57706998145724
0.569545641879418,-0.781468073974938,0.218277342052988,-1.57706998145724
NA,NA,NA,NA
NA,NA,NA,NA
-0.239822156221692,0.343845952548973,-1.05500715325611,0.756993591099474
1.65730028208482,-0.781468073974938,0.218277342052988,-0.410038195178882
-0.632933552079839,0.343845952548973,-1.05500715325611,-1.57706998145724
1.54703235103093,-0.781468073974938,1.49156183736209,1.92402537737783
0.0683196724274153,0.343845952548973,1.49156183736209,-0.410038195178882
0.293697771004848,-1.90678210049885,1.49156183736209,-1.57706998145724
-1.02579487962844,1.46915997907288,NA,-0.410038195178882
-0.971236013149378,1.46915997907288,-1.05500715325611,0.756993591099474
-0.721013902115166,0.343845952548973,-2.32829164856521,-0.410038195178882
0.853412349386886,-0.781468073974938,-1.05500715325611,-0.410038195178882
NA,NA,NA,NA
0.28743045427659,0.343845952548973,0.218277342052988,0.756993591099474
0.734893615719869,0.343845952548973,-1.05500715325611,0.756993591099474
1.32814682363801,0.343845952548973,1.49156183736209,1.92402537737783
NA,NA,NA,NA
0.958106897721262,0.343845952548973,0.218277342052988,0.756993591099474
0.0715630975100853,-0.781468073974938,0.218277342052988,-0.410038195178882
-0.989948237260372,1.46915997907288,-1.05500715325611,1.92402537737783
0.502454993914589,-0.781468073974938,NA,0.756993591099474
NA,NA,NA,NA
NA,NA,NA,NA
0.98936234535636,-0.781468073974938,0.218277342052988,0.756993591099474
0.768563982395891,0.343845952548973,1.49156183736209,0.756993591099474
-1.99009216333241,-1.90678210049885,0.218277342052988,-1.57706998145724
-0.162873321266824,-0.781468073974938,0.218277342052988,-0.410038195178882
0.398272058392982,-1.90678210049885,-1.05500715325611,-0.410038195178882
-0.154892653224505,1.46915997907288,-1.05500715325611,-0.410038195178882
-0.461521571162511,0.343845952548973,0.218277342052988,-0.410038195178882
0.578413990087132,-0.781468073974938,1.49156183736209,1.92402537737783
-0.266602861749838,-0.781468073974938,0.218277342052988,-0.410038195178882
NA,NA,NA,NA
NA,NA,NA,NA
1.17790397986107,0.343845952548973,0.218277342052988,0.756993591099474
-0.385231353596562,-0.781468073974938,-1.05500715325611,-0.410038195178882
-0.916500546493506,1.46915997907288,0.218277342052988,-0.410038195178882
1.27907637847437,-0.781468073974938,1.49156183736209,-0.410038195178882
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.359875728327015,NA,-1.05500715325611,-0.410038195178882
NA,NA,NA,NA
NA,NA,NA,NA
-1.33029142856182,0.343845952548973,0.218277342052988,-0.410038195178882
NA,NA,NA,NA
0.225629716800844,1.46915997907288,-1.05500715325611,-0.410038195178882
NA,NA,NA,NA
-1.54264333005356,0.343845952548973,0.218277342052988,-0.410038195178882
