"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q22a_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q19_num"
0.0799199062838764,0.857779664702573,-0.273364703042593,1.14862540884097,0.0616094244984123,3.71891966930871
0.242322220264777,0.857779664702573,0.984112930953336,1.14862540884097,1.47862618796189,-0.354182825648449
1.06536626279233,-1.11511356411334,0.984112930953336,1.14862540884097,-1.35540733896506,-0.354182825648449
-1.85336254981867,-1.11511356411334,-0.273364703042593,-0.172293811326145,0.0616094244984123,-0.354182825648449
0.0348320935121049,-1.11511356411334,-0.273364703042593,-0.172293811326145,0.0616094244984123,-0.354182825648449
0.775107301998454,0.857779664702573,0.984112930953336,-0.172293811326145,0.0616094244984123,-0.354182825648449
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.11795147895067,0.857779664702573,-0.273364703042593,-0.172293811326145,1.47862618796189,-0.354182825648449
-1.90735215144854,0.857779664702573,-1.53084233703852,-1.49321303149326,-1.35540733896506,1.68236842183013
0.708490380393799,-1.11511356411334,-0.273364703042593,-0.172293811326145,0.0616094244984123,-0.354182825648449
NA,NA,NA,NA,NA,NA
-0.373835750137887,0.857779664702573,-1.53084233703852,-1.49321303149326,0.0616094244984123,-0.354182825648449
-0.611728996418162,-1.11511356411334,-1.53084233703852,-1.49321303149326,1.47862618796189,-0.354182825648449
-0.780577656419513,0.857779664702573,-1.53084233703852,-0.172293811326145,0.0616094244984123,-0.354182825648449
-0.672244585507971,0.857779664702573,-0.273364703042593,-1.49321303149326,-1.35540733896506,-0.354182825648449
1.034934080562,0.857779664702573,-0.273364703042593,-0.172293811326145,0.0616094244984123,-0.354182825648449
0.705759426804491,-1.11511356411334,-1.53084233703852,-1.49321303149326,0.0616094244984123,-0.354182825648449
0.408543561476258,0.857779664702573,0.984112930953336,-0.172293811326145,0.0616094244984123,-0.354182825648449
1.64781390655186,-1.11511356411334,-0.273364703042593,-0.172293811326145,-1.35540733896506,-0.354182825648449
NA,NA,NA,NA,NA,NA
-0.310964545268237,0.857779664702573,0.984112930953336,-0.172293811326145,0.0616094244984123,-0.354182825648449
-0.0277332763020137,-1.11511356411334,0.984112930953336,1.14862540884097,-1.35540733896506,-0.354182825648449
0.864826732568293,-1.11511356411334,0.984112930953336,1.14862540884097,0.0616094244984123,-0.354182825648449
1.62507411938471,-1.11511356411334,0.984112930953336,1.14862540884097,-1.35540733896506,-0.354182825648449
-1.35119542681834,0.857779664702573,0.984112930953336,1.14862540884097,1.47862618796189,1.68236842183013
-0.186043575502957,0.857779664702573,0.984112930953336,1.14862540884097,1.47862618796189,-0.354182825648449
