"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
-0.394095606346899,0.857779664702573,-0.928517596783298,0.396028515079666,0.0616094244984123,-0.7841599532609,0.150119460739112,1.10906384098356,0.842700971600384
-0.692989792997803,0.857779664702573,-0.928517596783298,0.396028515079666,1.47862618796189,1.62059723673919,1.30103532640564,1.10906384098356,0.842700971600384
-0.157835815523217,-1.11511356411334,-0.107136645782688,0.396028515079666,-1.35540733896506,0.418218641739147,-1.00079640492741,1.10906384098356,0.842700971600384
1.0475692303328,-1.11511356411334,-0.928517596783298,-1.62811722866085,0.0616094244984123,-0.7841599532609,-2.15171227059394,-1.52974322894284,-0.541736338885961
-0.328395113254053,-1.11511356411334,-0.928517596783298,1.40810138694992,0.0616094244984123,0.418218641739147,-1.00079640492741,-0.650140872300708,-0.541736338885961
0.527816361792602,0.857779664702573,-0.107136645782688,-0.616044356790591,0.0616094244984123,-0.7841599532609,0.150119460739112,0.229461484341426,-0.541736338885961
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.25781815204517,0.857779664702573,-0.107136645782688,0.396028515079666,1.47862618796189,1.62059723673919,1.30103532640564,0.229461484341426,0.842700971600384
0.639359212733112,0.857779664702573,-0.928517596783298,-1.62811722866085,-1.35540733896506,-1.98653854826095,-1.00079640492741,-1.52974322894284,-0.541736338885961
0.829391678519433,-1.11511356411334,-0.928517596783298,-1.62811722866085,0.0616094244984123,-0.7841599532609,-1.00079640492741,0.229461484341426,-0.541736338885961
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.198473811914693,0.857779664702573,1.53562525621853,-0.616044356790591,0.0616094244984123,-0.7841599532609,0.150119460739112,-0.650140872300708,-0.541736338885961
0.128051193670445,-1.11511356411334,-0.928517596783298,-0.616044356790591,1.47862618796189,0.418218641739147,1.30103532640564,1.10906384098356,-0.541736338885961
-1.818987964146,0.857779664702573,0.714244305217922,-0.616044356790591,0.0616094244984123,0.418218641739147,0.150119460739112,1.10906384098356,0.842700971600384
0.282890625652057,0.857779664702573,1.53562525621853,1.40810138694992,-1.35540733896506,-0.7841599532609,-1.00079640492741,-0.650140872300708,0.842700971600384
1.68623168130986,0.857779664702573,-0.107136645782688,-0.616044356790591,0.0616094244984123,0.418218641739147,-1.00079640492741,0.229461484341426,-0.541736338885961
-0.79911625324025,-1.11511356411334,0.714244305217922,1.40810138694992,0.0616094244984123,0.418218641739147,0.150119460739112,-1.52974322894284,-3.31061095985865
0.681174602312282,0.857779664702573,-0.928517596783298,-0.616044356790591,0.0616094244984123,-0.7841599532609,-1.00079640492741,0.229461484341426,-0.541736338885961
0.593849144336837,-1.11511356411334,-0.928517596783298,-0.616044356790591,-1.35540733896506,-0.7841599532609,0.150119460739112,0.229461484341426,0.842700971600384
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.69809648269479,0.857779664702573,1.53562525621853,-0.616044356790591,0.0616094244984123,0.418218641739147,0.150119460739112,0.229461484341426,0.842700971600384
-0.666294286408934,-1.11511356411334,1.53562525621853,0.396028515079666,-1.35540733896506,-0.7841599532609,0.150119460739112,-1.52974322894284,-0.541736338885961
1.72904708699366,-1.11511356411334,-0.107136645782688,1.40810138694992,0.0616094244984123,0.418218641739147,0.150119460739112,0.229461484341426,-0.541736338885961
1.26905348054238,-1.11511356411334,-0.928517596783298,0.396028515079666,-1.35540733896506,-0.7841599532609,1.30103532640564,-1.52974322894284,0.842700971600384
-0.189828932312384,0.857779664702573,0.714244305217922,0.396028515079666,1.47862618796189,1.62059723673919,1.30103532640564,1.10906384098356,0.842700971600384
-1.21250208731127,0.857779664702573,1.53562525621853,1.40810138694992,1.47862618796189,1.62059723673919,1.30103532640564,1.10906384098356,0.842700971600384
