"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21c_num",215,35,16.28
"TX_RESP_Q21d_num",215,32,14.88
"TX_RESP_Q22e_num",215,32,14.88
"TX_RESP_Q10a_num",215,31,14.42
"TX_RESP_Q10c_num",215,31,14.42
"TX_RESP_Q21a_num",215,31,14.42
"TX_RESP_Q21b_num",215,31,14.42
"TX_RESP_Q21e_num",215,31,14.42
"TX_RESP_Q22d_num",215,31,14.42
"TX_RESP_Q22f_num",215,31,14.42
"TX_RESP_Q19_num",215,31,14.42
"TX_RESP_Q20_num",215,31,14.42
"TX_RESP_Q10b_num",215,30,13.95
"TX_RESP_Q10d_num",215,30,13.95
"TX_RESP_Q10e_num",215,30,13.95
"TX_RESP_Q10f_num",215,30,13.95
"TX_RESP_Q22b_num",215,30,13.95
"TX_RESP_Q22c_num",215,30,13.95
"TX_RESP_Q22g_num",215,30,13.95
"TX_RESP_Q22h_num",215,30,13.95
"TX_RESP_Q23a_num",215,30,13.95
"TX_RESP_Q23b_num",215,30,13.95
"TX_RESP_Q23c_num",215,30,13.95
"TX_RESP_Q23d_num",215,30,13.95
"TX_RESP_Q23e_num",215,30,13.95
"TX_RESP_Q23g_num",215,30,13.95
"TX_RESP_Q23h_num",215,30,13.95
"TX_RESP_Q22a_num",215,29,13.49
"TX_RESP_Q23f_num",215,29,13.49
"TX_RESP_Q23i_num",215,29,13.49
"TX_RESP_Q01",215,0,0
"TX_RESP_Q02",215,0,0
"TX_RESP_Q03",215,0,0
"TX_RESP_Q04",215,0,0
"TX_RESP_Q05a",215,0,0
"TX_RESP_Q05b",215,0,0
"TX_RESP_Q05c",215,0,0
"TX_RESP_Q06",215,0,0
"TX_RESP_Q07a",215,0,0
"TX_RESP_Q07b",215,0,0
"TX_RESP_Q07c",215,0,0
"TX_RESP_Q07d",215,0,0
"TX_RESP_Q07e",215,0,0
"TX_RESP_Q08",215,0,0
"TX_RESP_Q09",215,0,0
"TX_RESP_Q10a",215,0,0
"TX_RESP_Q10b",215,0,0
"TX_RESP_Q10c",215,0,0
"TX_RESP_Q10d",215,0,0
"TX_RESP_Q10e",215,0,0
"TX_RESP_Q10f",215,0,0
"TX_RESP_Q11a",215,0,0
"TX_RESP_Q11b",215,0,0
"TX_RESP_Q11c",215,0,0
"TX_RESP_Q12a",215,0,0
"TX_RESP_Q12b",215,0,0
"TX_RESP_Q12c",215,0,0
"TX_RESP_Q12d",215,0,0
"TX_RESP_Q12e",215,0,0
"TX_RESP_Q12f",215,0,0
"TX_RESP_Q12g",215,0,0
"TX_RESP_Q13a",215,0,0
"TX_RESP_Q13b",215,0,0
"TX_RESP_Q13c",215,0,0
"TX_RESP_Q13d",215,0,0
"TX_RESP_Q13e",215,0,0
"TX_RESP_Q13f",215,0,0
"TX_RESP_Q13g",215,0,0
"TX_RESP_Q13h",215,0,0
"TX_RESP_Q13i",215,0,0
"TX_RESP_Q14",215,0,0
"TX_RESP_Q15a",215,0,0
"TX_RESP_Q15b",215,0,0
"TX_RESP_Q16",215,0,0
"TX_RESP_Q17",215,0,0
"TX_RESP_Q18",215,0,0
"TX_RESP_Q19",215,0,0
"TX_RESP_Q20",215,0,0
"TX_RESP_Q21a",215,0,0
"TX_RESP_Q21b",215,0,0
"TX_RESP_Q21c",215,0,0
"TX_RESP_Q21d",215,0,0
"TX_RESP_Q21e",215,0,0
"TX_RESP_Q22a",215,0,0
"TX_RESP_Q22b",215,0,0
"TX_RESP_Q22c",215,0,0
"TX_RESP_Q22d",215,0,0
"TX_RESP_Q22e",215,0,0
"TX_RESP_Q22f",215,0,0
"TX_RESP_Q22g",215,0,0
"TX_RESP_Q22h",215,0,0
"TX_RESP_Q23a",215,0,0
"TX_RESP_Q23b",215,0,0
"TX_RESP_Q23c",215,0,0
"TX_RESP_Q23d",215,0,0
"TX_RESP_Q23e",215,0,0
"TX_RESP_Q23f",215,0,0
"TX_RESP_Q23g",215,0,0
"TX_RESP_Q23h",215,0,0
"TX_RESP_Q23i",215,0,0
"TX_RESP_Q24",215,0,0
"TX_RESP_Q25",215,0,0
