"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
-1.30445996542481,1.33821511930546,-0.346944333244356,0.318892159594478,-0.849102385387789,0.712628905353317,0.667067669209193,-1.11432284352881,-0.511128441464382,0.206305353579325
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.269754470305555,1.33821511930546,0.693888666488711,-0.911120455984224,0.499471991404582,-0.419193473737245,-0.45860902258132,0.318377955293946,0.743459551220919,1.59886649023976
0.227515306461701,-0.746312278074198,0.693888666488711,-0.911120455984224,-0.849102385387789,-0.419193473737245,-0.45860902258132,0.318377955293946,-0.511128441464382,-1.18625578308112
-0.384544364890815,-0.746312278074198,0.693888666488711,0.318892159594478,-0.849102385387789,-0.419193473737245,-0.45860902258132,0.318377955293946,-0.511128441464382,0.206305353579325
-0.19279291384798,0.64337265351224,0.693888666488711,-0.911120455984224,-0.849102385387789,-0.419193473737245,-0.45860902258132,0.318377955293946,0.743459551220919,0.206305353579325
1.24985597555129,-0.746312278074198,0.693888666488711,0.318892159594478,-0.849102385387789,-0.419193473737245,0.667067669209193,0.318377955293946,-0.511128441464382,0.206305353579325
-1.13046176569012,-0.746312278074198,0.693888666488711,1.54890477517318,1.84804636819695,1.84445128444388,1.79274436099971,1.7510787541167,1.99804754390622,1.59886649023976
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0695637721628219,-0.746312278074198,0.693888666488711,0.318892159594478,-0.849102385387789,-0.419193473737245,-0.45860902258132,0.318377955293946,0.743459551220919,-1.18625578308112
-0.895425517517548,1.33821511930546,-0.346944333244356,0.318892159594478,0.499471991404582,0.712628905353317,0.667067669209193,0.318377955293946,-0.511128441464382,0.206305353579325
1.12108412530398,-0.746312278074198,0.693888666488711,-0.911120455984224,-0.849102385387789,0.712628905353317,0.667067669209193,0.318377955293946,-0.511128441464382,-1.18625578308112
-0.507449083850695,1.33821511930546,-2.42861033271049,1.54890477517318,1.84804636819695,1.84445128444388,1.79274436099971,0.318377955293946,0.743459551220919,0.206305353579325
-0.206438317595779,-0.746312278074198,0.693888666488711,-0.911120455984224,-0.849102385387789,-0.419193473737245,-0.45860902258132,0.318377955293946,-0.511128441464382,-1.18625578308112
-0.797806915753766,-0.746312278074198,0.693888666488711,-0.911120455984224,-0.849102385387789,-1.55101585282781,-1.58428571437183,0.318377955293946,-0.511128441464382,0.206305353579325
-1.62584953339101,-0.746312278074198,-0.346944333244356,1.54890477517318,1.84804636819695,1.84445128444388,1.79274436099971,1.7510787541167,1.99804754390622,1.59886649023976
-0.194390614724939,1.33821511930546,0.693888666488711,0.318892159594478,-0.849102385387789,-1.55101585282781,-0.45860902258132,0.318377955293946,0.743459551220919,0.206305353579325
1.43042962915604,-0.746312278074198,-0.346944333244356,0.318892159594478,-0.849102385387789,-0.419193473737245,-0.45860902258132,0.318377955293946,-0.511128441464382,-1.18625578308112
0.87795369443111,-0.746312278074198,0.693888666488711,-0.911120455984224,0.499471991404582,-0.419193473737245,-0.45860902258132,-1.11432284352881,-0.511128441464382,0.206305353579325
2.08559912857416,-0.746312278074198,0.693888666488711,0.318892159594478,0.499471991404582,-1.55101585282781,-1.58428571437183,-1.11432284352881,-0.511128441464382,-1.18625578308112
0.00357788368050033,-0.746312278074198,0.693888666488711,0.318892159594478,0.499471991404582,-0.419193473737245,-0.45860902258132,0.318377955293946,0.743459551220919,0.206305353579325
1.6101880248376,-0.746312278074198,0.693888666488711,-0.911120455984224,-0.849102385387789,-0.419193473737245,-1.58428571437183,-1.11432284352881,-1.76571643414968,-2.57881691974156
1.11409191250099,1.33821511930546,-1.38777733297742,0.318892159594478,-0.849102385387789,1.84445128444388,1.79274436099971,0.318377955293946,0.743459551220919,1.59886649023976
-0.452512634949522,-0.746312278074198,-1.38777733297742,0.318892159594478,0.499471991404582,-0.419193473737245,-0.45860902258132,0.318377955293946,0.743459551220919,0.206305353579325
-1.03150061707911,1.33821511930546,-0.346944333244356,1.54890477517318,1.84804636819695,-0.419193473737245,-0.45860902258132,0.318377955293946,-0.511128441464382,0.206305353579325
-0.452929371829378,-0.746312278074198,-0.346944333244356,-0.911120455984224,0.499471991404582,0.712628905353317,0.667067669209193,0.318377955293946,0.743459551220919,0.206305353579325
-1.13037306823916,1.33821511930546,-2.42861033271049,-2.14113307156293,0.499471991404582,-0.419193473737245,-0.45860902258132,-2.54702364235157,-1.76571643414968,0.206305353579325
-0.339067735102348,1.33821511930546,-1.38777733297742,1.54890477517318,-0.849102385387789,-0.419193473737245,-0.45860902258132,0.318377955293946,0.743459551220919,0.206305353579325
1.26502498185799,-0.746312278074198,0.693888666488711,-0.911120455984224,0.499471991404582,0.712628905353317,0.667067669209193,-2.54702364235157,-1.76571643414968,0.206305353579325
