"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-0.344318641646337,0.316227766016838,0.444478318492315,0.316227766016838,0.544704779401922,1.22474487139159,0.283192548987399,-1.01418510567422,1.01418510567422,-0.858116330321033,-0.316227766016838,-0.843274042711568,-0.377964473009227
-1.23044825235644,0.316227766016838,0.444478318492315,0.316227766016838,-0.726273039202563,0,0.283192548987399,-1.01418510567422,-0.253546276418555,-0.858116330321033,-0.316227766016838,-0.843274042711568,2.26778683805536
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.71314791262944,0.316227766016838,0.444478318492315,0.316227766016838,-0.726273039202563,0,0.283192548987399,0.253546276418555,1.01418510567422,0.572077553547355,-0.316227766016838,1.05409255338946,-0.377964473009227
-0.0684744662775167,0.316227766016838,-1.03711607648207,0.316227766016838,NA,NA,1.22716771227873,1.52127765851133,-1.52127765851133,0.572077553547355,1.26491106406735,1.05409255338946,NA
0.825480330394423,0.316227766016838,0.444478318492315,0.316227766016838,1.81568259800641,1.22474487139159,1.22716771227873,-1.01418510567422,1.01418510567422,-0.858116330321033,-0.316227766016838,-0.843274042711568,-0.377964473009227
-1.48622348733996,0.316227766016838,0.444478318492315,0.316227766016838,-0.726273039202563,-1.22474487139159,-1.60475777759526,-1.01418510567422,-0.253546276418555,-0.858116330321033,-0.316227766016838,NA,-0.377964473009227
0.580307331627145,0.316227766016838,0.444478318492315,0.316227766016838,0.544704779401922,0,0.283192548987399,1.52127765851133,1.01418510567422,0.572077553547355,1.26491106406735,1.05409255338946,-0.377964473009227
-0.653142734350434,0.316227766016838,0.444478318492315,0.316227766016838,NA,NA,-1.60475777759526,0.253546276418555,-1.52127765851133,-0.858116330321033,-1.89736659610103,-0.843274042711568,NA
-0.194479928454758,0.316227766016838,0.444478318492315,0.316227766016838,-0.726273039202563,-1.22474487139159,-0.66078261430393,0.253546276418555,-0.253546276418555,0.572077553547355,-0.316227766016838,1.05409255338946,-0.377964473009227
0.858151935774442,-2.84604989415154,-2.51871047145645,-2.84604989415154,NA,NA,0.283192548987399,0.253546276418555,-0.253546276418555,2.00227143741574,1.26491106406735,-0.843274042711568,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
