"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
0.0607785197633723,0.316227766016838,0.316227766016838,0.544704779401922,1.16189500386223,1.22716771227873,1.01418510567422,-0.858116330321033,0.774596669241483,-0.377964473009227
-1.37062505646701,0.316227766016838,0.316227766016838,-0.726273039202563,0.193649167310371,0.283192548987399,-0.253546276418555,-0.858116330321033,-1.16189500386223,2.26778683805536
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.68653117694161,0.316227766016838,0.316227766016838,-0.726273039202563,-0.774596669241483,0.283192548987399,1.01418510567422,0.572077553547355,0.774596669241483,-0.377964473009227
-1.52609976041778,0.316227766016838,0.316227766016838,NA,1.16189500386223,-1.60475777759526,-1.52127765851133,0.572077553547355,-1.16189500386223,NA
0.623653862018682,0.316227766016838,0.316227766016838,1.81568259800641,-0.774596669241483,0.283192548987399,1.01418510567422,-0.858116330321033,0.774596669241483,-0.377964473009227
-0.636357616168434,0.316227766016838,0.316227766016838,-0.726273039202563,-1.74284250579334,-1.60475777759526,-0.253546276418555,-0.858116330321033,0.774596669241483,-0.377964473009227
0.562145158730891,0.316227766016838,0.316227766016838,0.544704779401922,1.16189500386223,1.22716771227873,1.01418510567422,0.572077553547355,0.774596669241483,-0.377964473009227
-0.46982954899282,0.316227766016838,0.316227766016838,NA,0.193649167310371,0.283192548987399,-1.52127765851133,-0.858116330321033,-1.16189500386223,NA
0.390951320983436,0.316227766016838,0.316227766016838,-0.726273039202563,0.193649167310371,0.283192548987399,-0.253546276418555,0.572077553547355,0.774596669241483,-0.377964473009227
0.678851943608053,-2.84604989415154,-2.84604989415154,NA,-0.774596669241483,-0.66078261430393,-0.253546276418555,2.00227143741574,-1.16189500386223,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
