"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q23c_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.196042795299331,-1.5920130321406,-0.331758487860546,-1.11826933955531,-0.994609125148144,0.909524074751841,-0.619677335393187,-2.09471384369238,-2.89564295142537,-0.550597761289348
-0.195740837179409,0.975749922924881,1.05056854489173,0.576078144619403,-0.994609125148144,-0.353703806847938,0.92951600308978,-0.288926047405846,-0.0616094244984123,1.74355957741627
-0.196501367509004,-1.5920130321406,-0.331758487860546,-1.11826933955531,-0.994609125148144,0.909524074751841,0.92951600308978,1.51686174888069,-0.0616094244984123,1.74355957741627
-0.195746216937678,0.975749922924881,1.05056854489173,0.576078144619403,1.24326140643518,-0.353703806847938,-0.619677335393187,-0.288926047405846,-0.0616094244984123,-0.550597761289348
-0.197050229977518,-0.308131554607858,-1.71408552061282,-1.11826933955531,NA,-0.353703806847938,0.92951600308978,1.51686174888069,NA,-0.550597761289348
-0.197822358816107,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.194998771874618,-0.308131554607858,1.05056854489173,0.576078144619403,-0.994609125148144,0.909524074751841,-0.619677335393187,-0.288926047405846,-0.0616094244984123,-0.550597761289348
-0.195600649662212,0.975749922924881,1.05056854489173,-0.271095597467954,-0.994609125148144,-0.353703806847938,-0.619677335393187,-0.288926047405846,-0.0616094244984123,-0.550597761289348
-0.196660173746998,0.975749922924881,-0.331758487860546,-0.271095597467954,0.497304562574072,-1.61693168844772,-0.619677335393187,-0.288926047405846,-0.0616094244984123,-0.550597761289348
-0.194253527196776,0.975749922924881,1.05056854489173,1.42325188670676,-0.994609125148144,-0.353703806847938,0.92951600308978,-0.288926047405846,1.35540733896506,-0.550597761289348
-0.19627766107517,-0.308131554607858,-0.331758487860546,-1.11826933955531,0.497304562574072,0.909524074751841,0.92951600308978,-0.288926047405846,-0.0616094244984123,-0.550597761289348
-0.196462670760923,-0.308131554607858,-1.71408552061282,-1.11826933955531,1.24326140643518,-0.353703806847938,-0.619677335393187,-0.288926047405846,-0.0616094244984123,-0.550597761289348
-0.196256795304031,-0.308131554607858,-0.331758487860546,-0.271095597467954,1.24326140643518,-0.353703806847938,0.92951600308978,-2.09471384369238,-0.0616094244984123,-0.550597761289348
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.195973566605875,0.975749922924881,-0.331758487860546,-1.11826933955531,-0.994609125148144,0.909524074751841,-0.619677335393187,-0.288926047405846,-0.0616094244984123,-0.550597761289348
-0.195554732324606,0.975749922924881,1.05056854489173,1.42325188670676,0.497304562574072,-0.353703806847938,-0.619677335393187,-0.288926047405846,1.35540733896506,-0.550597761289348
4.90290161878943,0.975749922924881,-0.331758487860546,1.42325188670676,0.497304562574072,0.909524074751841,-0.619677335393187,-0.288926047405846,-0.0616094244984123,-0.550597761289348
-0.196069220165639,-0.308131554607858,1.05056854489173,-0.271095597467954,1.24326140643518,0.909524074751841,-0.619677335393187,-0.288926047405846,-0.0616094244984123,-0.550597761289348
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.196140963993111,-0.308131554607858,1.05056854489173,-0.271095597467954,-0.994609125148144,-0.353703806847938,-2.16887067387615,-0.288926047405846,-1.47862618796189,-0.550597761289348
-0.197140947512875,-1.5920130321406,-1.71408552061282,1.42325188670676,1.24326140643518,-2.88015957004749,0.92951600308978,1.51686174888069,-1.47862618796189,1.74355957741627
-0.197542230791348,-1.5920130321406,-0.331758487860546,-0.271095597467954,1.24326140643518,-0.353703806847938,0.92951600308978,1.51686174888069,NA,1.74355957741627
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.197349630881777,0.975749922924881,-0.331758487860546,-0.271095597467954,-0.994609125148144,-1.61693168844772,2.47870934157275,1.51686174888069,1.35540733896506,1.74355957741627
-0.196159533308658,-1.5920130321406,-1.71408552061282,-1.11826933955531,1.24326140643518,0.909524074751841,-0.619677335393187,-0.288926047405846,-0.0616094244984123,-0.550597761289348
-0.195767964696295,0.975749922924881,-0.331758487860546,-1.11826933955531,-0.994609125148144,-0.353703806847938,-0.619677335393187,-0.288926047405846,-0.0616094244984123,1.74355957741627
-0.195419618070461,-0.308131554607858,1.05056854489173,0.576078144619403,-0.248652281287036,0.909524074751841,-0.619677335393187,-0.288926047405846,-0.0616094244984123,-0.550597761289348
-0.194478605103702,0.975749922924881,1.05056854489173,1.42325188670676,-0.994609125148144,0.909524074751841,-0.619677335393187,-0.288926047405846,1.35540733896506,-0.550597761289348
-0.195890549995306,-0.308131554607858,-0.331758487860546,1.42325188670676,0.497304562574072,0.909524074751841,0.92951600308978,1.51686174888069,1.35540733896506,-0.550597761289348
