"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num"
-2.09266390418888,-1.47928275662606,-0.310443384538799,2.03199672617531,-0.383480942362529
-0.703082541158906,-0.452342661117059,-0.310443384538799,-0.486534427394087,-0.383480942362529
-1.28777071609361,-0.452342661117059,-0.310443384538799,2.03199672617531,2.18289151806363
-0.148235321786787,-0.452342661117059,1.40734334324256,-0.486534427394087,-0.383480942362529
-1.94075744333426,NA,NA,0.77273114939061,2.18289151806363
0.030390625006206,-1.47928275662606,-1.16933674842948,-0.486534427394087,0.899705287850549
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.40874567346782,-1.47928275662606,-1.16933674842948,-1.74580000417878,-1.66666717257561
-1.21003296979231,-0.452342661117059,-1.16933674842948,0.77273114939061,NA
0.146857458303728,-0.452342661117059,-0.310443384538799,0.77273114939061,-0.383480942362529
-2.12338507291897,-1.47928275662606,-1.16933674842948,-0.486534427394087,-0.383480942362529
-0.203206897908679,-1.47928275662606,1.40734334324256,-0.486534427394087,0.899705287850549
0.0357683665864816,-1.47928275662606,-1.16933674842948,-0.486534427394087,-0.383480942362529
-2.42516261131863,-0.452342661117059,-0.310443384538799,2.03199672617531,2.18289151806363
-0.677000430798784,-0.452342661117059,-1.16933674842948,-0.486534427394087,-1.66666717257561
0.458522943202853,1.60153752990094,1.40734334324256,-1.74580000417878,-0.383480942362529
-1.85438933515249,-1.47928275662606,-0.310443384538799,0.77273114939061,0.899705287850549
0.779605798457771,-0.452342661117059,-0.310443384538799,-0.486534427394087,-0.383480942362529
NA,NA,NA,NA,NA
-1.41435329709661,-1.47928275662606,-1.16933674842948,0.77273114939061,-0.383480942362529
-1.51883932818696,-1.47928275662606,0.548449979351878,0.77273114939061,2.18289151806363
NA,NA,NA,NA,NA
0.384285207473713,-0.452342661117059,1.40734334324256,0.77273114939061,0.899705287850549
-0.720890944295348,-1.47928275662606,-1.16933674842948,-0.486534427394087,-0.383480942362529
0.293492037892818,-1.47928275662606,-1.16933674842948,-1.74580000417878,-1.66666717257561
-0.330392375227823,0.574597434391939,-0.310443384538799,0.77273114939061,-0.383480942362529
-1.36088665409793,-0.452342661117059,0.548449979351878,2.03199672617531,2.18289151806363
-0.0258546163111869,0.574597434391939,-1.16933674842948,-0.486534427394087,-0.383480942362529
0.47381966470688,0.574597434391939,0.548449979351878,-0.486534427394087,-0.383480942362529
0.174441035065368,1.60153752990094,-1.16933674842948,-1.74580000417878,-0.383480942362529
1.36569995876045,1.60153752990094,1.40734334324256,-0.486534427394087,-0.383480942362529
-1.12018671644567,-0.452342661117059,-1.16933674842948,2.03199672617531,2.18289151806363
0.209025802467797,-0.452342661117059,-0.310443384538799,-1.74580000417878,-0.383480942362529
-1.09445438995056,-0.452342661117059,1.40734334324256,2.03199672617531,-0.383480942362529
0.791407103840073,1.60153752990094,-1.16933674842948,-0.486534427394087,-0.383480942362529
-1.66707661915802,0.574597434391939,1.40734334324256,0.77273114939061,0.899705287850549
-0.142008483998756,1.60153752990094,0.548449979351878,2.03199672617531,2.18289151806363
1.1267120595266,1.60153752990094,1.40734334324256,-0.486534427394087,-0.383480942362529
1.72878985344077,0.574597434391939,0.548449979351878,-0.486534427394087,-0.383480942362529
1.2727747971077,0.574597434391939,0.548449979351878,-0.486534427394087,-0.383480942362529
1.12449377532206,-0.452342661117059,0.548449979351878,0.77273114939061,-0.383480942362529
0.991068804592331,0.574597434391939,-0.310443384538799,0.77273114939061,-1.66666717257561
0.737945076175688,-0.452342661117059,1.40734334324256,-0.486534427394087,-0.383480942362529
1.3444272146943,-0.452342661117059,-0.310443384538799,0.77273114939061,-0.383480942362529
0.740976807829391,0.574597434391939,-0.310443384538799,-0.486534427394087,0.899705287850549
-0.166461381351457,-0.452342661117059,1.40734334324256,0.77273114939061,-0.383480942362529
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.27118816630224,-0.452342661117059,-0.310443384538799,-0.486534427394087,-0.383480942362529
-0.135006165629224,-0.452342661117059,-1.16933674842948,2.03199672617531,2.18289151806363
0.742029563494525,NA,NA,-0.486534427394087,-1.66666717257561
0.708035057669547,-0.452342661117059,-0.310443384538799,-1.74580000417878,-0.383480942362529
0.526636234737021,1.60153752990094,1.40734334324256,-0.486534427394087,0.899705287850549
1.30362828601026,0.574597434391939,1.40734334324256,-0.486534427394087,-0.383480942362529
0.19598762926119,-1.47928275662606,-1.16933674842948,-0.486534427394087,-0.383480942362529
0.480725353430258,1.60153752990094,1.40734334324256,-0.486534427394087,-0.383480942362529
0.713132057444497,1.60153752990094,1.40734334324256,0.77273114939061,0.899705287850549
-0.319787631809208,-0.452342661117059,-0.310443384538799,-0.486534427394087,0.899705287850549
0.0889473552203262,-0.452342661117059,-0.310443384538799,0.77273114939061,0.899705287850549
1.78749268717866,0.574597434391939,1.40734334324256,0.77273114939061,-0.383480942362529
0.473892152604395,0.574597434391939,0.548449979351878,0.77273114939061,0.899705287850549
1.66410638180646,1.60153752990094,0.548449979351878,-0.486534427394087,-1.66666717257561
-0.855512497872634,0.574597434391939,-1.16933674842948,-0.486534427394087,-0.383480942362529
0.447874489853527,0.574597434391939,NA,-0.486534427394087,-0.383480942362529
0.0528173906018043,0.574597434391939,-1.16933674842948,-0.486534427394087,-0.383480942362529
1.12670514696708,1.60153752990094,1.40734334324256,-0.486534427394087,-0.383480942362529
1.09180284038813,-0.452342661117059,-0.310443384538799,-0.486534427394087,-0.383480942362529
-0.537190990863434,0.574597434391939,-1.16933674842948,-0.486534427394087,-0.383480942362529
0.124528491850757,1.60153752990094,-0.310443384538799,-0.486534427394087,-0.383480942362529
0.070819094798283,-1.47928275662606,-1.16933674842948,-0.486534427394087,0.899705287850549
0.383552309094181,-0.452342661117059,0.548449979351878,-1.74580000417878,-0.383480942362529
1.1725389459259,0.574597434391939,-0.310443384538799,-0.486534427394087,-0.383480942362529
