"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q19_num"
-0.126758536017703,-1.3090101700416,-0.364064080917858,-0.907789965652922,-0.985977454536274,-1.21652160360187,-0.911120455984224,-1.21430516635524,-1.61566152799348,-0.73815582882793,2.78233442690198
-1.01462557250542,1.90401479278778,1.04018308833674,-0.907789965652922,0.171474339919352,-1.21652160360187,-0.911120455984224,-1.21430516635524,1.30295284515603,-0.73815582882793,1.03528722861469
-1.1612573850091,0.29750231137309,1.04018308833674,1.30248125506724,0.171474339919352,0.0450563556889581,1.54890477517318,1.12756908304416,1.30295284515603,1.35976073731461,-0.711759969672601
-0.812976923121072,0.29750231137309,1.04018308833674,1.30248125506724,1.32892613437498,1.30663431497979,1.54890477517318,1.12756908304416,1.30295284515603,1.35976073731461,1.03528722861469
0.476875453452849,0.29750231137309,-1.76831125017246,1.30248125506724,0.171474339919352,0.0450563556889581,0.318892159594478,1.12756908304416,-0.156354341418724,0.310802454243339,1.03528722861469
0.211788734228604,1.90401479278778,-0.364064080917858,-0.907789965652922,0.171474339919352,1.30663431497979,1.54890477517318,-0.0433680416555446,-0.156354341418724,0.310802454243339,1.03528722861469
-0.861525866174853,0.29750231137309,-1.76831125017246,1.30248125506724,1.32892613437498,1.30663431497979,1.54890477517318,1.12756908304416,1.30295284515603,1.35976073731461,1.03528722861469
-0.954970320600418,0.29750231137309,-0.364064080917858,0.197345644707157,0.171474339919352,-1.21652160360187,NA,-1.21430516635524,-0.156354341418724,0.310802454243339,1.03528722861469
1.427459874867,0.29750231137309,1.04018308833674,0.197345644707157,0.171474339919352,-1.21652160360187,-0.911120455984224,-1.21430516635524,-0.156354341418724,0.310802454243339,-0.711759969672601
0.979667719041004,-1.3090101700416,-0.364064080917858,-0.907789965652922,-0.985977454536274,-1.21652160360187,-0.911120455984224,-1.21430516635524,-0.156354341418724,0.310802454243339,-0.711759969672601
-0.772360890689211,-1.3090101700416,1.04018308833674,1.30248125506724,-0.985977454536274,1.30663431497979,0.318892159594478,1.12756908304416,-0.156354341418724,0.310802454243339,-0.711759969672601
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.955010676907353,-1.3090101700416,-1.76831125017246,0.197345644707157,NA,1.30663431497979,1.54890477517318,1.12756908304416,-1.61566152799348,NA,-0.711759969672601
1.9275809540455,0.29750231137309,-0.364064080917858,-0.907789965652922,-2.1434292489919,0.0450563556889581,-0.911120455984224,-0.0433680416555446,-0.156354341418724,-0.73815582882793,-0.711759969672601
0.628862159223169,-1.3090101700416,-0.364064080917858,-0.907789965652922,0.171474339919352,-1.21652160360187,-0.911120455984224,-1.21430516635524,-0.156354341418724,-0.73815582882793,-0.711759969672601
2.31723011891467,-1.3090101700416,-1.76831125017246,-2.012925576013,-0.985977454536274,-1.21652160360187,-0.911120455984224,-1.21430516635524,-3.07496871456824,-1.7871141118992,-0.711759969672601
-1.43265338913305,0.29750231137309,-0.364064080917858,0.197345644707157,1.32892613437498,0.0450563556889581,-0.911120455984224,NA,-0.156354341418724,-0.73815582882793,-0.711759969672601
-0.0519025400699406,0.29750231137309,-0.364064080917858,-0.907789965652922,-0.985977454536274,0.0450563556889581,0.318892159594478,-0.0433680416555446,-0.156354341418724,1.35976073731461,-0.711759969672601
1.34933303028977,0.29750231137309,-0.364064080917858,0.197345644707157,0.171474339919352,0.0450563556889581,0.318892159594478,-0.0433680416555446,1.30295284515603,-1.7871141118992,-0.711759969672601
0.50843865485293,0.29750231137309,-0.364064080917858,-0.907789965652922,-0.985977454536274,0.0450563556889581,-0.911120455984224,-1.21430516635524,-0.156354341418724,-0.73815582882793,NA
0.533567341988492,-1.3090101700416,-0.364064080917858,1.30248125506724,1.32892613437498,-1.21652160360187,-0.911120455984224,1.12756908304416,-0.156354341418724,0.310802454243339,-0.711759969672601
0.223208104046099,0.29750231137309,1.04018308833674,0.197345644707157,0.171474339919352,0.0450563556889581,0.318892159594478,1.12756908304416,-0.156354341418724,-1.7871141118992,-0.711759969672601
-0.723288826917665,NA,NA,0.197345644707157,0.171474339919352,0.0450563556889581,-0.911120455984224,-0.0433680416555446,-0.156354341418724,0.310802454243339,1.03528722861469
