"PROFICIENCIA_MT_SAEB","TX_RESP_Q23g_num"
-0.0548214715957014,0.273364703042593
-0.32718938256624,1.53084233703852
0.117762783614087,0.273364703042593
0.68342992792853,-2.24159056494926
-1.56304910312899,1.53084233703852
0.14194696469448,0.273364703042593
NA,NA
0.806568657139499,0.273364703042593
0.428641792951684,0.273364703042593
1.28287338229104,0.273364703042593
1.37258264624209,-0.984112930953336
-1.40305744035749,0.273364703042593
-0.337166474183351,0.273364703042593
-0.203423234872034,1.53084233703852
0.722464106278297,-0.984112930953336
1.0030832854863,-0.984112930953336
NA,NA
NA,NA
-0.531285555138886,-0.984112930953336
NA,NA
-1.90319526368037,0.273364703042593
NA,NA
-0.101146731527432,-2.24159056494926
-1.23317612243959,0.273364703042593
NA,NA
-0.653035442036475,0.273364703042593
NA,NA
-0.591686724600931,0.273364703042593
0.178094881796043,0.273364703042593
2.16478451770543,0.273364703042593
NA,NA
