"PROFICIENCIA_LP_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num"
0.0386864220615061,NA,NA,NA,NA,NA
0.312541810429303,-0.162221421130763,-1.29324743911735,1.08241728136867,-0.457110565481047,-0.33650248673487
-0.1509908388659,-0.162221421130763,-1.29324743911735,-0.924014752387887,1.03888764882056,1.04689662539737
-0.782967232145339,1.07066137946303,1.36315270609667,1.08241728136867,1.03888764882056,-0.33650248673487
1.73138415343193,-1.39510422172456,-1.29324743911735,-1.92723076926616,-1.95310877978266,-0.33650248673487
NA,NA,NA,NA,NA,NA
-1.44212572090663,-0.162221421130763,0.0349526334896581,-0.924014752387887,-0.457110565481047,-0.33650248673487
0.455431817829653,-0.162221421130763,0.0349526334896581,0.0792012644903904,-0.457110565481047,-0.33650248673487
-1.88135059912572,1.07066137946303,1.36315270609667,1.08241728136867,1.03888764882056,1.04689662539737
-2.10202651739685,1.07066137946303,1.36315270609667,1.08241728136867,1.03888764882056,1.04689662539737
-0.124104940613204,-0.162221421130763,0.0349526334896581,0.0792012644903904,-0.457110565481047,-0.33650248673487
-0.65302282202216,-0.162221421130763,0.0349526334896581,1.08241728136867,-0.457110565481047,-0.33650248673487
-1.26884693936829,1.07066137946303,1.36315270609667,1.08241728136867,NA,1.04689662539737
-0.361810430271379,-0.162221421130763,-1.29324743911735,-1.92723076926616,1.03888764882056,1.04689662539737
-1.18879529435509,1.07066137946303,0.0349526334896581,1.08241728136867,1.03888764882056,-0.33650248673487
1.09518879831779,-1.39510422172456,-1.29324743911735,-0.924014752387887,-0.457110565481047,-0.33650248673487
1.33053237706438,-0.162221421130763,-1.29324743911735,-0.924014752387887,-0.457110565481047,-1.71990159886711
0.660870228268064,-1.39510422172456,0.0349526334896581,0.0792012644903904,-0.457110565481047,-0.33650248673487
-0.816225340385011,-2.62798702231835,-2.62144751172437,-1.92723076926616,1.03888764882056,1.04689662539737
-1.05816855088451,1.07066137946303,1.36315270609667,1.08241728136867,1.03888764882056,1.04689662539737
-0.442306960891528,-1.39510422172456,0.0349526334896581,-0.924014752387887,1.03888764882056,1.04689662539737
-1.53283974030717,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.2207499805407,1.07066137946303,0.0349526334896581,-0.924014752387887,1.03888764882056,1.04689662539737
1.04482238530293,1.07066137946303,0.0349526334896581,0.0792012644903904,-0.457110565481047,-0.33650248673487
0.197406286386487,1.07066137946303,1.36315270609667,1.08241728136867,1.03888764882056,1.04689662539737
0.911305098938411,1.07066137946303,1.36315270609667,1.08241728136867,1.03888764882056,-1.71990159886711
1.50029827942611,-0.162221421130763,0.0349526334896581,-0.924014752387887,-0.457110565481047,-1.71990159886711
-0.29639645854288,1.07066137946303,1.36315270609667,1.08241728136867,-0.457110565481047,-0.33650248673487
0.286252003996571,-0.162221421130763,0.0349526334896581,0.0792012644903904,-0.457110565481047,-1.71990159886711
0.336131045770381,-1.39510422172456,-1.29324743911735,-0.924014752387887,1.03888764882056,1.04689662539737
0.680235466103981,-0.162221421130763,0.0349526334896581,0.0792012644903904,NA,NA
-0.317427573290017,-0.162221421130763,0.0349526334896581,0.0792012644903904,-0.457110565481047,-0.33650248673487
1.22407222443142,-0.162221421130763,0.0349526334896581,0.0792012644903904,-0.457110565481047,1.04689662539737
-0.105088343565477,-0.162221421130763,1.36315270609667,1.08241728136867,-0.457110565481047,-0.33650248673487
1.13154114458985,1.07066137946303,0.0349526334896581,-0.924014752387887,-3.44910699408427,1.04689662539737
1.86424784606379,-1.39510422172456,0.0349526334896581,-0.924014752387887,-0.457110565481047,-0.33650248673487
0.247302816907708,-0.162221421130763,0.0349526334896581,1.08241728136867,1.03888764882056,1.04689662539737
-0.435936021163766,1.07066137946303,0.0349526334896581,0.0792012644903904,-0.457110565481047,-0.33650248673487
NA,NA,NA,NA,NA,NA
0.721556590078949,-0.162221421130763,-1.29324743911735,-0.924014752387887,-0.457110565481047,-1.71990159886711
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.301544518589945,-1.39510422172456,0.0349526334896581,0.0792012644903904,-0.457110565481047,-1.71990159886711
0.109828990652446,1.07066137946303,0.0349526334896581,1.08241728136867,-0.457110565481047,1.04689662539737
