"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q19_num"
-1.81278076376635,NA,NA,NA
1.50804046502266,-2.3601977621692,-1.29324743911735,3.2702361450581
-0.658210756609593,-0.813861297299725,-1.29324743911735,-0.297294195005281
-1.36667439559403,-0.813861297299725,1.36315270609667,-0.297294195005281
1.69681721483425,-2.3601977621692,-1.29324743911735,3.2702361450581
NA,NA,NA,NA
0.0259389940430635,0.732475167569753,0.0349526334896581,-0.297294195005281
-0.29825862182121,0.732475167569753,0.0349526334896581,-0.297294195005281
-0.125107753889936,0.732475167569753,1.36315270609667,-0.297294195005281
-0.478369126142418,0.732475167569753,1.36315270609667,-0.297294195005281
-0.715818457291137,0.732475167569753,0.0349526334896581,-0.297294195005281
-1.33381589409126,0.732475167569753,0.0349526334896581,-0.297294195005281
0.0821435021406575,-0.813861297299725,1.36315270609667,-0.297294195005281
-0.766720025326367,0.732475167569753,-1.29324743911735,NA
-0.923697070376961,0.732475167569753,0.0349526334896581,-0.297294195005281
0.671704516701525,-0.813861297299725,-1.29324743911735,-0.297294195005281
0.0969717646248739,-0.813861297299725,-1.29324743911735,-0.297294195005281
-1.42646756105147,0.732475167569753,0.0349526334896581,-0.297294195005281
1.50688564517677,-2.3601977621692,-2.62144751172437,NA
-1.13496200969701,0.732475167569753,1.36315270609667,-0.297294195005281
-0.690299813434319,0.732475167569753,0.0349526334896581,-0.297294195005281
-2.0428748671587,NA,NA,NA
NA,NA,NA,NA
0.156607449442819,0.732475167569753,0.0349526334896581,3.2702361450581
0.799731741174949,-0.813861297299725,0.0349526334896581,-0.297294195005281
0.217600216513469,0.732475167569753,1.36315270609667,-0.297294195005281
-0.536317374411962,0.732475167569753,1.36315270609667,-0.297294195005281
2.0401115629672,-0.813861297299725,0.0349526334896581,-0.297294195005281
0.254207398612101,0.732475167569753,1.36315270609667,-0.297294195005281
0.36834865602927,0.732475167569753,0.0349526334896581,-0.297294195005281
0.444548669901311,-0.813861297299725,-1.29324743911735,-0.297294195005281
0.226679988983471,0.732475167569753,0.0349526334896581,-0.297294195005281
-1.07264285478193,-0.813861297299725,0.0349526334896581,-0.297294195005281
1.4568098483494,0.732475167569753,0.0349526334896581,-0.297294195005281
0.55160609310638,0.732475167569753,1.36315270609667,-0.297294195005281
-0.322613489478671,0.732475167569753,0.0349526334896581,-0.297294195005281
0.629661240364902,-0.813861297299725,0.0349526334896581,-0.297294195005281
1.43643155581616,0.732475167569753,0.0349526334896581,-0.297294195005281
0.0950692610620301,0.732475167569753,0.0349526334896581,-0.297294195005281
NA,NA,NA,NA
0.592440788570063,0.732475167569753,-1.29324743911735,-0.297294195005281
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.287519587520856,-0.813861297299725,0.0349526334896581,-0.297294195005281
1.13479384900686,-0.813861297299725,0.0349526334896581,-0.297294195005281
