"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q19_num"
-1.14228235407164,-0.539359889970594,-1.6583123951777,0.552770798392567,0.33166247903554,-0.747624965762176,0.809173593712687,0.385164443259822,0.199637352376172,0.591312395989083,2.25320284859643
-0.44720772751622,-0.539359889970594,-0.33166247903554,0.552770798392567,0.33166247903554,-0.747624965762176,-0.161834718742537,0.385164443259822,1.39746146663321,0.591312395989083,2.25320284859643
1.65871387807353,0.943879807448539,-0.33166247903554,-1.6583123951777,-0.99498743710662,0.149524993152435,-0.161834718742537,-1.28388147753274,-0.998186761880863,-0.946099833582532,-0.409673245199351
-0.0953756404202839,0.943879807448539,0.99498743710662,0.552770798392567,-0.99498743710662,1.94382491098166,-1.13284303119776,0.385164443259822,0.199637352376172,-0.946099833582532,-0.409673245199351
-0.859707491829016,-0.539359889970594,-0.33166247903554,0.552770798392567,-0.99498743710662,-0.747624965762176,0.809173593712687,0.385164443259822,0.199637352376172,0.591312395989083,-0.409673245199351
0.822700110710521,0.943879807448539,0.99498743710662,0.552770798392567,0.33166247903554,0.149524993152435,-1.13284303119776,0.385164443259822,0.199637352376172,0.591312395989083,-0.409673245199351
-0.0546751961011354,-0.539359889970594,-0.33166247903554,-1.6583123951777,-0.99498743710662,-0.747624965762176,0.809173593712687,0.385164443259822,0.199637352376172,-2.48351206315415,-0.409673245199351
-0.999353121194366,-2.02259958738973,-1.6583123951777,0.552770798392567,0.33166247903554,0.149524993152435,-0.161834718742537,0.385164443259822,0.199637352376172,0.591312395989083,-0.409673245199351
-1.43213461732797,0.943879807448539,0.99498743710662,0.552770798392567,1.6583123951777,-0.747624965762176,0.809173593712687,0.385164443259822,1.39746146663321,0.591312395989083,-0.409673245199351
-0.400240991985835,0.943879807448539,0.99498743710662,0.552770798392567,1.6583123951777,-0.747624965762176,0.809173593712687,0.385164443259822,-0.998186761880863,0.591312395989083,-0.409673245199351
0.851278884387916,NA,NA,NA,NA,NA,NA,0.385164443259822,NA,0.591312395989083,-0.409673245199351
0.749256353395933,-0.539359889970594,-0.33166247903554,-1.6583123951777,-0.99498743710662,1.94382491098166,-2.10385134365299,-2.9529273983253,-2.1960108761379,-0.946099833582532,-0.409673245199351
1.34902791387856,NA,0.99498743710662,0.552770798392567,0.33166247903554,0.149524993152435,0.809173593712687,0.385164443259822,0.199637352376172,0.591312395989083,-0.409673245199351
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
