"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-0.250466973525267,0.675663924692176,0.5982930264131,-1.53890849486938,0.21320071635561,0.389249472080762,-0.930484210398471,0.473381068331151,0.633865691046387,-1.77667263629675,-0.291647914188641,0.132954005869577,0.243408399408938,-0.812920144195702,1.17421798606046
-1.1003150258594,-0.675663924692176,0.5982930264131,-1.53890849486938,0.21320071635561,-0.778498944161523,2.00054105235671,-0.76924423603812,0.633865691046387,-0.21320071635561,-0.291647914188641,0.132954005869577,-1.54158652958994,-0.812920144195702,-0.812920144195702
0.141509532210244,-0.675663924692176,0.5982930264131,-0.329766106043438,0.21320071635561,-0.778498944161523,-0.930484210398471,-0.76924423603812,0.633865691046387,-1.77667263629675,-0.291647914188641,0.132954005869577,0.243408399408938,-0.812920144195702,-0.812920144195702
-1.65281061358069,0.675663924692176,0.5982930264131,0.8793762827825,0.21320071635561,-0.778498944161523,0.0465242105199236,0.473381068331151,-2.32417420050342,-0.21320071635561,-0.291647914188641,-1.32954005869578,0.243408399408938,-0.812920144195702,-0.812920144195702
0.516952785302705,-0.675663924692176,0.5982930264131,0.8793762827825,0.21320071635561,0.389249472080762,-0.930484210398471,0.473381068331151,0.633865691046387,-0.21320071635561,-0.291647914188641,-1.32954005869578,0.243408399408938,-0.812920144195702,1.17421798606046
-0.974182895367271,-0.675663924692176,-1.59544807043493,-0.329766106043438,0.21320071635561,-0.778498944161523,-0.930484210398471,-0.76924423603812,-0.845154254728517,-0.21320071635561,-0.291647914188641,0.132954005869577,0.243408399408938,-0.812920144195702,-0.812920144195702
-0.493539704489419,0.675663924692176,0.5982930264131,0.8793762827825,0.21320071635561,1.55699788832305,1.02353263143832,1.71600637270042,-0.845154254728517,1.35027120358553,1.84710345652806,1.59544807043493,0.243408399408938,1.17421798606046,1.17421798606046
1.57150278134833,-0.675663924692176,0.5982930264131,-0.329766106043438,0.21320071635561,1.55699788832305,0.0465242105199236,0.473381068331151,0.633865691046387,1.35027120358553,-0.291647914188641,1.59544807043493,2.02840332840782,1.17421798606046,1.17421798606046
0.293390370891508,-0.675663924692176,0.5982930264131,0.8793762827825,0.21320071635561,-0.778498944161523,0.0465242105199236,1.71600637270042,-0.845154254728517,1.35027120358553,1.84710345652806,1.59544807043493,0.243408399408938,1.17421798606046,-0.812920144195702
0.889426944899286,-0.675663924692176,0.5982930264131,0.8793762827825,0.21320071635561,1.55699788832305,2.00054105235671,1.71600637270042,0.633865691046387,-0.21320071635561,1.84710345652806,0.132954005869577,-1.54158652958994,1.17421798606046,1.17421798606046
-0.620860597950915,-0.675663924692176,-1.59544807043493,-0.329766106043438,0.21320071635561,-0.778498944161523,0.0465242105199236,-2.01186954040739,0.633865691046387,-0.21320071635561,-0.291647914188641,0.132954005869577,0.243408399408938,-0.812920144195702,-0.812920144195702
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
