"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num"
-0.648270569576364,-0.322910756686611,0.464574726583926,0.609556915330737
NA,NA,NA,NA
0.489759327296975,0.968732270059833,1.68408338386673,1.82867074599221
-0.275251675304217,-1.61455378343305,-1.97444258798169,-1.82867074599221
NA,NA,NA,NA
-1.06403710051631,-0.322910756686611,0.464574726583926,-0.609556915330737
-1.5047888753089,-1.61455378343305,0.464574726583926,0.609556915330737
-0.0367041994783162,-0.322910756686611,-0.75493393069888,-0.609556915330737
-0.134266858118014,0.968732270059833,0.464574726583926,0.609556915330737
NA,NA,NA,NA
-0.592317385631633,0.968732270059833,-0.75493393069888,-0.609556915330737
NA,NA,NA,NA
-0.752596611820308,0.968732270059833,-0.75493393069888,-0.609556915330737
NA,NA,NA,NA
-0.999679627820646,0.968732270059833,0.464574726583926,0.609556915330737
NA,NA,NA,NA
-0.409277593487563,-1.61455378343305,-0.75493393069888,-0.609556915330737
-1.42090379933406,0.968732270059833,1.68408338386673,1.82867074599221
-0.456432684438868,-0.322910756686611,-0.75493393069888,-0.609556915330737
-0.956024250011443,0.968732270059833,1.68408338386673,1.82867074599221
2.586818089864,-2.9061968101795,-1.97444258798169,-0.609556915330737
-0.866181588720547,0.968732270059833,-0.75493393069888,0.609556915330737
NA,NA,NA,NA
NA,NA,NA,NA
-0.84813707905354,0.968732270059833,1.68408338386673,1.82867074599221
NA,NA,NA,NA
NA,NA,NA,NA
0.646446667013776,-0.322910756686611,1.68408338386673,1.82867074599221
-1.10843963448713,0.968732270059833,0.464574726583926,-0.609556915330737
-1.09162825855399,-0.322910756686611,0.464574726583926,1.82867074599221
-1.96271234904592,0.968732270059833,1.68408338386673,1.82867074599221
NA,NA,NA,NA
-0.894345325783722,0.968732270059833,1.68408338386673,-0.609556915330737
-0.608824307234797,0.968732270059833,-0.75493393069888,-0.609556915330737
-0.556395972341561,-0.322910756686611,-0.75493393069888,0.609556915330737
-0.146568836914445,-0.322910756686611,0.464574726583926,0.609556915330737
NA,NA,NA,NA
-1.998591860825,0.968732270059833,1.68408338386673,1.82867074599221
-0.336204406618819,-0.322910756686611,0.464574726583926,-0.609556915330737
-0.235776079406361,0.968732270059833,0.464574726583926,0.609556915330737
NA,NA,NA,NA
0.499100690745603,-1.61455378343305,-0.75493393069888,-0.609556915330737
0.684002039344364,-0.322910756686611,-0.75493393069888,-0.609556915330737
-1.13713962094135,0.968732270059833,0.464574726583926,-1.82867074599221
1.24065424304858,-0.322910756686611,-0.75493393069888,-0.609556915330737
NA,NA,NA,NA
0.124570743534635,-0.322910756686611,0.464574726583926,-0.609556915330737
0.61177792650444,-1.61455378343305,-0.75493393069888,-0.609556915330737
-0.376378261089138,-0.322910756686611,-0.75493393069888,0.609556915330737
-1.09073028693602,0.968732270059833,0.464574726583926,0.609556915330737
0.542432075177967,-1.61455378343305,-0.75493393069888,-1.82867074599221
-1.02457829520604,0.968732270059833,1.68408338386673,0.609556915330737
-1.19256772423409,0.968732270059833,1.68408338386673,0.609556915330737
0.475819216799128,0.968732270059833,-0.75493393069888,-0.609556915330737
-0.688740483082864,-0.322910756686611,0.464574726583926,0.609556915330737
-0.510999120762104,-0.322910756686611,-0.75493393069888,-0.609556915330737
-0.244014186314977,0.968732270059833,0.464574726583926,0.609556915330737
0.20227201100889,0.968732270059833,0.464574726583926,0.609556915330737
1.63555389647537,-0.322910756686611,0.464574726583926,-0.609556915330737
