"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
0.167182900355651,0.288892102032128,0.92532769892101,0.703256537635913,0.389437301235385,-0.361653703719432,0.117289896291016,-0.152714693129496,-0.945139284199902,-0.468896765365745
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.46421699375943,-3.37040785704149,-1.67929841656035,0.703256537635913,-0.748917886991125,-0.361653703719432,-1.36838212339519,-0.152714693129496,-2.74090392417972,-0.468896765365745
-0.519302343381435,0.288892102032128,-0.37698535881967,-0.966977739249381,0.389437301235385,-0.361653703719432,0.117289896291016,-1.60350427785971,0.850625355779913,2.0765428180483
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.13279712782261,0.288892102032128,0.92532769892101,0.703256537635913,-0.748917886991125,-0.361653703719432,-1.36838212339519,-1.60350427785971,-0.945139284199902,-0.468896765365745
-1.0580598226013,0.288892102032128,-0.37698535881967,0.703256537635913,-0.748917886991125,-0.361653703719432,-1.36838212339519,1.29807489160072,0.850625355779913,2.0765428180483
-1.84398146200822,0.288892102032128,-1.67929841656035,0.703256537635913,0.389437301235385,-0.361653703719432,1.60296191597722,-0.152714693129496,0.850625355779913,2.0765428180483
-0.524453291809766,0.288892102032128,-0.37698535881967,-0.966977739249381,0.389437301235385,-0.361653703719432,-1.36838212339519,-0.152714693129496,-0.945139284199902,2.0765428180483
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0424382481097789,0.288892102032128,-0.37698535881967,0.703256537635913,-0.748917886991125,-0.361653703719432,-1.36838212339519,-0.152714693129496,-0.945139284199902,-0.468896765365745
0.373611180492878,0.288892102032128,-0.37698535881967,-2.63721201613467,-1.88727307521763,-2.65212716060917,-1.36838212339519,-0.152714693129496,-0.945139284199902,-0.468896765365745
