"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num"
1.38966208982081,0.735638945838608,0.511766315719159,1.02353263143832,-0.33166247903554,-0.831279520393496,0.856348838577675,-0.957427107756338,-0.67700320038633,-0.161834718742538
-1.4570307951835,-0.52545638988472,-2.55883157859579,-0.511766315719159,0.99498743710662,-0.831279520393496,-0.428174419288838,-0.957427107756338,1.35400640077266,-2.10385134365299
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.937353525119741,-0.52545638988472,0.511766315719159,-0.511766315719159,-1.6583123951777,-0.118754217199071,-1.71269767715535,-0.957427107756338,-0.67700320038633,-0.161834718742538
-1.3709717413645,0.735638945838608,0.511766315719159,-0.511766315719159,0.99498743710662,1.30629638918978,0.856348838577675,0.957427107756338,1.35400640077266,-0.161834718742538
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.735358051154001,-1.78655172560805,-1.02353263143832,-0.511766315719159,0.99498743710662,1.30629638918978,-1.71269767715535,0.957427107756338,-0.67700320038633,-0.161834718742538
1.12103131330951,-0.52545638988472,0.511766315719159,-2.04706526287664,-1.6583123951777,-0.831279520393496,0.856348838577675,-0.957427107756338,-0.67700320038633,-0.161834718742538
1.31441067830747,0.735638945838608,0.511766315719159,1.02353263143832,-0.33166247903554,-0.831279520393496,-0.428174419288838,-0.957427107756338,-0.67700320038633,-0.161834718742538
0.0392292706538915,-1.78655172560805,-1.02353263143832,-0.511766315719159,-0.33166247903554,-0.831279520393496,0.856348838577675,0.957427107756338,1.35400640077266,-0.161834718742538
0.352312464815543,0.735638945838608,0.511766315719159,1.02353263143832,-0.33166247903554,1.30629638918978,0.856348838577675,0.957427107756338,1.35400640077266,1.78018190616791
-0.348139436866924,0.735638945838608,0.511766315719159,-0.511766315719159,0.99498743710662,1.30629638918978,-0.428174419288838,0.957427107756338,-0.67700320038633,-0.161834718742538
0.644630810890283,0.735638945838608,0.511766315719159,1.02353263143832,-0.33166247903554,-0.118754217199071,0.856348838577675,-0.957427107756338,-0.67700320038633,1.78018190616791
-0.0124230781088481,0.735638945838608,0.511766315719159,1.02353263143832,0.99498743710662,-0.831279520393496,-0.428174419288838,0.957427107756338,-0.67700320038633,-0.161834718742538
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
