"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num"
0.227804346758807,0.623231962511588,0.626783170528009,0.511766315719159,-0.33166247903554,1.02353263143832,-0.67700320038633,-0.161834718742538
-2.21586494261661,0.623231962511588,-1.88034951158403,-2.55883157859579,0.99498743710662,-0.511766315719159,1.35400640077266,-2.10385134365299
NA,NA,NA,NA,NA,NA,NA,NA
-0.251745901305188,-0.872524747516223,-0.626783170528009,0.511766315719159,-1.6583123951777,-0.511766315719159,-0.67700320038633,-0.161834718742538
-1.48937104214712,2.1189886725394,0.626783170528009,0.511766315719159,0.99498743710662,-0.511766315719159,1.35400640077266,-0.161834718742538
NA,NA,NA,NA,NA,NA,NA,NA
0.487234169001524,-0.872524747516223,0.626783170528009,-1.02353263143832,0.99498743710662,1.02353263143832,-0.67700320038633,-0.161834718742538
0.746045853550805,-0.872524747516223,-0.626783170528009,0.511766315719159,-1.6583123951777,1.02353263143832,-0.67700320038633,-0.161834718742538
0.837599345121984,0.623231962511588,0.626783170528009,0.511766315719159,-0.33166247903554,-0.511766315719159,-0.67700320038633,-0.161834718742538
0.0865869872371097,-0.872524747516223,-1.88034951158403,-1.02353263143832,-0.33166247903554,-0.511766315719159,1.35400640077266,-0.161834718742538
1.46279274550479,-0.872524747516223,0.626783170528009,0.511766315719159,-0.33166247903554,1.02353263143832,1.35400640077266,1.78018190616791
0.180706569269301,0.623231962511588,0.626783170528009,0.511766315719159,0.99498743710662,1.02353263143832,-0.67700320038633,-0.161834718742538
0.16209566561881,-0.872524747516223,0.626783170528009,0.511766315719159,-0.33166247903554,-2.04706526287664,-0.67700320038633,1.78018190616791
-0.233883795994217,0.623231962511588,0.626783170528009,0.511766315719159,0.99498743710662,-0.511766315719159,-0.67700320038633,-0.161834718742538
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
