"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q20_num"
-1.42384553998382,1.43019388386839,1.04197614450346,0.92880974411864,-1.46059348668044,-1.62233387843402,-0.156073618395212,-0.372193684159388
NA,NA,NA,NA,NA,NA,NA,NA
1.23441434795331,-0.667423812471915,-1.56296421675518,-1.61532129411937,-0.547722557505166,-1.62233387843402,-1.71680980234734,3.53583999951419
0.608264586333475,-0.667423812471915,-0.260494036125864,-0.767277614706702,1.27801930084539,0.873564396079855,1.40466256555691,-0.372193684159388
-0.0729896715338496,1.43019388386839,NA,0.0807660647059687,NA,NA,NA,-0.372193684159388
0.811463024866547,-0.667423812471915,-1.56296421675518,0.0807660647059687,0.365148371670111,-0.37438474117708,-0.156073618395212,1.5818231576774
-0.939739759420023,-0.667423812471915,-0.260494036125864,-0.767277614706702,-1.46059348668044,-0.37438474117708,-0.156073618395212,-0.372193684159388
-0.547245751626084,-0.667423812471915,1.04197614450346,-0.767277614706702,-0.547722557505166,-0.37438474117708,-1.71680980234734,-0.372193684159388
0.0953530429510832,-0.667423812471915,-0.260494036125864,0.92880974411864,-0.547722557505166,0.873564396079855,-0.156073618395212,-0.372193684159388
-0.26333638918735,1.43019388386839,-0.260494036125864,0.0807660647059687,-0.547722557505166,-0.37438474117708,-0.156073618395212,-0.372193684159388
0.33340209312045,-0.667423812471915,1.04197614450346,0.92880974411864,1.27801930084539,0.873564396079855,-0.156073618395212,-0.372193684159388
0.184547862159005,-0.667423812471915,-0.260494036125864,-1.61532129411937,-0.547722557505166,-0.37438474117708,-0.156073618395212,-0.372193684159388
-1.47763185561283,1.43019388386839,1.04197614450346,0.92880974411864,-1.46059348668044,0.873564396079855,1.40466256555691,-0.372193684159388
-0.171503504605177,1.43019388386839,-0.260494036125864,0.92880974411864,1.27801930084539,0.873564396079855,1.40466256555691,-0.372193684159388
0.858231581445062,1.43019388386839,2.34444632513277,0.0807660647059687,0.365148371670111,0.873564396079855,-1.71680980234734,-0.372193684159388
-1.82538303915993,-0.667423812471915,1.04197614450346,0.0807660647059687,0.365148371670111,0.873564396079855,1.40466256555691,-0.372193684159388
1.9582122104743,-0.667423812471915,-0.260494036125864,0.92880974411864,-0.547722557505166,-1.62233387843402,-0.156073618395212,-0.372193684159388
-1.66507861850909,1.43019388386839,-0.260494036125864,0.92880974411864,-0.547722557505166,0.873564396079855,-0.156073618395212,-0.372193684159388
-0.183050647533495,-0.667423812471915,-0.260494036125864,0.92880974411864,1.27801930084539,0.873564396079855,-0.156073618395212,-0.372193684159388
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.906093798555187,-0.667423812471915,-0.260494036125864,-1.61532129411937,1.27801930084539,-1.62233387843402,-0.156073618395212,-0.372193684159388
0.403168012747698,-0.667423812471915,-0.260494036125864,0.92880974411864,-0.547722557505166,-0.37438474117708,1.40466256555691,-0.372193684159388
1.04168472905248,-0.667423812471915,-1.56296421675518,-1.61532129411937,1.27801930084539,0.873564396079855,-0.156073618395212,1.5818231576774
0.134969487513054,-0.667423812471915,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
