"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q22a_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.241429996233177,-1.2152872405004,0.428174419288838,-1.2152872405004,-1.24887217024511,1.44115338424578,-0.161834718742538,-0.751067616198811,0.199637352376172,-1.29749824026921,-0.751067616198811
-1.48026633872737,0.75955452531275,0.428174419288838,0.101273936708367,1.07046186021009,-0.640512615220349,-0.161834718742538,0.375533808099406,0.199637352376172,0.12974982402692,-0.751067616198811
-1.52470253941299,-1.2152872405004,NA,-1.2152872405004,-1.24887217024511,-0.640512615220349,1.78018190616791,0.375533808099406,0.199637352376172,0.12974982402692,0.375533808099406
0.256021584619701,0.75955452531275,0.428174419288838,0.101273936708367,1.07046186021009,0.400320384512718,-0.161834718742538,0.375533808099406,0.199637352376172,1.55699788832305,1.50213523239762
1.57154056708749,0.75955452531275,0.428174419288838,1.41783511391713,-1.24887217024511,-1.68134561495342,-2.10385134365299,-1.87766904049703,-2.1960108761379,0.12974982402692,-1.87766904049703
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.626543289192538,0.75955452531275,0.428174419288838,1.41783511391713,1.07046186021009,1.44115338424578,1.78018190616791,1.50213523239762,0.199637352376172,-1.29749824026921,0.375533808099406
1.15761383554693,0.75955452531275,0.428174419288838,1.41783511391713,-0.0892051550175081,-0.640512615220349,-0.161834718742538,0.375533808099406,1.39746146663321,0.12974982402692,-0.751067616198811
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.872080076424279,-1.2152872405004,-2.14087209644419,0.101273936708367,1.07046186021009,1.44115338424578,NA,NA,NA,NA,NA
-0.696371277911208,-1.2152872405004,-2.14087209644419,-1.2152872405004,-0.0892051550175081,-0.640512615220349,-0.161834718742538,-0.751067616198811,0.199637352376172,-1.29749824026921,1.50213523239762
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.467330392616212,-1.2152872405004,0.428174419288838,-1.2152872405004,-0.0892051550175081,0.400320384512718,-0.161834718742538,-0.751067616198811,-0.998186761880863,0.12974982402692,-0.751067616198811
1.16277185437589,0.75955452531275,0.428174419288838,0.101273936708367,-1.24887217024511,-0.640512615220349,-0.161834718742538,-0.751067616198811,-0.998186761880863,0.12974982402692,0.375533808099406
0.393483809161749,0.75955452531275,0.428174419288838,0.101273936708367,-0.0892051550175081,0.400320384512718,-0.161834718742538,0.375533808099406,0.199637352376172,NA,0.375533808099406
0.432631474493577,0.75955452531275,0.428174419288838,0.101273936708367,1.07046186021009,-0.640512615220349,-0.161834718742538,1.50213523239762,1.39746146663321,1.55699788832305,0.375533808099406
