"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q19_num"
-0.124067355656605,-0.174714139453653,0.304431282773992,0.0756534415836005,1.27462482127615,-0.668938899920671,-0.835716038504016,-0.78311218102379,0.126945538505513,-1.35267278910455,0.0591916348400389,-0.361813613493317,-0.346410161513775
0.611019044378928,-0.174714139453653,1.29383295178946,0.0756534415836005,-0.619103484619845,-0.668938899920671,-1.97932745961478,-1.91427422028038,-2.07344379559004,-1.35267278910455,-2.9003901071619,-1.86937033638213,-0.346410161513775
1.56518016219465,-1.3103560459024,-0.684970386241481,-0.907841299003203,-1.56596763756784,0.354144123487414,-0.835716038504016,-0.78311218102379,-0.973249128542266,-0.0966194849360391,-1.42059923616093,-0.361813613493317,-0.346410161513775
-1.50200277138481,-1.3103560459024,-0.684970386241481,1.0591481821704,0.327760668328153,1.3772271468955,1.4515068037175,1.47921189748938,1.22714020555329,1.15943381923247,0.0591916348400389,1.1457431093955,-0.346410161513775
-1.10440135748817,0.960927766995092,-0.684970386241481,1.0591481821704,1.27462482127615,1.3772271468955,1.4515068037175,1.47921189748938,0.126945538505513,1.15943381923247,1.53898250584101,1.1457431093955,3.11769145362398
0.958933266325035,0.960927766995092,-0.684970386241481,1.0591481821704,0.327760668328153,-0.668938899920671,-0.835716038504016,-0.78311218102379,-0.973249128542266,-0.0966194849360391,0.0591916348400389,-0.361813613493317,-0.346410161513775
-1.42650155240042,-1.3103560459024,-0.684970386241481,1.0591481821704,1.27462482127615,1.3772271468955,1.4515068037175,1.47921189748938,1.22714020555329,1.15943381923247,0.0591916348400389,-0.361813613493317,3.11769145362398
0.409940652729114,-0.174714139453653,0.304431282773992,-0.907841299003203,-0.619103484619845,-1.69202192332876,-0.835716038504016,-0.78311218102379,-0.973249128542266,-0.0966194849360391,0.0591916348400389,1.1457431093955,-0.346410161513775
0.630737000062266,-0.174714139453653,2.28323462080494,-0.907841299003203,-1.56596763756784,-0.668938899920671,0.307895382606743,-0.78311218102379,0.126945538505513,-0.0966194849360391,0.0591916348400389,-0.361813613493317,-0.346410161513775
-0.683483570457175,0.960927766995092,-0.684970386241481,1.0591481821704,1.27462482127615,1.3772271468955,1.4515068037175,1.47921189748938,1.22714020555329,1.15943381923247,0.0591916348400389,-0.361813613493317,-0.346410161513775
