"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23f_num"
-0.992309644764292,0.768706114785807,-0.718243006142779,-1.11269728052837,-1.27404411454121,-1.46759877141069,0.91803380637738,1.3220813740704,1.23536477452052,-0.267261241912425,-1.52362350055011
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.116001093044446,0.768706114785807,-0.718243006142779,-1.11269728052837,-1.27404411454121,0.733799385705343,-1.58569475647002,-0.991561030552797,1.23536477452052,-0.267261241912425,0.609449400220044
0.489154281063861,-0.768706114785807,-0.718243006142779,0.185449546754729,0.637022057270606,0.733799385705343,-0.33383047504632,-0.991561030552797,-0.449223554371097,-0.267261241912425,0.609449400220044
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.27947915118347,NA,NA,-1.11269728052837,-0.318511028635303,-0.733799385705343,0.91803380637738,0.165260171758799,1.23536477452052,NA,-1.52362350055011
0.529114327185625,-0.768706114785807,-0.718243006142779,0.185449546754729,-0.318511028635303,0.733799385705343,-1.58569475647002,-0.991561030552797,-0.449223554371097,-0.267261241912425,0.609449400220044
1.48933142209702,0.768706114785807,-0.718243006142779,1.48359637403783,1.59255514317652,0.733799385705343,-0.33383047504632,-0.991561030552797,-0.449223554371097,-0.267261241912425,0.609449400220044
1.34953264370859,0.768706114785807,-0.718243006142779,0.185449546754729,0.637022057270606,0.733799385705343,0.91803380637738,NA,-0.449223554371097,-0.267261241912425,0.609449400220044
0.179881247300229,-0.768706114785807,1.292837411057,0.185449546754729,-0.318511028635303,0.733799385705343,0.91803380637738,1.3220813740704,1.23536477452052,-0.267261241912425,0.609449400220044
0.997937759914803,-0.768706114785807,-0.718243006142779,1.48359637403783,0.637022057270606,-1.46759877141069,-1.58569475647002,-0.991561030552797,-0.449223554371097,-0.267261241912425,0.609449400220044
-0.339871627477741,0.768706114785807,1.292837411057,1.48359637403783,0.637022057270606,0.733799385705343,-0.33383047504632,0.165260171758799,-0.449223554371097,-0.267261241912425,0.609449400220044
0.154148472938167,-0.768706114785807,-0.718243006142779,-1.11269728052837,1.59255514317652,0.733799385705343,0.91803380637738,0.165260171758799,-0.449223554371097,-0.267261241912425,-1.52362350055011
1.12476299207684,-2.30611834435742,1.292837411057,0.185449546754729,0.637022057270606,0.733799385705343,-0.33383047504632,1.3220813740704,-2.13381188326271,-0.267261241912425,0.609449400220044
-1.2701234460387,0.768706114785807,1.292837411057,0.185449546754729,-1.27404411454121,-1.46759877141069,0.91803380637738,1.3220813740704,1.23536477452052,3.47439614486152,0.609449400220044
-1.35589276248487,0.768706114785807,1.292837411057,NA,-1.27404411454121,-1.46759877141069,0.91803380637738,0.165260171758799,-0.449223554371097,-0.267261241912425,NA
-0.960185421291604,0.768706114785807,-0.718243006142779,-1.11269728052837,-0.318511028635303,0,-0.33383047504632,-0.991561030552797,-0.449223554371097,-0.267261241912425,-1.52362350055011
