"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23i_num"
1.28671478976409,-0.378932373372537,0.408248290463863,-1.03279555898864,0.378932373372537,-0.145643816250884
-0.02348886134241,-0.378932373372537,-0.816496580927726,0.903696114115064,0.378932373372537,-0.145643816250884
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.5634692203499,-0.378932373372537,0.408248290463863,-0.0645497224367905,0.378932373372537,-0.145643816250884
NA,NA,NA,NA,NA,NA
-1.23655503941668,-1.79992877351955,-0.816496580927726,0.903696114115064,0.378932373372537,-0.145643816250884
-0.185680157519294,1.04206402677448,0.408248290463863,0.903696114115064,-1.04206402677448,-0.145643816250884
0.0998248941564573,-0.378932373372537,-0.816496580927726,-0.0645497224367905,0.378932373372537,-0.145643816250884
0.831861085543096,-0.378932373372537,0.408248290463863,-1.03279555898864,0.378932373372537,-0.145643816250884
-0.162587398299746,-0.378932373372537,-0.816496580927726,-1.03279555898864,0.378932373372537,-0.145643816250884
-0.933257608590893,-0.378932373372537,1.63299316185545,-1.03279555898864,-1.04206402677448,-0.145643816250884
-0.206931262864035,1.04206402677448,0.408248290463863,-0.0645497224367905,0.378932373372537,-2.33030106001414
1.59561652814306,2.46306042692149,-2.04124145231931,0.903696114115064,0.378932373372537,2.03901342751237
-0.49040707556128,-0.378932373372537,0.408248290463863,-1.03279555898864,-1.04206402677448,-0.145643816250884
0.886082380515015,-0.378932373372537,-0.816496580927726,0.903696114115064,0.378932373372537,-0.145643816250884
1.29949449354812,1.04206402677448,0.408248290463863,1.87194195066692,1.79992877351955,2.03901342751237
-1.1972175477256,-0.378932373372537,1.63299316185545,-1.03279555898864,-2.46306042692149,-0.145643816250884
