"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23i_num"
0.466112184886439,0.881630720467888,0.953716136009613,1.44768833894508,1.25830573921179,1.00293686388585
-1.47008104882607,0.881630720467888,0.953716136009613,1.44768833894508,1.25830573921179,1.00293686388585
-0.979167843961565,-0.587753813645258,-0.317905378669871,-0.255474412755014,0,-0.668624575923897
0.557358933123187,-0.587753813645258,-1.58952689334935,-0.255474412755014,0,-2.34018601573364
1.31021675041275,-0.587753813645258,-1.58952689334935,-0.255474412755014,-1.25830573921179,-0.668624575923897
NA,NA,NA,NA,NA,NA
-2.07142605466697,0.881630720467888,0.953716136009613,-0.255474412755014,1.25830573921179,1.00293686388585
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.802777233148613,-0.587753813645258,0.953716136009613,-0.255474412755014,0,-0.668624575923897
-1.86687519479903,0.881630720467888,0.953716136009613,1.44768833894508,1.25830573921179,1.00293686388585
0.280969712301776,0.881630720467888,0.953716136009613,-0.255474412755014,-1.25830573921179,-0.668624575923897
0.534572921547602,0.881630720467888,-0.317905378669871,-0.255474412755014,0,-0.668624575923897
-0.0302847884343593,-2.05713834775841,-0.317905378669871,-1.9586371644551,0,1.00293686388585
-0.222143393511082,0.881630720467888,0.953716136009613,1.44768833894508,1.25830573921179,1.00293686388585
-1.04458347270578,0.881630720467888,-0.317905378669871,-0.255474412755014,0,1.00293686388585
NA,NA,NA,NA,NA,NA
0.837490930807509,-0.587753813645258,0.953716136009613,-1.9586371644551,-2.51661147842358,-0.668624575923897
-0.250344735175259,-0.587753813645258,-0.317905378669871,-0.255474412755014,0,-0.668624575923897
-0.167088883890423,0.881630720467888,-0.317905378669871,-0.255474412755014,0,-0.668624575923897
0.937217645507506,-0.587753813645258,-1.58952689334935,-0.255474412755014,0,1.00293686388585
0.6753480401132,-0.587753813645258,0.953716136009613,-0.255474412755014,0,-0.668624575923897
1.11223044078104,0.881630720467888,-0.317905378669871,-0.255474412755014,0,-0.668624575923897
0.587700623340911,-2.05713834775841,-1.58952689334935,1.44768833894508,-1.25830573921179,1.00293686388585
NA,NA,NA,NA,NA,NA
