"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num"
-0.278813718584778,-1.54110350074224,0.881630720467888,0.872296093040459,0.468292905790847,-1.05745229180288,-1.38291166133615,1.54110350074224,1.37840487520902,1.97885160093843,0.953716136009613,1.44768833894508,1.25830573921179,1.04586074656009
-1.31582252939174,1.54110350074224,0.881630720467888,0.872296093040459,0.468292905790847,-1.05745229180288,0.806698469112756,1.54110350074224,1.37840487520902,1.97885160093843,0.953716136009613,1.44768833894508,1.25830573921179,1.04586074656009
0.500299719712693,0,-0.587753813645258,-0.469697896252555,-1.31122013621437,1.45399690122897,-1.38291166133615,0,0,0.456658061755022,-0.317905378669871,-0.255474412755014,0,-0.184563661157662
0.0128346174217216,-1.54110350074224,-0.587753813645258,-0.469697896252555,0.468292905790847,1.45399690122897,0.806698469112756,-1.54110350074224,0,0.456658061755022,-1.58952689334935,-0.255474412755014,0,1.04586074656009
2.01983281819119,0,-0.587753813645258,0.872296093040459,-1.31122013621437,1.45399690122897,0.806698469112756,0,0,-1.06553547742839,-1.58952689334935,-0.255474412755014,-1.25830573921179,1.04586074656009
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.21721356003661,0,0.881630720467888,0.872296093040459,0.468292905790847,NA,NA,1.54110350074224,-1.37840487520902,-1.06553547742839,0.953716136009613,-0.255474412755014,1.25830573921179,-1.41498806887541
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.479330178907718,0,-0.587753813645258,0.872296093040459,0.468292905790847,-1.05745229180288,0.0768284256297862,0,1.37840487520902,0.456658061755022,0.953716136009613,-0.255474412755014,0,-1.41498806887541
-0.553933442097226,1.54110350074224,0.881630720467888,-0.469697896252555,0.468292905790847,-0.220302560792267,0.806698469112756,0,1.37840487520902,0.456658061755022,0.953716136009613,1.44768833894508,1.25830573921179,-0.184563661157662
-1.51321649802839,1.54110350074224,0.881630720467888,0.872296093040459,0.468292905790847,-1.05745229180288,0.806698469112756,-1.54110350074224,0,0.456658061755022,0.953716136009613,-0.255474412755014,-1.25830573921179,-0.184563661157662
-1.17921549563264,0,0.881630720467888,0.872296093040459,0.468292905790847,-0.220302560792267,0.806698469112756,0,0,-1.06553547742839,-0.317905378669871,-0.255474412755014,0,-2.64541247659316
1.79551852025778,0,-2.05713834775841,-1.81169188554557,-3.09073317821959,-1.05745229180288,-1.38291166133615,-1.54110350074224,-1.37840487520902,-1.06553547742839,-0.317905378669871,-1.9586371644551,0,-0.184563661157662
-0.096355935075944,0,0.881630720467888,0.872296093040459,0.468292905790847,0.616847170218349,0.806698469112756,0,0,0.456658061755022,0.953716136009613,1.44768833894508,1.25830573921179,1.04586074656009
0.636436935326232,0,0.881630720467888,-1.81169188554557,-1.31122013621437,0.616847170218349,0.806698469112756,-1.54110350074224,-1.37840487520902,-1.06553547742839,-0.317905378669871,-0.255474412755014,0,1.04586074656009
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.817773498215024,0,-0.587753813645258,-0.469697896252555,0.468292905790847,-0.220302560792267,-1.38291166133615,0,-1.37840487520902,-1.06553547742839,0.953716136009613,-1.9586371644551,-2.51661147842358,-0.184563661157662
-0.236214377212042,-1.54110350074224,-0.587753813645258,-0.469697896252555,NA,-0.220302560792267,0.806698469112756,0,0,0.456658061755022,-0.317905378669871,-0.255474412755014,0,-0.184563661157662
-0.898674005753708,1.54110350074224,0.881630720467888,0.872296093040459,0.468292905790847,0.616847170218349,-1.38291166133615,0,0,0.456658061755022,-0.317905378669871,-0.255474412755014,0,-0.184563661157662
0.661229854067311,0,-0.587753813645258,-1.81169188554557,0.468292905790847,-1.05745229180288,-1.38291166133615,0,1.37840487520902,-1.06553547742839,-1.58952689334935,-0.255474412755014,0,-0.184563661157662
1.16699616715042,0,-0.587753813645258,-0.469697896252555,0.468292905790847,1.45399690122897,0.0768284256297862,0,0,0.456658061755022,0.953716136009613,-0.255474412755014,0,1.04586074656009
0.379057105597363,0,0.881630720467888,0.872296093040459,0.468292905790847,-1.05745229180288,0.806698469112756,0,0,0.456658061755022,-0.317905378669871,-0.255474412755014,0,-0.184563661157662
-0.221189495218935,-1.54110350074224,-2.05713834775841,-0.469697896252555,0.468292905790847,0.616847170218349,0.0768284256297862,1.54110350074224,-1.37840487520902,-1.06553547742839,-1.58952689334935,1.44768833894508,-1.25830573921179,-0.184563661157662
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
