"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22h_num"
-0.0185493131630794,0.989685940523338,0.388223779989431,-1.0501218211973,1.05537693086061,1.00419289050687
1.12883093492994,-0.432987598978961,-2.45875060659973,0.798092584109947,-1.02522330426459,-1.33892385400916
NA,NA,NA,NA,NA,NA
-0.359585063023341,0.989685940523338,0.388223779989431,-0.126014618543676,0.361843519152209,-1.33892385400916
NA,NA,NA,NA,NA,NA
0.168794828213725,-0.432987598978961,0.388223779989431,0.798092584109947,1.05537693086061,-0.167365481751145
-0.366444731010791,-1.85566113848126,0.388223779989431,0.798092584109947,1.05537693086061,-0.167365481751145
-0.472839570897217,-0.432987598978961,0.388223779989431,-1.0501218211973,-1.02522330426459,-1.33892385400916
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.21134489758621,0.989685940523338,0.388223779989431,-1.0501218211973,1.05537693086061,1.00419289050687
-1.4414522944517,0.989685940523338,0.388223779989431,-1.0501218211973,1.05537693086061,-1.33892385400916
-0.449859293355033,NA,NA,NA,-0.331689892556191,NA
-0.665245212540647,0.989685940523338,NA,NA,NA,NA
1.26820010157948,-0.432987598978961,0.388223779989431,1.72219978676357,-1.02522330426459,1.00419289050687
-1.16369277109235,0.989685940523338,0.388223779989431,-1.0501218211973,-1.02522330426459,-0.167365481751145
-0.561449652936862,-0.432987598978961,0.388223779989431,-0.126014618543676,-0.331689892556191,1.00419289050687
1.23724225856487,-0.432987598978961,0.388223779989431,0.798092584109947,-1.02522330426459,1.00419289050687
0.850340386452064,0.989685940523338,0.388223779989431,0.798092584109947,1.05537693086061,1.00419289050687
NA,NA,NA,NA,NA,NA
0.276194869104526,-0.432987598978961,0.388223779989431,-0.126014618543676,1.05537693086061,1.00419289050687
1.4688838387868,-0.432987598978961,-2.45875060659973,0.798092584109947,-1.02522330426459,-0.167365481751145
-0.95530968036211,0.989685940523338,0.388223779989431,-1.0501218211973,-1.02522330426459,-1.33892385400916
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.69076490859438,-0.432987598978961,0.388223779989431,0.798092584109947,-1.02522330426459,1.00419289050687
-0.0611704033776245,0.989685940523338,0.388223779989431,1.72219978676357,-1.02522330426459,-0.167365481751145
NA,NA,NA,NA,NA,NA
-0.440252116500557,0.989685940523338,0.388223779989431,0.798092584109947,1.05537693086061,NA
1.68946527766782,-1.85566113848126,-2.45875060659973,-1.0501218211973,-1.02522330426459,-0.167365481751145
-0.0532558115559267,-0.432987598978961,0.388223779989431,-1.0501218211973,1.05537693086061,1.00419289050687
NA,NA,NA,NA,NA,NA
-1.55826659204015,-1.85566113848126,0.388223779989431,-1.0501218211973,1.05537693086061,-1.33892385400916
