"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
0.399102568219145,0.76691532253137,-0.227980376293776,0.346246263298692,0.180225422755833,-0.751285543203588,-0.754593774627039,-0.367359179185322,-0.479325328637541
0.808179823555492,-1.30826731490645,-1.70985282220332,-2.22586883549159,-1.32165310020944,-1.73981915268199,-0.754593774627039,-1.56127651153762,-0.479325328637541
1.31588184793609,0.76691532253137,-0.227980376293776,-0.939811286096449,-1.32165310020944,-0.751285543203588,-0.754593774627039,-1.56127651153762,-0.479325328637541
0.744930197228986,0.76691532253137,-0.227980376293776,-0.939811286096449,0.180225422755833,-1.73981915268199,-0.754593774627039,-0.367359179185322,-0.479325328637541
-1.37182651651368,NA,1.25389206961577,1.63230381269383,1.68210394572111,1.22578167575322,0.960392076798049,0.826558153166976,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0210110891923005,NA,-0.227980376293776,0.346246263298692,-1.32165310020944,-0.751285543203588,-0.754593774627039,-2.75519384388992,NA
1.72769917685417,-0.270675996187542,-0.227980376293776,0.346246263298692,-1.32165310020944,-0.751285543203588,0.960392076798049,0.826558153166976,-0.479325328637541
0.785940816990028,0.76691532253137,1.25389206961577,0.346246263298692,0.180225422755833,0.237248066274817,-0.754593774627039,-0.367359179185322,-0.479325328637541
-0.0205417070993238,0.76691532253137,-0.227980376293776,-0.939811286096449,NA,1.22578167575322,0.960392076798049,0.826558153166976,-0.479325328637541
1.63754947967376,0.76691532253137,-0.227980376293776,0.346246263298692,0.180225422755833,0.237248066274817,-0.754593774627039,-0.367359179185322,-0.479325328637541
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.105066998698852,0.76691532253137,-0.227980376293776,0.346246263298692,0.180225422755833,0.237248066274817,-0.754593774627039,-0.367359179185322,-0.479325328637541
-0.946033836303146,-2.34585863362537,-0.227980376293776,-0.939811286096449,0.180225422755833,-1.73981915268199,-0.754593774627039,-0.367359179185322,-0.479325328637541
-0.0415171637652121,-1.30826731490645,-0.227980376293776,0.346246263298692,0.180225422755833,0.237248066274817,0.960392076798049,0.826558153166976,2.67052683098059
0.694805778905313,0.76691532253137,-0.227980376293776,0.346246263298692,-1.32165310020944,0.237248066274817,0.960392076798049,0.826558153166976,-0.479325328637541
0.830934844546275,0.76691532253137,-0.227980376293776,0.346246263298692,0.180225422755833,0.237248066274817,-0.754593774627039,-0.367359179185322,-0.479325328637541
-0.697758516114689,-0.270675996187542,1.25389206961577,1.63230381269383,0.180225422755833,1.22578167575322,0.960392076798049,0.826558153166976,1.09560075117152
0.289177258444518,0.76691532253137,-0.227980376293776,0.346246263298692,-1.32165310020944,0.237248066274817,-0.754593774627039,-0.367359179185322,-0.479325328637541
-0.422848904340377,-1.30826731490645,1.25389206961577,0.346246263298692,0.180225422755833,1.22578167575322,-2.46957962605213,-1.56127651153762,-0.479325328637541
-0.854667193748503,-0.270675996187542,-0.227980376293776,0.346246263298692,0.180225422755833,0.237248066274817,-0.754593774627039,0.826558153166976,1.09560075117152
-0.64254252559005,0.76691532253137,-0.227980376293776,-0.939811286096449,0.180225422755833,0.237248066274817,0.960392076798049,0.826558153166976,-0.479325328637541
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.821121644419513,NA,-0.227980376293776,-0.939811286096449,0.180225422755833,1.22578167575322,0.960392076798049,0.826558153166976,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.353272129751331,0.76691532253137,1.25389206961577,0.346246263298692,1.68210394572111,NA,NA,-0.367359179185322,-0.479325328637541
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.353020591943248,-1.30826731490645,-3.19172526811287,-2.22586883549159,1.68210394572111,-1.73981915268199,0.960392076798049,0.826558153166976,-0.479325328637541
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.81582037720324,-1.30826731490645,1.25389206961577,1.63230381269383,-1.32165310020944,1.22578167575322,0.960392076798049,0.826558153166976,-0.479325328637541
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.59218222233881,0.76691532253137,-0.227980376293776,0.346246263298692,0.180225422755833,0.237248066274817,0.960392076798049,0.826558153166976,1.09560075117152
-1.73338884545474,-0.270675996187542,1.25389206961577,0.346246263298692,1.68210394572111,0.237248066274817,0.960392076798049,0.826558153166976,2.67052683098059
