"PROFICIENCIA_LP_SAEB","TX_RESP_Q22e_num","TX_RESP_Q23b_num"
0.290098542477414,-0.379773490290631,0.0511890696888992
2.74402501788392,-1.26015749050982,-1.22853767253358
-0.886313318867031,-0.379773490290631,0.0511890696888992
0.597733095330354,-0.379773490290631,0.0511890696888992
1.28412036845122,NA,NA
NA,NA,NA
-0.118434499258704,NA,NA
NA,NA,NA
-0.400397495771261,-1.26015749050982,-1.22853767253358
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.04108149669595,0.50061050992856,0.0511890696888992
-1.02529740828837,-0.379773490290631,1.33091581191138
-0.931816178572021,-0.379773490290631,0.0511890696888992
0.785147398156586,-0.379773490290631,0.0511890696888992
0.897075492208836,-0.379773490290631,-1.22853767253358
2.08745085019629,-0.379773490290631,0.0511890696888992
1.27007566076789,-0.379773490290631,-1.22853767253358
NA,NA,NA
NA,NA,NA
-0.189977003868857,0.50061050992856,0.0511890696888992
-1.59040481274138,NA,NA
-0.976353753771698,1.38099451014775,1.33091581191138
0.972222473718667,-0.379773490290631,0.0511890696888992
1.48274633562298,-1.26015749050982,-2.50826441475606
-1.03157778421188,-1.26015749050982,0.0511890696888992
-1.62810796538562,1.38099451014775,1.33091581191138
-0.324983297606509,-1.26015749050982,0.0511890696888992
-0.0461401981824881,1.38099451014775,0.0511890696888992
NA,NA,NA
-0.295310362048485,-1.26015749050982,1.33091581191138
1.00970690810443,NA,-1.22853767253358
0.59593216443532,-1.26015749050982,0.0511890696888992
1.17210847202276,-1.26015749050982,NA
NA,NA,NA
NA,NA,NA
-0.00920324888090758,0.50061050992856,0.0511890696888992
0.95198254759029,-1.26015749050982,0.0511890696888992
1.15389998681487,1.38099451014775,1.33091581191138
NA,NA,NA
-1.02507082092733,1.38099451014775,0.0511890696888992
-1.31867901941167,0.50061050992856,0.0511890696888992
0.180004139511521,1.38099451014775,1.33091581191138
NA,NA,NA
NA,NA,NA
0.519962635857554,1.38099451014775,1.33091581191138
-0.207914373531132,-0.379773490290631,0.0511890696888992
NA,NA,NA
-0.442016893928398,NA,NA
-0.722615088508067,0.50061050992856,0.0511890696888992
NA,NA,NA
NA,NA,NA
0.180182276023561,1.38099451014775,NA
-1.64798510448961,0.50061050992856,1.33091581191138
0.368724285435749,1.38099451014775,1.33091581191138
0.450311449840121,-0.379773490290631,0.0511890696888992
-1.03518882265931,NA,NA
0.261295273507792,1.38099451014775,-1.22853767253358
NA,NA,NA
-1.52715710298902,-1.26015749050982,-1.22853767253358
-0.573942612316591,-0.379773490290631,0.0511890696888992
0.420626722515119,-0.379773490290631,-1.22853767253358
0.951407556307737,-1.26015749050982,0.0511890696888992
-0.556340547254049,NA,NA
-0.767278402932643,0.50061050992856,1.33091581191138
0.73699093918064,-1.26015749050982,-1.22853767253358
0.0209032243033732,-1.26015749050982,-1.22853767253358
NA,NA,NA
NA,NA,NA
1.55328423398874,0.50061050992856,0.0511890696888992
0.912386745024805,-0.379773490290631,0.0511890696888992
-1.62077586369725,1.38099451014775,1.33091581191138
0.482788614982764,NA,NA
0.0305876884090961,-0.379773490290631,-2.50826441475606
NA,NA,NA
-1.10789307782783,1.38099451014775,1.33091581191138
-0.68712151329636,0.50061050992856,0.0511890696888992
-0.628403030750004,1.38099451014775,0.0511890696888992
