"PROFICIENCIA_MT_SAEB","TX_RESP_Q23a_num"
-0.328018607188393,0.997430661514023
1.53304705554085,-1.71353472619076
0.0568064924119743,-0.358052032338367
-0.781804131396313,0.997430661514023
0.00917636085068608,NA
NA,NA
-0.675336060374182,NA
NA,NA
-0.797834167697196,0.997430661514023
NA,NA
NA,NA
NA,NA
NA,NA
-1.23782705998352,-0.358052032338367
-0.909776217717901,0.997430661514023
-1.26628506245693,-0.358052032338367
0.752275200953413,-0.358052032338367
0.318833305962722,-0.358052032338367
0.891628817427749,-0.358052032338367
-0.297726215077651,-0.358052032338367
NA,NA
NA,NA
-1.16567730167283,0.997430661514023
-0.521130869547525,NA
-0.535558593427513,-0.358052032338367
0.396726639721306,-0.358052032338367
1.35875950262686,-3.06901742004315
-1.36135213509613,-0.358052032338367
-0.196555640936852,0.997430661514023
0.528616241172868,-0.358052032338367
-0.974184035237081,0.997430661514023
NA,NA
-0.473714764199989,0.997430661514023
3.16386111459679,-1.71353472619076
-0.568779052111507,-0.358052032338367
1.15086515978941,NA
NA,NA
NA,NA
0.231245514621294,-0.358052032338367
1.46655611252904,-0.358052032338367
-0.208329071784437,0.997430661514023
NA,NA
1.59918642668203,-0.358052032338367
-0.969425756118022,0.997430661514023
0.62748966360728,0.997430661514023
NA,NA
NA,NA
0.591815014466197,0.997430661514023
-0.68710394663003,0.997430661514023
NA,NA
-1.31761592307039,-3.06901742004315
0.638469596245563,-0.358052032338367
NA,NA
NA,NA
0.686233121235845,-0.358052032338367
-0.373510018157843,-0.358052032338367
0.130823982501348,0.997430661514023
-0.167048417715989,-0.358052032338367
-0.269391909213615,0.997430661514023
-0.327782377744055,0.997430661514023
NA,NA
0.41903526727718,-1.71353472619076
-1.55832494998583,-0.358052032338367
0.499348056987672,-0.358052032338367
-0.809920283682345,-0.358052032338367
0.849664438120921,NA
-0.975145686244202,0.997430661514023
1.31075000164533,-0.358052032338367
-1.35999440630264,-0.358052032338367
NA,NA
NA,NA
1.19893858518957,-0.358052032338367
2.33236845366873,-0.358052032338367
0.462510237036671,0.997430661514023
-0.86505610172717,NA
-0.329015017564338,-0.358052032338367
NA,NA
-1.41258572914963,0.997430661514023
-0.302877787255392,0.997430661514023
0.819656933598141,0.997430661514023
