"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA
-0.418355941811083,0.387298334620742,0.442800448441506,-0.68994398687889,1.44373264754842,0.584515475978474
0.875977273539585,-1.54919333848297,0.442800448441506,-0.68994398687889,0.393745267513206,-0.681934721974886
-0.118124869101301,-0.580947501931113,-0.79071508650269,-0.68994398687889,0.393745267513206,-0.681934721974886
-0.0445122564420108,0.387298334620742,0.442800448441506,0.991794481138405,-1.70622949255722,0.584515475978474
0.713298533035193,-1.54919333848297,-0.79071508650269,-0.68994398687889,-0.656242112522009,-0.681934721974886
1.8175699933019,-0.580947501931113,0.442800448441506,-0.68994398687889,-0.656242112522009,-0.681934721974886
0.455520430010493,-0.580947501931113,-0.79071508650269,-0.68994398687889,-0.656242112522009,-0.681934721974886
1.33918640579847,-0.580947501931113,-0.79071508650269,-0.68994398687889,1.44373264754842,-0.681934721974886
0.22042640827774,-1.54919333848297,-0.79071508650269,-0.68994398687889,0.393745267513206,-0.681934721974886
NA,NA,NA,NA,NA,NA
-1.1021533198934,1.3555441711726,-0.79071508650269,0.991794481138405,-1.70622949255722,-0.681934721974886
NA,NA,NA,NA,NA,NA
1.181352740387,-1.54919333848297,0.442800448441506,0.991794481138405,-0.656242112522009,-0.681934721974886
-0.63442583662805,-0.580947501931113,NA,-0.68994398687889,0.393745267513206,-0.681934721974886
0.423573407772235,-0.580947501931113,-0.79071508650269,-2.37168245489619,-1.70622949255722,-0.681934721974886
0.0618682589097368,-0.580947501931113,-0.79071508650269,-2.37168245489619,1.44373264754842,-0.681934721974886
-2.04026267099212,1.3555441711726,1.6763159833857,0.991794481138405,1.44373264754842,0.584515475978474
-0.196949872816332,-0.580947501931113,-0.79071508650269,-0.68994398687889,-0.656242112522009,-0.681934721974886
1.27835767417729,-1.54919333848297,0.442800448441506,-0.68994398687889,-1.70622949255722,-0.681934721974886
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.59264966004913,0.387298334620742,-0.79071508650269,-0.68994398687889,-0.656242112522009,1.85096567393183
-0.457066797246852,0.387298334620742,-2.02423062144689,0.991794481138405,0.393745267513206,0.584515475978474
NA,NA,NA,NA,NA,NA
-0.652576354168579,1.3555441711726,-0.79071508650269,0.991794481138405,0.393745267513206,-0.681934721974886
NA,NA,NA,NA,NA,NA
-0.504663166531761,-0.580947501931113,0.442800448441506,0.991794481138405,-0.656242112522009,-0.681934721974886
1.20035454545426,-1.54919333848297,-0.79071508650269,0.991794481138405,-1.70622949255722,-0.681934721974886
NA,NA,NA,NA,NA,NA
0.153330025737137,0.387298334620742,-0.79071508650269,0.991794481138405,0.393745267513206,-0.681934721974886
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.708440271107662,-0.580947501931113,-2.02423062144689,-0.68994398687889,-0.656242112522009,0.584515475978474
-0.632038319704496,-1.54919333848297,-0.79071508650269,-0.68994398687889,0.393745267513206,1.85096567393183
-0.723181466086817,1.3555441711726,0.442800448441506,0.991794481138405,0.393745267513206,1.85096567393183
0.224528729386295,0.387298334620742,0.442800448441506,0.991794481138405,0.393745267513206,-0.681934721974886
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.55264553665974,0.387298334620742,0.442800448441506,NA,1.44373264754842,1.85096567393183
-0.8947487408885,1.3555441711726,0.442800448441506,0.991794481138405,0.393745267513206,0.584515475978474
-1.48443201190311,1.3555441711726,1.6763159833857,0.991794481138405,1.44373264754842,0.584515475978474
-1.41557010374943,1.3555441711726,1.6763159833857,0.991794481138405,1.44373264754842,1.85096567393183
-0.121773644135836,0.387298334620742,1.6763159833857,0.991794481138405,0.393745267513206,1.85096567393183
NA,NA,NA,NA,NA,NA
1.01048051858976,1.3555441711726,0.442800448441506,0.991794481138405,-0.656242112522009,-0.681934721974886
1.49398719133747,-0.580947501931113,-0.79071508650269,-0.68994398687889,-0.656242112522009,-0.681934721974886
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.214448949676923,0.387298334620742,1.6763159833857,0.991794481138405,-0.656242112522009,-0.681934721974886
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.41793022576078,0.387298334620742,-0.79071508650269,-0.68994398687889,-0.656242112522009,-0.681934721974886
0.818103258486303,0.387298334620742,0.442800448441506,-0.68994398687889,-0.656242112522009,NA
-2.32025909852058,1.3555441711726,0.442800448441506,0.991794481138405,0.393745267513206,-0.681934721974886
-0.412552003352135,0.387298334620742,0.442800448441506,-0.68994398687889,1.44373264754842,-0.681934721974886
-0.0461945908094004,0.387298334620742,1.6763159833857,-0.68994398687889,0.393745267513206,1.85096567393183
