"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
2.44307987109986,0.429709734503481,-0.750568335670192,-0.147937560766432,0.291863410482706,-0.391294288215661
0.339344303643201,-1.57560235984609,1.63358990704689,1.18350048613146,0.291863410482706,-0.391294288215661
-0.557039638304598,0.429709734503481,-0.750568335670192,-0.147937560766432,0.291863410482706,-0.391294288215661
-0.223807777600045,0.429709734503481,0.441510785688348,1.18350048613146,0.291863410482706,-0.391294288215661
1.39439494498704,-1.57560235984609,-0.750568335670192,-0.147937560766432,-1.34257168822045,-0.391294288215661
-0.72562028761314,0.429709734503481,-0.750568335670192,-0.147937560766432,0.291863410482706,NA
NA,NA,NA,NA,NA,NA
0.475420421819288,0.429709734503481,0.441510785688348,-0.147937560766432,0.291863410482706,-0.391294288215661
0.152383467773934,-3.58091445419567,-0.750568335670192,NA,-2.9770067869236,-0.391294288215661
-1.48995781693972,0.429709734503481,1.63358990704689,1.18350048613146,0.291863410482706,-0.391294288215661
1.21219816566026,-1.57560235984609,-0.750568335670192,-1.47937560766432,0.291863410482706,-0.391294288215661
-0.443685809741283,0.429709734503481,0.441510785688348,1.18350048613146,0.291863410482706,-0.391294288215661
-1.26562812575318,0.429709734503481,-0.750568335670192,-0.147937560766432,1.92629850918586,-0.391294288215661
-0.97499427150933,0.429709734503481,NA,-0.147937560766432,0.291863410482706,-0.391294288215661
-1.01392162324666,0.429709734503481,0.441510785688348,-0.147937560766432,0.291863410482706,1.64343601050578
0.320786940201922,0.429709734503481,1.63358990704689,1.18350048613146,0.291863410482706,-0.391294288215661
-0.880464756554709,0.429709734503481,-0.750568335670192,-0.147937560766432,0.291863410482706,1.64343601050578
-0.758908150444751,0.429709734503481,1.63358990704689,-1.47937560766432,1.92629850918586,3.67816630922721
0.394519858615609,0.429709734503481,-0.750568335670192,-1.47937560766432,0.291863410482706,-0.391294288215661
-1.5380344693821,0.429709734503481,0.441510785688348,1.18350048613146,0.291863410482706,-0.391294288215661
0.503688935985088,0.429709734503481,-0.750568335670192,-0.147937560766432,-1.34257168822045,-0.391294288215661
0.698129856457474,0.429709734503481,-0.750568335670192,-1.47937560766432,0.291863410482706,-0.391294288215661
-0.474922110709268,0.429709734503481,1.63358990704689,1.18350048613146,0.291863410482706,1.64343601050578
-0.730897255779502,0.429709734503481,-0.750568335670192,-0.147937560766432,0.291863410482706,-0.391294288215661
0.554278753826206,0.429709734503481,-0.750568335670192,1.18350048613146,-1.34257168822045,-0.391294288215661
0.915543661595569,0.429709734503481,-0.750568335670192,-0.147937560766432,0.291863410482706,-0.391294288215661
0.388644902608897,0.429709734503481,-0.750568335670192,-1.47937560766432,-1.34257168822045,-0.391294288215661
1.819632660892,-1.57560235984609,-0.750568335670192,-1.47937560766432,-1.34257168822045,-0.391294288215661
-0.534164651588056,0.429709734503481,1.63358990704689,1.18350048613146,0.291863410482706,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
