"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q23g_num"
-0.133911413111428,-1.02858016104415,0.686396171636029,0.86145381854814,0.298196861185772
-0.133591056454512,-1.02858016104415,0.686396171636029,0.86145381854814,0.298196861185772
-0.134004722608859,-0.154287024156622,0.686396171636029,0.86145381854814,0.298196861185772
-0.132925734958116,NA,0.686396171636029,-0.294154962431072,0.298196861185772
-0.13544301388109,-1.02858016104415,-1.58729114690832,0.86145381854814,-0.963405243830955
-0.131871832967036,-1.02858016104415,0.686396171636029,0.86145381854814,-0.963405243830955
-0.134811073016049,-1.02858016104415,0.686396171636029,-0.294154962431072,-0.963405243830955
-0.134324538704848,1.59429924961843,0.686396171636029,-0.294154962431072,1.5597989662025
-0.13489380769895,-1.02858016104415,0.686396171636029,0.86145381854814,0.298196861185772
-0.130940474375699,1.59429924961843,0.686396171636029,-0.294154962431072,-0.963405243830955
-0.13436396743078,-0.154287024156622,-0.0714996012120865,0.86145381854814,0.298196861185772
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.133044870009744,1.59429924961843,0.686396171636029,-0.294154962431072,-0.963405243830955
-0.13377169046428,-1.02858016104415,0.686396171636029,0.86145381854814,0.298196861185772
NA,NA,NA,NA,NA
-0.133153020137831,-0.154287024156622,-1.58729114690832,0.86145381854814,0.298196861185772
-0.133281471072455,-1.02858016104415,0.686396171636029,0.86145381854814,0.298196861185772
-0.133662216884193,-1.02858016104415,0.686396171636029,0.86145381854814,0.298196861185772
7.34967948734454,0.720006112730905,-0.0714996012120865,0.86145381854814,0.298196861185772
-0.13282279841716,-1.02858016104415,0.686396171636029,0.86145381854814,1.5597989662025
-0.132985712567287,1.59429924961843,-0.0714996012120865,-1.44976374341028,0.298196861185772
-0.134735543588808,-0.154287024156622,-1.58729114690832,0.86145381854814,0.298196861185772
-0.134518410261828,-1.02858016104415,-1.58729114690832,0.86145381854814,0.298196861185772
-0.134745989362408,-0.154287024156622,-1.58729114690832,-0.294154962431072,0.298196861185772
-0.134097032718912,0.720006112730905,-0.0714996012120865,0.86145381854814,0.298196861185772
-0.13272827729465,0.720006112730905,0.686396171636029,-0.294154962431072,-2.22500734884768
-0.132109480774892,-1.02858016104415,0.686396171636029,-1.44976374341028,-0.963405243830955
-0.133957083518988,0.720006112730905,0.686396171636029,0.86145381854814,0.298196861185772
-0.134597697884336,0.720006112730905,0.686396171636029,-1.44976374341028,0.298196861185772
-0.133971129765459,NA,NA,0.86145381854814,0.298196861185772
-0.131065055288134,1.59429924961843,0.686396171636029,-2.60537252438949,-2.22500734884768
-0.134047052087703,-0.154287024156622,0.686396171636029,0.86145381854814,1.5597989662025
-0.131432454547706,0.720006112730905,0.686396171636029,-0.294154962431072,0.298196861185772
NA,NA,NA,NA,NA
-0.134282973492085,1.59429924961843,-1.58729114690832,-1.44976374341028,0.298196861185772
-0.133562259931692,0.720006112730905,0.686396171636029,-1.44976374341028,0.298196861185772
-0.132542069794127,1.59429924961843,0.686396171636029,0.86145381854814,-0.963405243830955
-0.133862701468225,-1.02858016104415,-1.58729114690832,0.86145381854814,0.298196861185772
-0.134879771483294,-0.154287024156622,-1.58729114690832,0.86145381854814,0.298196861185772
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.135736512579396,-0.154287024156622,0.686396171636029,-0.294154962431072,0.298196861185772
-0.132628386299253,-0.154287024156622,0.686396171636029,-0.294154962431072,0.298196861185772
-0.131828386527336,0.720006112730905,0.686396171636029,-1.44976374341028,-0.963405243830955
-0.131251444856944,0.720006112730905,0.686396171636029,-1.44976374341028,-2.22500734884768
-0.1331438777546,1.59429924961843,0.686396171636029,-0.294154962431072,1.5597989662025
-0.133704663910859,-0.154287024156622,-0.829395374060202,-1.44976374341028,0.298196861185772
-0.133160206717188,1.59429924961843,-1.58729114690832,-2.60537252438949,-2.22500734884768
-0.133086614468827,-1.02858016104415,0.686396171636029,-1.44976374341028,0.298196861185772
-0.135105191162134,-1.02858016104415,0.686396171636029,0.86145381854814,1.5597989662025
-0.13424110142871,-0.154287024156622,-1.58729114690832,-0.294154962431072,0.298196861185772
-0.132328809362614,-1.02858016104415,0.686396171636029,-0.294154962431072,-2.22500734884768
-0.134954411913439,NA,-1.58729114690832,0.86145381854814,0.298196861185772
-0.13572774444052,-1.02858016104415,0.686396171636029,0.86145381854814,1.5597989662025
-0.133898324692433,0.720006112730905,-1.58729114690832,0.86145381854814,1.5597989662025
NA,NA,NA,NA,NA
-0.133895105647109,-1.02858016104415,0.686396171636029,-0.294154962431072,-0.963405243830955
NA,NA,NA,NA,NA
-0.133867590990734,-1.02858016104415,0.686396171636029,NA,NA
NA,NA,NA,NA,NA
-0.133630077970364,NA,NA,0.86145381854814,0.298196861185772
-0.133974773234872,NA,NA,-0.294154962431072,-0.963405243830955
-0.133817753741188,0.720006112730905,-1.58729114690832,-0.294154962431072,0.298196861185772
-0.134760111622454,-1.02858016104415,-1.58729114690832,-0.294154962431072,0.298196861185772
