"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23e_num"
-0.0385102430047294,0.966824657460672,-0.609412368508011,0.482221353982951,0,0.324805666865006,0.126977540499671,1.54717779905285,0.408047133373324
-1.32828849798956,0.966824657460672,0.360107308663825,0.482221353982951,1.24316312101612,0.324805666865006,0.126977540499671,1.54717779905285,0.408047133373324
-0.70593598078825,-1.36689003296164,-1.57893204567985,-0.816066906740379,0,0.324805666865006,0.126977540499671,-1.30288656762345,-0.690541302631779
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.329017117888063,-1.36689003296164,-0.609412368508011,-0.816066906740379,0,-0.779533600476015,-2.09512941824457,-1.30288656762345,-1.78912973863688
0.752231872355219,-1.36689003296164,-0.609412368508011,-0.816066906740379,0,-0.779533600476015,-0.98407593887245,-1.30288656762345,-0.690541302631779
0.134228428410683,-0.200032687750484,-0.609412368508011,-0.816066906740379,1.24316312101612,1.42914493420603,0.126977540499671,0.122145615714699,-1.78912973863688
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.2832791021404,-0.200032687750484,1.32962698583566,1.78050961470628,0,0.324805666865006,1.23803101987179,0.122145615714699,0.408047133373324
1.71247401063464,-1.36689003296164,-0.609412368508011,-0.816066906740379,-1.24316312101612,-0.779533600476015,-0.98407593887245,-2.7279187509616,-1.78912973863688
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.549798030283048,-1.36689003296164,-0.609412368508011,-0.816066906740379,0,-0.779533600476015,-0.98407593887245,0.122145615714699,-0.690541302631779
-1.77726101367606,0.966824657460672,0.360107308663825,-0.816066906740379,-1.24316312101612,-0.779533600476015,-0.98407593887245,0.122145615714699,0.408047133373324
NA,NA,NA,NA,NA,NA,NA,NA,NA
2.23913290100637,-2.5337473781728,-0.609412368508011,-0.816066906740379,-1.24316312101612,-0.779533600476015,-0.98407593887245,-1.30288656762345,-0.690541302631779
-2.23034482979898,0.966824657460672,1.32962698583566,0.482221353982951,1.24316312101612,0.324805666865006,1.23803101987179,1.54717779905285,0.408047133373324
-0.0598598731083261,0.966824657460672,1.32962698583566,1.78050961470628,1.24316312101612,1.42914493420603,1.23803101987179,-1.30288656762345,-0.690541302631779
0.193211929867224,-0.200032687750484,1.32962698583566,0.482221353982951,-1.24316312101612,-0.779533600476015,0.126977540499671,0.122145615714699,-0.690541302631779
1.09016139816357,-0.200032687750484,-0.609412368508011,-0.816066906740379,0,-0.779533600476015,1.23803101987179,0.122145615714699,-0.690541302631779
0.112074709429582,-0.200032687750484,-0.609412368508011,-0.816066906740379,0,NA,1.23803101987179,0.122145615714699,-0.690541302631779
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.755661995050316,-0.200032687750484,-0.609412368508011,0.482221353982951,0,0.324805666865006,0.126977540499671,1.54717779905285,1.50663556937843
-0.50922963781536,0.966824657460672,-0.609412368508011,0.482221353982951,1.24316312101612,1.42914493420603,1.23803101987179,0.122145615714699,-0.690541302631779
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.218903657851385,-0.200032687750484,-1.57893204567985,-0.816066906740379,-1.24316312101612,-0.779533600476015,-0.98407593887245,0.122145615714699,-0.690541302631779
0.890567357094069,-0.200032687750484,0.360107308663825,-0.816066906740379,-1.24316312101612,-0.779533600476015,-0.98407593887245,-1.30288656762345,-0.690541302631779
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.732013390069789,-1.36689003296164,-1.57893204567985,0.482221353982951,1.24316312101612,-0.779533600476015,0.126977540499671,0.122145615714699,0.408047133373324
-0.634655143086458,-1.36689003296164,0.360107308663825,0.482221353982951,0,-1.88387286781704,-0.98407593887245,0.122145615714699,0.408047133373324
-0.86604549014368,0.966824657460672,-0.609412368508011,0.482221353982951,0,0.324805666865006,-0.98407593887245,0.122145615714699,0.408047133373324
-0.256287054234501,0.966824657460672,1.32962698583566,1.78050961470628,1.24316312101612,1.42914493420603,1.23803101987179,0.122145615714699,1.50663556937843
-0.271669899578179,-0.200032687750484,1.32962698583566,-0.816066906740379,1.24316312101612,1.42914493420603,1.23803101987179,-1.30288656762345,1.50663556937843
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.999018812437248,0.966824657460672,1.32962698583566,1.78050961470628,1.24316312101612,1.42914493420603,1.23803101987179,0.122145615714699,1.50663556937843
0.391792881748216,0.966824657460672,1.32962698583566,0.482221353982951,1.24316312101612,1.42914493420603,-0.98407593887245,1.54717779905285,-0.690541302631779
-1.26696614547001,0.966824657460672,0.360107308663825,0.482221353982951,0,-0.779533600476015,0.126977540499671,1.54717779905285,-0.690541302631779
0.651780762483301,0.966824657460672,-0.609412368508011,0.482221353982951,0,1.42914493420603,1.23803101987179,0.122145615714699,0.408047133373324
-0.53810316493861,-0.200032687750484,1.32962698583566,1.78050961470628,1.24316312101612,1.42914493420603,1.23803101987179,0.122145615714699,1.50663556937843
0.115503205107779,0.966824657460672,-0.609412368508011,0.482221353982951,-1.24316312101612,-0.779533600476015,0.126977540499671,0.122145615714699,1.50663556937843
-0.450611473012818,-0.200032687750484,-0.609412368508011,-0.816066906740379,-1.24316312101612,-0.779533600476015,-0.98407593887245,0.122145615714699,0.408047133373324
0.856639601881608,0.966824657460672,1.32962698583566,-0.816066906740379,-1.24316312101612,-0.779533600476015,0.126977540499671,0.122145615714699,0.408047133373324
1.96247469076645,-0.200032687750484,-1.57893204567985,-2.11435516746371,-1.24316312101612,-0.779533600476015,-0.98407593887245,0.122145615714699,-0.690541302631779
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0337942631653741,0.966824657460672,0.360107308663825,-0.816066906740379,-1.24316312101612,-0.779533600476015,-0.98407593887245,0.122145615714699,1.50663556937843
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
